locus_tag	ftype	length_bp	gene	EC_number	COG	product
CCPIEFDM_00085	CDS	585				hypothetical protein
CCPIEFDM_00086	gene	498				
CCPIEFDM_00086	CDS	498				hypothetical protein
CCPIEFDM_00087	gene	534				
CCPIEFDM_00087	CDS	534				hypothetical protein
CCPIEFDM_00088	gene	1365	mepA_1			
CCPIEFDM_00088	CDS	1365	mepA_1			Multidrug export protein MepA
CCPIEFDM_00089	gene	1047				
CCPIEFDM_00089	CDS	1047				hypothetical protein
CCPIEFDM_00090	gene	288				
CCPIEFDM_00090	CDS	288				hypothetical protein
CCPIEFDM_00091	gene	606				
CCPIEFDM_00091	CDS	606				hypothetical protein
CCPIEFDM_00092	gene	597				
CCPIEFDM_00092	CDS	597				hypothetical protein
CCPIEFDM_00093	gene	582				
CCPIEFDM_00093	CDS	582				hypothetical protein
CCPIEFDM_00094	gene	348				
CCPIEFDM_00094	CDS	348				hypothetical protein
CCPIEFDM_00095	gene	417				
CCPIEFDM_00095	CDS	417				hypothetical protein
CCPIEFDM_00096	gene	531	ywrO			
CCPIEFDM_00096	CDS	531	ywrO	1.6.99.-	COG2249	General stress protein 14
CCPIEFDM_00097	gene	348	ytcD			
CCPIEFDM_00097	CDS	348	ytcD		COG1733	putative HTH-type transcriptional regulator YtcD
CCPIEFDM_00098	gene	174				
CCPIEFDM_00098	CDS	174				hypothetical protein
CCPIEFDM_00099	gene	327				
CCPIEFDM_00099	CDS	327				hypothetical protein
CCPIEFDM_00100	gene	726				
CCPIEFDM_00100	CDS	726				hypothetical protein
CCPIEFDM_00101	gene	588				
CCPIEFDM_00101	CDS	588				hypothetical protein
CCPIEFDM_00102	gene	906	metAA			
CCPIEFDM_00102	CDS	906	metAA	2.3.1.31		Homoserine O-acetyltransferase
CCPIEFDM_00103	gene	1953	ligA			
CCPIEFDM_00103	CDS	1953	ligA	6.5.1.2	COG0272	DNA ligase
CCPIEFDM_00104	gene	714	rluF			
CCPIEFDM_00104	CDS	714	rluF	5.4.99.-	COG1187	Dual-specificity RNA pseudouridine synthase RluF
CCPIEFDM_00105	gene	435				
CCPIEFDM_00105	CDS	435				hypothetical protein
CCPIEFDM_00106	gene	1245				
CCPIEFDM_00106	CDS	1245				hypothetical protein
CCPIEFDM_00107	gene	75				
CCPIEFDM_00107	tRNA	75				tRNA-Arg(ccg)
CCPIEFDM_00108	gene	2190				
CCPIEFDM_00108	CDS	2190				hypothetical protein
CCPIEFDM_00109	gene	4260				
CCPIEFDM_00109	CDS	4260				hypothetical protein
CCPIEFDM_00110	gene	3270				
CCPIEFDM_00110	CDS	3270				hypothetical protein
CCPIEFDM_00111	gene	1017				
CCPIEFDM_00111	CDS	1017				hypothetical protein
CCPIEFDM_00112	gene	2679				
CCPIEFDM_00112	CDS	2679				hypothetical protein
CCPIEFDM_00113	gene	3879				
CCPIEFDM_00113	CDS	3879				hypothetical protein
CCPIEFDM_00114	gene	837				
CCPIEFDM_00114	CDS	837				hypothetical protein
CCPIEFDM_00115	gene	771				
CCPIEFDM_00115	CDS	771				hypothetical protein
CCPIEFDM_00116	gene	660				
CCPIEFDM_00116	CDS	660				hypothetical protein
CCPIEFDM_00117	gene	648				
CCPIEFDM_00117	CDS	648				hypothetical protein
CCPIEFDM_00118	gene	579				
CCPIEFDM_00118	CDS	579				hypothetical protein
CCPIEFDM_00119	gene	603				
CCPIEFDM_00119	CDS	603				hypothetical protein
CCPIEFDM_00120	gene	504	sipW			
CCPIEFDM_00120	CDS	504	sipW	3.4.21.89	COG0681	Signal peptidase I W
CCPIEFDM_00121	gene	5097				
CCPIEFDM_00121	CDS	5097				hypothetical protein
CCPIEFDM_00122	gene	684	ung			
CCPIEFDM_00122	CDS	684	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
CCPIEFDM_00123	gene	762	hisF			
CCPIEFDM_00123	CDS	762	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
CCPIEFDM_00124	gene	606	hisH			
CCPIEFDM_00124	CDS	606	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
CCPIEFDM_00125	gene	1548				
CCPIEFDM_00125	CDS	1548				hypothetical protein
CCPIEFDM_00126	gene	198				
CCPIEFDM_00126	CDS	198				hypothetical protein
CCPIEFDM_00127	gene	906	cheV			
CCPIEFDM_00127	CDS	906	cheV		COG0784	Chemotaxis protein CheV
CCPIEFDM_00128	gene	435				
CCPIEFDM_00128	CDS	435				hypothetical protein
CCPIEFDM_00129	gene	1020				
CCPIEFDM_00129	CDS	1020				hypothetical protein
CCPIEFDM_00130	gene	258	ptsH_1			
CCPIEFDM_00130	CDS	258	ptsH_1		COG1925	Phosphocarrier protein HPr
CCPIEFDM_00131	gene	951				
CCPIEFDM_00131	CDS	951		3.1.1.23	COG2267	Monoacylglycerol lipase
CCPIEFDM_00132	gene	912	ypuA			
CCPIEFDM_00132	CDS	912	ypuA		COG4086	putative protein YpuA
CCPIEFDM_00133	gene	696	walR_2			
CCPIEFDM_00133	CDS	696	walR_2		COG0745	Transcriptional regulatory protein WalR
CCPIEFDM_00134	gene	1338				
CCPIEFDM_00134	CDS	1338				hypothetical protein
CCPIEFDM_00135	gene	693	phoP_1			
CCPIEFDM_00135	CDS	693	phoP_1		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
CCPIEFDM_00136	gene	2310	sasA_2			
CCPIEFDM_00136	CDS	2310	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
CCPIEFDM_00137	gene	1512	mltF_1			
CCPIEFDM_00137	CDS	1512	mltF_1	4.2.2.-		Membrane-bound lytic murein transglycosylase F
CCPIEFDM_00138	gene	765	glnQ_1			
CCPIEFDM_00138	CDS	765	glnQ_1	3.6.3.-	COG1126	Glutamine transport ATP-binding protein GlnQ
CCPIEFDM_00139	gene	1170				
CCPIEFDM_00139	CDS	1170				hypothetical protein
CCPIEFDM_00140	gene	1632	rocB			
CCPIEFDM_00140	CDS	1632	rocB		COG4187	Protein RocB
CCPIEFDM_00141	gene	837	ddaH			
CCPIEFDM_00141	CDS	837	ddaH	3.5.3.18	COG1834	N(G),N(G)-dimethylarginine dimethylaminohydrolase
CCPIEFDM_00142	gene	1077	hisC_1			
CCPIEFDM_00142	CDS	1077	hisC_1	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
CCPIEFDM_00143	gene	975	hprA_1			
CCPIEFDM_00143	CDS	975	hprA_1	1.1.1.29	COG1052	Glycerate dehydrogenase
CCPIEFDM_00144	gene	1167	adhE_1			
CCPIEFDM_00144	CDS	1167	adhE_1		COG1012	Aldehyde-alcohol dehydrogenase
CCPIEFDM_00145	gene	1278	davT			
CCPIEFDM_00145	CDS	1278	davT	2.6.1.48	COG0160	5-aminovalerate aminotransferase DavT
CCPIEFDM_00146	gene	303				
CCPIEFDM_00146	CDS	303				hypothetical protein
CCPIEFDM_00147	gene	2283	leuC			
CCPIEFDM_00147	CDS	2283	leuC	4.2.1.33		3-isopropylmalate dehydratase large subunit
CCPIEFDM_00148	gene	756				
CCPIEFDM_00148	CDS	756				hypothetical protein
CCPIEFDM_00149	gene	414	lrpC			
CCPIEFDM_00149	CDS	414	lrpC		COG1522	HTH-type transcriptional regulator LrpC
CCPIEFDM_00150	gene	2523				
CCPIEFDM_00150	CDS	2523				hypothetical protein
CCPIEFDM_00151	gene	1968	glgB_1			
CCPIEFDM_00151	CDS	1968	glgB_1	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
CCPIEFDM_00152	gene	3054				
CCPIEFDM_00152	CDS	3054				hypothetical protein
CCPIEFDM_00153	gene	1527				
CCPIEFDM_00153	CDS	1527				hypothetical protein
CCPIEFDM_00154	gene	477				
CCPIEFDM_00154	CDS	477				hypothetical protein
CCPIEFDM_00155	gene	210				
CCPIEFDM_00155	CDS	210				hypothetical protein
CCPIEFDM_00156	gene	975				
CCPIEFDM_00156	CDS	975				hypothetical protein
CCPIEFDM_00157	gene	1128				
CCPIEFDM_00157	CDS	1128			COG4962	Putative conjugal transfer protein
CCPIEFDM_00158	gene	747				
CCPIEFDM_00158	CDS	747				hypothetical protein
CCPIEFDM_00159	gene	1428				
CCPIEFDM_00159	CDS	1428				hypothetical protein
CCPIEFDM_00160	gene	165				
CCPIEFDM_00160	CDS	165				hypothetical protein
CCPIEFDM_00161	gene	1455				
CCPIEFDM_00161	CDS	1455				hypothetical protein
CCPIEFDM_00162	gene	873				
CCPIEFDM_00162	CDS	873				hypothetical protein
CCPIEFDM_00163	gene	420				
CCPIEFDM_00163	CDS	420				hypothetical protein
CCPIEFDM_00164	gene	204				
CCPIEFDM_00164	CDS	204				hypothetical protein
CCPIEFDM_00165	gene	723				
CCPIEFDM_00165	CDS	723				hypothetical protein
CCPIEFDM_00166	gene	1023	glpG			
CCPIEFDM_00166	CDS	1023	glpG	3.4.21.105		Rhomboid protease GlpG
CCPIEFDM_00167	gene	999				
CCPIEFDM_00167	CDS	999				hypothetical protein
CCPIEFDM_00168	gene	741	atoS_1			
CCPIEFDM_00168	CDS	741	atoS_1	2.7.13.3	COG0642	Signal transduction histidine-protein kinase AtoS
CCPIEFDM_00169	gene	465				
CCPIEFDM_00169	CDS	465				hypothetical protein
CCPIEFDM_00170	gene	1071	murG			
CCPIEFDM_00170	CDS	1071	murG	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
CCPIEFDM_00171	gene	645				
CCPIEFDM_00171	CDS	645				hypothetical protein
CCPIEFDM_00172	gene	696				
CCPIEFDM_00172	CDS	696				hypothetical protein
CCPIEFDM_00173	gene	270				
CCPIEFDM_00173	CDS	270				hypothetical protein
CCPIEFDM_00174	gene	519	niaR			
CCPIEFDM_00174	CDS	519	niaR		COG1827	putative transcription repressor NiaR
CCPIEFDM_00175	gene	681	ywaC			
CCPIEFDM_00175	CDS	681	ywaC	2.7.6.5	COG2357	GTP pyrophosphokinase YwaC
CCPIEFDM_00176	gene	1158				
CCPIEFDM_00176	CDS	1158				hypothetical protein
CCPIEFDM_00177	gene	921	rpsA_1			
CCPIEFDM_00177	CDS	921	rpsA_1		COG0539	30S ribosomal protein S1
CCPIEFDM_00178	gene	618				
CCPIEFDM_00178	CDS	618				hypothetical protein
CCPIEFDM_00179	gene	1185	dinB_1			
CCPIEFDM_00179	CDS	1185	dinB_1	2.7.7.7	COG0389	DNA polymerase IV
CCPIEFDM_00180	gene	1293	murAB			
CCPIEFDM_00180	CDS	1293	murAB	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 2
CCPIEFDM_00181	gene	1191	metK			
CCPIEFDM_00181	CDS	1191	metK	2.5.1.6		S-adenosylmethionine synthase
CCPIEFDM_00182	gene	249				
CCPIEFDM_00182	CDS	249				hypothetical protein
CCPIEFDM_00183	gene	1047				
CCPIEFDM_00183	CDS	1047		1.8.-.-	COG0502	[FeFe] hydrogenase maturase subunit HydE
CCPIEFDM_00184	gene	1419	cofH			
CCPIEFDM_00184	CDS	1419	cofH	2.5.1.147		5-amino-6-(D-ribitylamino)uracil--L-tyrosine 4-hydroxyphenyl transferase
CCPIEFDM_00185	gene	1242	der_1			
CCPIEFDM_00185	CDS	1242	der_1			GTPase Der
CCPIEFDM_00186	gene	510				
CCPIEFDM_00186	CDS	510				hypothetical protein
CCPIEFDM_00187	gene	1227				
CCPIEFDM_00187	CDS	1227				hypothetical protein
CCPIEFDM_00188	gene	2535				
CCPIEFDM_00188	CDS	2535				hypothetical protein
CCPIEFDM_00189	gene	1116				
CCPIEFDM_00189	CDS	1116		3.4.11.-	COG2309	Aminopeptidase T
CCPIEFDM_00190	gene	2355	mgt			
CCPIEFDM_00190	CDS	2355	mgt	2.4.1.129		Monofunctional glycosyltransferase
CCPIEFDM_00191	gene	1185	prs			
CCPIEFDM_00191	CDS	1185	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
CCPIEFDM_00192	gene	984	dnaA_1			
CCPIEFDM_00192	CDS	984	dnaA_1			Chromosomal replication initiator protein DnaA
CCPIEFDM_00193	gene	1119				
CCPIEFDM_00193	CDS	1119				hypothetical protein
CCPIEFDM_00194	gene	1380	murC			
CCPIEFDM_00194	CDS	1380	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
CCPIEFDM_00195	gene	1275	glgC_1			
CCPIEFDM_00195	CDS	1275	glgC_1	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
CCPIEFDM_00196	gene	1119	glgC_2			
CCPIEFDM_00196	CDS	1119	glgC_2	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
CCPIEFDM_00197	gene	273	spoVG			
CCPIEFDM_00197	CDS	273	spoVG			Putative septation protein SpoVG
CCPIEFDM_00198	gene	447	lrp			
CCPIEFDM_00198	CDS	447	lrp		COG1522	Leucine-responsive regulatory protein
CCPIEFDM_00199	gene	1122	ald			
CCPIEFDM_00199	CDS	1122	ald	1.4.1.1		Alanine dehydrogenase
CCPIEFDM_00200	gene	729	glmU_1			
CCPIEFDM_00200	CDS	729	glmU_1		COG1207	Bifunctional protein GlmU
CCPIEFDM_00201	gene	570	pth			
CCPIEFDM_00201	CDS	570	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
CCPIEFDM_00202	gene	3522	mfd			
CCPIEFDM_00202	CDS	3522	mfd	3.6.4.-		Transcription-repair-coupling factor
CCPIEFDM_00203	gene	1062				
CCPIEFDM_00203	CDS	1062				hypothetical protein
CCPIEFDM_00204	gene	324				
CCPIEFDM_00204	CDS	324				hypothetical protein
CCPIEFDM_00205	gene	936	hpr			
CCPIEFDM_00205	CDS	936	hpr	1.1.1.81	COG1052	Hydroxypyruvate reductase
CCPIEFDM_00206	gene	1149	def			
CCPIEFDM_00206	CDS	1149	def	3.5.1.88		Peptide deformylase
CCPIEFDM_00207	gene	285				
CCPIEFDM_00207	CDS	285				hypothetical protein
CCPIEFDM_00208	gene	624	spoVT			
CCPIEFDM_00208	CDS	624	spoVT		COG2002	Stage V sporulation protein T
CCPIEFDM_00209	gene	1119				
CCPIEFDM_00209	CDS	1119				hypothetical protein
CCPIEFDM_00210	gene	1092	hmuU_1			
CCPIEFDM_00210	CDS	1092	hmuU_1		COG0609	Hemin transport system permease protein HmuU
CCPIEFDM_00211	gene	768	yclP			
CCPIEFDM_00211	CDS	768	yclP	7.2.2.-	COG4604	Petrobactin import ATP-binding protein YclP
CCPIEFDM_00212	gene	807	cmoM_1			
CCPIEFDM_00212	CDS	807	cmoM_1	2.1.1.-		tRNA 5-carboxymethoxyuridine methyltransferase
CCPIEFDM_00213	gene	471	perR_1			
CCPIEFDM_00213	CDS	471	perR_1		COG0735	Peroxide-responsive repressor PerR
CCPIEFDM_00214	gene	480				
CCPIEFDM_00214	CDS	480				hypothetical protein
CCPIEFDM_00215	gene	492	flr			
CCPIEFDM_00215	CDS	492	flr			Flavoredoxin
CCPIEFDM_00216	gene	849				
CCPIEFDM_00216	CDS	849				Iron-sulfur cluster carrier protein
CCPIEFDM_00217	gene	1464	pncB2			
CCPIEFDM_00217	CDS	1464	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB2
CCPIEFDM_00218	gene	912	dppB			
CCPIEFDM_00218	CDS	912	dppB		COG0601	Dipeptide transport system permease protein DppB
CCPIEFDM_00219	gene	1074	oppC			
CCPIEFDM_00219	CDS	1074	oppC		COG1173	Oligopeptide transport system permease protein OppC
CCPIEFDM_00220	gene	1008	oppD			
CCPIEFDM_00220	CDS	1008	oppD		COG0444	Oligopeptide transport ATP-binding protein OppD
CCPIEFDM_00221	gene	1002	oppF_1			
CCPIEFDM_00221	CDS	1002	oppF_1		COG4608	Oligopeptide transport ATP-binding protein OppF
CCPIEFDM_00222	gene	1737	oppA			
CCPIEFDM_00222	CDS	1737	oppA		COG4166	Oligopeptide-binding protein OppA
CCPIEFDM_00223	gene	729				
CCPIEFDM_00223	CDS	729				hypothetical protein
CCPIEFDM_00224	gene	483				
CCPIEFDM_00224	CDS	483				hypothetical protein
CCPIEFDM_00225	gene	3126	mupB			
CCPIEFDM_00225	CDS	3126	mupB			mupirocin-resistant isoleucine--tRNA ligase MupB
CCPIEFDM_00226	gene	2520	glgP			
CCPIEFDM_00226	CDS	2520	glgP	2.4.1.1	COG0058	Glycogen phosphorylase
CCPIEFDM_00227	gene	753	lacR			
CCPIEFDM_00227	CDS	753	lacR			Lactose phosphotransferase system repressor
CCPIEFDM_00228	gene	909	lacC			
CCPIEFDM_00228	CDS	909	lacC	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
CCPIEFDM_00229	gene	1929	fruA_1			
CCPIEFDM_00229	CDS	1929	fruA_1		COG1299	PTS system fructose-specific EIIABC component
CCPIEFDM_00230	gene	1620	ptsI_1			
CCPIEFDM_00230	CDS	1620	ptsI_1	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
CCPIEFDM_00231	gene	300				
CCPIEFDM_00231	CDS	300				hypothetical protein
CCPIEFDM_00232	gene	303				
CCPIEFDM_00232	CDS	303				hypothetical protein
CCPIEFDM_00233	gene	960	abnA			
CCPIEFDM_00233	CDS	960	abnA	3.2.1.99	COG3507	Extracellular endo-alpha-(1->5)-L-arabinanase 1
CCPIEFDM_00234	gene	1002	celA_1			
CCPIEFDM_00234	CDS	1002	celA_1	3.2.1.4		Endoglucanase A
