locus_tag	ftype	length_bp	gene	EC_number	COG	product
OGNIBHPJ_00127	CDS	1563	kefB			Glutathione-regulated potassium-efflux system protein KefB
OGNIBHPJ_00128	gene	1344	hom			
OGNIBHPJ_00128	CDS	1344	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
OGNIBHPJ_00129	gene	1167				
OGNIBHPJ_00129	CDS	1167			COG0683	Leu/Ile/Val-binding protein 
OGNIBHPJ_00130	gene	1188	braC			
OGNIBHPJ_00130	CDS	1188	braC		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
OGNIBHPJ_00131	gene	882	livH			
OGNIBHPJ_00131	CDS	882	livH		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
OGNIBHPJ_00132	gene	1080				
OGNIBHPJ_00132	CDS	1080				hypothetical protein
OGNIBHPJ_00133	gene	861	lptB			
OGNIBHPJ_00133	CDS	861	lptB	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
OGNIBHPJ_00134	gene	714	livF			
OGNIBHPJ_00134	CDS	714	livF		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
OGNIBHPJ_00135	gene	678	cutC			
OGNIBHPJ_00135	CDS	678	cutC		COG3142	Copper homeostasis protein CutC
OGNIBHPJ_00136	gene	798				
OGNIBHPJ_00136	CDS	798				hypothetical protein
OGNIBHPJ_00137	gene	999				
OGNIBHPJ_00137	CDS	999				hypothetical protein
OGNIBHPJ_00138	gene	3288	srmB_2			
OGNIBHPJ_00138	CDS	3288	srmB_2	3.6.4.13		ATP-dependent RNA helicase SrmB
OGNIBHPJ_00139	gene	2361	relA			
OGNIBHPJ_00139	CDS	2361	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
OGNIBHPJ_00140	gene	684	gloC			
OGNIBHPJ_00140	CDS	684	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
OGNIBHPJ_00141	gene	867	fba			
OGNIBHPJ_00141	CDS	867	fba	4.1.2.13		Fructose-bisphosphate aldolase
OGNIBHPJ_00142	gene	1434				
OGNIBHPJ_00142	CDS	1434				hypothetical protein
OGNIBHPJ_00143	gene	87				
OGNIBHPJ_00143	tRNA	87				tRNA-Leu(caa)
OGNIBHPJ_00144	gene	570	infC			
OGNIBHPJ_00144	CDS	570	infC		COG0290	Translation initiation factor IF-3
OGNIBHPJ_00145	gene	192	rpmI			
OGNIBHPJ_00145	CDS	192	rpmI		COG0291	50S ribosomal protein L35
OGNIBHPJ_00146	gene	360	rplT			
OGNIBHPJ_00146	CDS	360	rplT		COG0292	50S ribosomal protein L20
OGNIBHPJ_00147	gene	1502				
OGNIBHPJ_00147	rRNA	1502				16S ribosomal RNA
OGNIBHPJ_00148	gene	2960				
OGNIBHPJ_00148	rRNA	2960				23S ribosomal RNA
OGNIBHPJ_00149	gene	108				
OGNIBHPJ_00149	rRNA	108				5S ribosomal RNA
OGNIBHPJ_00150	gene	642	coaE			
OGNIBHPJ_00150	CDS	642	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
OGNIBHPJ_00151	gene	582	mltC			
OGNIBHPJ_00151	CDS	582	mltC	4.2.2.-		Membrane-bound lytic murein transglycosylase C
OGNIBHPJ_00152	gene	2241	uvrB			
OGNIBHPJ_00152	CDS	2241	uvrB			UvrABC system protein B
OGNIBHPJ_00153	gene	1641				
OGNIBHPJ_00153	CDS	1641				hypothetical protein
OGNIBHPJ_00154	gene	1272	baiN			
OGNIBHPJ_00154	CDS	1272	baiN	1.3.1.114	COG2081	3-dehydro-bile acid delta(4,6)-reductase
OGNIBHPJ_00155	gene	831	apbC			
OGNIBHPJ_00155	CDS	831	apbC		COG0489	Iron-sulfur cluster carrier protein
OGNIBHPJ_00156	gene	2154				
OGNIBHPJ_00156	CDS	2154				hypothetical protein
OGNIBHPJ_00157	gene	2880	uvrA_2			
OGNIBHPJ_00157	CDS	2880	uvrA_2			UvrABC system protein A
OGNIBHPJ_00158	gene	501	ybaK			
OGNIBHPJ_00158	CDS	501	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
OGNIBHPJ_00159	gene	1581	murJ			
OGNIBHPJ_00159	CDS	1581	murJ			lipid II flippase MurJ
OGNIBHPJ_00160	gene	1941	uvrC			
OGNIBHPJ_00160	CDS	1941	uvrC		COG0322	UvrABC system protein C
OGNIBHPJ_00161	gene	1614	hbpA			
OGNIBHPJ_00161	CDS	1614	hbpA		COG0747	Heme-binding protein A
OGNIBHPJ_00162	gene	957	gsiC			
OGNIBHPJ_00162	CDS	957	gsiC		COG0601	Glutathione transport system permease protein GsiC
OGNIBHPJ_00163	gene	2016	btuD_3			
OGNIBHPJ_00163	CDS	2016	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
OGNIBHPJ_00164	gene	828	oppF_1			
OGNIBHPJ_00164	CDS	828	oppF_1		COG4608	Oligopeptide transport ATP-binding protein OppF
OGNIBHPJ_00165	gene	927	axeA			
OGNIBHPJ_00165	CDS	927	axeA	3.1.1.41	COG3458	Cephalosporin-C deacetylase
OGNIBHPJ_00166	gene	852				
OGNIBHPJ_00166	CDS	852				hypothetical protein
OGNIBHPJ_00167	gene	1005	yjhH			
OGNIBHPJ_00167	CDS	1005	yjhH	4.1.2.28	COG0329	putative 2-dehydro-3-deoxy-D-pentonate aldolase YjhH
OGNIBHPJ_00168	gene	966	glcK_1			
OGNIBHPJ_00168	CDS	966	glcK_1	2.7.1.2	COG1940	Glucokinase
OGNIBHPJ_00169	gene	687	nanE			
OGNIBHPJ_00169	CDS	687	nanE	5.1.3.9		Putative N-acetylmannosamine-6-phosphate 2-epimerase
OGNIBHPJ_00170	gene	921				
OGNIBHPJ_00170	CDS	921				Nucleotide-binding protein
OGNIBHPJ_00171	gene	930	whiA			
OGNIBHPJ_00171	CDS	930	whiA		COG1481	putative cell division protein WhiA
OGNIBHPJ_00172	gene	1026	gap			
OGNIBHPJ_00172	CDS	1026	gap	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
OGNIBHPJ_00173	gene	1191	pgk			
OGNIBHPJ_00173	CDS	1191	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
OGNIBHPJ_00174	gene	768	tpiA			
OGNIBHPJ_00174	CDS	768	tpiA	5.3.1.1		Triosephosphate isomerase
OGNIBHPJ_00175	gene	1554	gpmI			
OGNIBHPJ_00175	CDS	1554	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
OGNIBHPJ_00176	gene	255				
OGNIBHPJ_00176	CDS	255				hypothetical protein
OGNIBHPJ_00177	gene	1677	oppA			
OGNIBHPJ_00177	CDS	1677	oppA		COG4166	Oligopeptide-binding protein OppA
OGNIBHPJ_00178	gene	1038	dppB			
OGNIBHPJ_00178	CDS	1038	dppB		COG0601	Dipeptide transport system permease protein DppB
OGNIBHPJ_00179	gene	936	gsiD			
OGNIBHPJ_00179	CDS	936	gsiD		COG1173	Glutathione transport system permease protein GsiD
OGNIBHPJ_00180	gene	1092	oppD			
OGNIBHPJ_00180	CDS	1092	oppD		COG0444	Oligopeptide transport ATP-binding protein OppD
OGNIBHPJ_00181	gene	1029	oppF_2			
OGNIBHPJ_00181	CDS	1029	oppF_2		COG4608	Oligopeptide transport ATP-binding protein OppF
OGNIBHPJ_00182	gene	90				
OGNIBHPJ_00182	tRNA	90				tRNA-Leu(gag)
OGNIBHPJ_00183	gene	2346				
OGNIBHPJ_00183	CDS	2346				hypothetical protein
OGNIBHPJ_00184	gene	747	spoIIAB			
OGNIBHPJ_00184	CDS	747	spoIIAB	2.7.11.1		Anti-sigma F factor
OGNIBHPJ_00185	gene	76				
OGNIBHPJ_00185	tRNA	76				tRNA-Gly(gcc)
OGNIBHPJ_00186	gene	74				
OGNIBHPJ_00186	tRNA	74				tRNA-Cys(gca)
OGNIBHPJ_00187	gene	76				
OGNIBHPJ_00187	tRNA	76				tRNA-Gly(gcc)
OGNIBHPJ_00188	gene	1734	treC			
OGNIBHPJ_00188	CDS	1734	treC	3.2.1.93	COG0366	Trehalose-6-phosphate hydrolase
OGNIBHPJ_00189	gene	76				
OGNIBHPJ_00189	tRNA	76				tRNA-Gly(gcc)
OGNIBHPJ_00190	gene	75				
OGNIBHPJ_00190	tRNA	75				tRNA-Val(gac)
OGNIBHPJ_00191	gene	570				
OGNIBHPJ_00191	CDS	570				hypothetical protein
OGNIBHPJ_00192	gene	618				
OGNIBHPJ_00192	CDS	618				hypothetical protein
OGNIBHPJ_00193	gene	1266				
OGNIBHPJ_00193	CDS	1266				hypothetical protein
OGNIBHPJ_00194	gene	423				
OGNIBHPJ_00194	CDS	423				hypothetical protein
OGNIBHPJ_00195	gene	234				
OGNIBHPJ_00195	CDS	234				hypothetical protein
OGNIBHPJ_00196	gene	1008	eutD			
OGNIBHPJ_00196	CDS	1008	eutD		COG0280	Ethanolamine utilization protein EutD
OGNIBHPJ_00197	gene	1113	buk2			
OGNIBHPJ_00197	CDS	1113	buk2	2.7.2.7	COG3426	putative butyrate kinase 2
OGNIBHPJ_00198	gene	1200				
OGNIBHPJ_00198	CDS	1200				hypothetical protein
OGNIBHPJ_00199	gene	291				
OGNIBHPJ_00199	CDS	291				hypothetical protein
OGNIBHPJ_00200	gene	183				
OGNIBHPJ_00200	CDS	183				hypothetical protein
OGNIBHPJ_00201	gene	2223	nrdD			
OGNIBHPJ_00201	CDS	2223	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
OGNIBHPJ_00202	gene	582	nrdG			
OGNIBHPJ_00202	CDS	582	nrdG	1.97.1.-	COG0602	Anaerobic ribonucleoside-triphosphate reductase-activating protein
OGNIBHPJ_00203	gene	558	folE			
OGNIBHPJ_00203	CDS	558	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
OGNIBHPJ_00204	gene	582				
OGNIBHPJ_00204	CDS	582				hypothetical protein
OGNIBHPJ_00205	gene	486				
OGNIBHPJ_00205	CDS	486				hypothetical protein
OGNIBHPJ_00206	gene	777				
OGNIBHPJ_00206	CDS	777				hypothetical protein
OGNIBHPJ_00207	gene	1014				
OGNIBHPJ_00207	CDS	1014				hypothetical protein
OGNIBHPJ_00208	gene	429	slyD			
OGNIBHPJ_00208	CDS	429	slyD	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
OGNIBHPJ_00209	gene	579	ureE			
OGNIBHPJ_00209	CDS	579	ureE			Urease accessory protein UreE
OGNIBHPJ_00210	gene	873	ybjI_1			
OGNIBHPJ_00210	CDS	873	ybjI_1	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI
OGNIBHPJ_00211	gene	381	perR			
OGNIBHPJ_00211	CDS	381	perR		COG0735	Peroxide-responsive repressor PerR
OGNIBHPJ_00212	gene	411	yccX			
OGNIBHPJ_00212	CDS	411	yccX	3.6.1.7		Acylphosphatase
OGNIBHPJ_00213	gene	1107	iolU_1			
OGNIBHPJ_00213	CDS	1107	iolU_1	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
OGNIBHPJ_00214	gene	486	rnhA			
OGNIBHPJ_00214	CDS	486	rnhA	3.1.26.4	COG0328	Ribonuclease HI
OGNIBHPJ_00215	gene	903				
OGNIBHPJ_00215	CDS	903				hypothetical protein
OGNIBHPJ_00216	gene	1311				
OGNIBHPJ_00216	CDS	1311		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
OGNIBHPJ_00217	gene	777				
OGNIBHPJ_00217	CDS	777				hypothetical protein
OGNIBHPJ_00218	gene	207				
OGNIBHPJ_00218	CDS	207				hypothetical protein
OGNIBHPJ_00219	gene	915	panE			
OGNIBHPJ_00219	CDS	915	panE	1.1.1.169	COG1893	2-dehydropantoate 2-reductase
OGNIBHPJ_00220	gene	771				
OGNIBHPJ_00220	CDS	771		3.5.2.20	COG1878	Isatin hydrolase
OGNIBHPJ_00221	gene	1242				
OGNIBHPJ_00221	CDS	1242				hypothetical protein
OGNIBHPJ_00222	gene	1020	iolU_2			
OGNIBHPJ_00222	CDS	1020	iolU_2	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
OGNIBHPJ_00223	gene	867	nfo			
OGNIBHPJ_00223	CDS	867	nfo	3.1.21.2	COG0648	putative endonuclease 4
OGNIBHPJ_00224	gene	861	mltF_1			
OGNIBHPJ_00224	CDS	861	mltF_1	4.2.2.-		Membrane-bound lytic murein transglycosylase F
OGNIBHPJ_00225	gene	1362				
OGNIBHPJ_00225	CDS	1362				hypothetical protein
OGNIBHPJ_00226	gene	753	glnQ_1			
OGNIBHPJ_00226	CDS	753	glnQ_1			Glutamine transport ATP-binding protein GlnQ
OGNIBHPJ_00227	gene	420				
OGNIBHPJ_00227	CDS	420			COG0716	Flavodoxin
OGNIBHPJ_00228	gene	705				
