locus_tag	ftype	length_bp	gene	EC_number	COG	product
INIMFDON_00025	tRNA	73				tRNA-Thr(tgt)
INIMFDON_00026	gene	75				
INIMFDON_00026	tRNA	75				tRNA-Met(cat)
INIMFDON_00027	gene	73				
INIMFDON_00027	tRNA	73				tRNA-Phe(gaa)
INIMFDON_00028	gene	75				
INIMFDON_00028	tRNA	75				tRNA-Lys(ttt)
INIMFDON_00029	gene	2541				
INIMFDON_00029	CDS	2541		7.2.2.10	COG0474	Calcium-transporting ATPase
INIMFDON_00030	gene	1161				
INIMFDON_00030	CDS	1161				hypothetical protein
INIMFDON_00031	gene	1803				
INIMFDON_00031	CDS	1803				IS1182 family transposase ISClbu1
INIMFDON_00032	gene	609	spmA			
INIMFDON_00032	CDS	609	spmA		COG2715	Spore maturation protein A
INIMFDON_00033	gene	975				
INIMFDON_00033	CDS	975				hypothetical protein
INIMFDON_00034	gene	1239				
INIMFDON_00034	CDS	1239				hypothetical protein
INIMFDON_00035	gene	471				
INIMFDON_00035	CDS	471				hypothetical protein
INIMFDON_00036	gene	534	spmB			
INIMFDON_00036	CDS	534	spmB			Spore maturation protein B
INIMFDON_00037	gene	1365				
INIMFDON_00037	CDS	1365				hypothetical protein
INIMFDON_00038	gene	645				
INIMFDON_00038	CDS	645				hypothetical protein
INIMFDON_00039	gene	3345	smc_1			
INIMFDON_00039	CDS	3345	smc_1			Chromosome partition protein Smc
INIMFDON_00040	gene	1239				
INIMFDON_00040	CDS	1239				hypothetical protein
INIMFDON_00041	gene	753				
INIMFDON_00041	CDS	753				hypothetical protein
INIMFDON_00042	gene	1737				
INIMFDON_00042	CDS	1737				hypothetical protein
INIMFDON_00043	gene	708	natR			
INIMFDON_00043	CDS	708	natR		COG3279	Transcriptional regulatory protein NatR
INIMFDON_00044	gene	624				
INIMFDON_00044	CDS	624				hypothetical protein
INIMFDON_00045	gene	150				
INIMFDON_00045	CDS	150				hypothetical protein
INIMFDON_00046	gene	165				
INIMFDON_00046	CDS	165				hypothetical protein
INIMFDON_00047	gene	369				
INIMFDON_00047	CDS	369				hypothetical protein
INIMFDON_00048	gene	126				
INIMFDON_00048	CDS	126				hypothetical protein
INIMFDON_00049	gene	465				
INIMFDON_00049	CDS	465				hypothetical protein
INIMFDON_00050	gene	189				
INIMFDON_00050	CDS	189				hypothetical protein
INIMFDON_00051	gene	243				
INIMFDON_00051	CDS	243				hypothetical protein
INIMFDON_00052	gene	129				
INIMFDON_00052	CDS	129				hypothetical protein
INIMFDON_00053	gene	519				
INIMFDON_00053	CDS	519				IS1595 family transposase ISSsu9
INIMFDON_00054	gene	213				
INIMFDON_00054	CDS	213				hypothetical protein
INIMFDON_00055	gene	246				
INIMFDON_00055	CDS	246				hypothetical protein
INIMFDON_00056	gene	159				
INIMFDON_00056	CDS	159				hypothetical protein
INIMFDON_00057	gene	1914	metG			
INIMFDON_00057	CDS	1914	metG	6.1.1.10		Methionine--tRNA ligase
INIMFDON_00058	gene	987	ddh			
INIMFDON_00058	CDS	987	ddh	1.4.1.16		Meso-diaminopimelate D-dehydrogenase
INIMFDON_00059	gene	762	ycfH			
INIMFDON_00059	CDS	762	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
INIMFDON_00060	gene	876	rsmA			
INIMFDON_00060	CDS	876	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
INIMFDON_00061	gene	1371	prpC2			
INIMFDON_00061	CDS	1371	prpC2	2.3.3.5	COG0372	2-methylcitrate synthase 2
INIMFDON_00062	gene	939				
INIMFDON_00062	CDS	939		3.1.1.23	COG2267	Monoacylglycerol lipase
INIMFDON_00063	gene	801				
INIMFDON_00063	CDS	801		1.1.1.-		NADP-dependent 7-alpha-hydroxysteroid dehydrogenase
INIMFDON_00064	gene	489				
INIMFDON_00064	CDS	489				hypothetical protein
INIMFDON_00065	gene	1623				
INIMFDON_00065	CDS	1623				IS66 family transposase ISCde1
INIMFDON_00066	gene	276				
INIMFDON_00066	CDS	276				hypothetical protein
INIMFDON_00067	gene	390				
INIMFDON_00067	CDS	390				hypothetical protein
INIMFDON_00068	gene	126				
INIMFDON_00068	CDS	126				hypothetical protein
INIMFDON_00069	gene	381				
INIMFDON_00069	CDS	381				hypothetical protein
INIMFDON_00070	gene	351	spo0A_1			
INIMFDON_00070	CDS	351	spo0A_1			Stage 0 sporulation protein A
INIMFDON_00071	gene	375				
INIMFDON_00071	CDS	375				hypothetical protein
INIMFDON_00072	gene	696	phoP_1			
INIMFDON_00072	CDS	696	phoP_1		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
INIMFDON_00073	gene	2676	sasA_1			
INIMFDON_00073	CDS	2676	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
INIMFDON_00074	gene	1245				
INIMFDON_00074	CDS	1245				hypothetical protein
INIMFDON_00075	gene	2442				
INIMFDON_00075	CDS	2442				hypothetical protein
INIMFDON_00076	gene	495				
INIMFDON_00076	CDS	495				hypothetical protein
INIMFDON_00077	gene	1530	cheB_1			
INIMFDON_00077	CDS	1530	cheB_1	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
INIMFDON_00078	gene	1785				
INIMFDON_00078	CDS	1785				hypothetical protein
INIMFDON_00079	gene	1053	lsrB			
INIMFDON_00079	CDS	1053	lsrB			Autoinducer 2-binding protein LsrB
INIMFDON_00080	gene	1467	rbsA_1			
INIMFDON_00080	CDS	1467	rbsA_1	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
INIMFDON_00081	gene	990	rbsC_1			
INIMFDON_00081	CDS	990	rbsC_1		COG1172	Ribose import permease protein RbsC
INIMFDON_00082	gene	1020	araH_1			
INIMFDON_00082	CDS	1020	araH_1		COG1172	L-arabinose transport system permease protein AraH
INIMFDON_00083	gene	570	rmpB			
INIMFDON_00083	CDS	570	rmpB	5.3.1.27		3-hexulose-6-phosphate isomerase
INIMFDON_00084	gene	690	saeR			
INIMFDON_00084	CDS	690	saeR		COG0745	Response regulator SaeR
INIMFDON_00085	gene	1242	sasA_2			
INIMFDON_00085	CDS	1242	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
INIMFDON_00086	gene	951				
INIMFDON_00086	CDS	951				hypothetical protein
INIMFDON_00087	gene	1548	recF_2			
INIMFDON_00087	CDS	1548	recF_2			DNA replication and repair protein RecF
INIMFDON_00088	gene	1185	prs_1			
INIMFDON_00088	CDS	1185	prs_1	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
INIMFDON_00089	gene	1014	dnaA_2			
INIMFDON_00089	CDS	1014	dnaA_2			Chromosomal replication initiator protein DnaA
INIMFDON_00090	gene	1044				
INIMFDON_00090	CDS	1044				hypothetical protein
INIMFDON_00091	gene	1380	murC			
INIMFDON_00091	CDS	1380	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
INIMFDON_00092	gene	1275	glgC_1			
INIMFDON_00092	CDS	1275	glgC_1	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
INIMFDON_00093	gene	1119	glgC_2			
INIMFDON_00093	CDS	1119	glgC_2	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
INIMFDON_00094	gene	270	spoVG_1			
INIMFDON_00094	CDS	270	spoVG_1		COG2088	Putative septation protein SpoVG
INIMFDON_00095	gene	690	rluA			
INIMFDON_00095	CDS	690	rluA	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
INIMFDON_00096	gene	996	yrbG_1			
INIMFDON_00096	CDS	996	yrbG_1		COG0530	Inner membrane protein YrbG
INIMFDON_00097	gene	1443	proS			
INIMFDON_00097	CDS	1443	proS	6.1.1.15	COG0442	Proline--tRNA ligase
INIMFDON_00098	gene	1329	cca			
INIMFDON_00098	CDS	1329	cca	2.7.7.72		CCA-adding enzyme
INIMFDON_00099	gene	1014				
INIMFDON_00099	CDS	1014				hypothetical protein
INIMFDON_00100	gene	1734	pgcA			
INIMFDON_00100	CDS	1734	pgcA	5.4.2.2		Phosphoglucomutase
INIMFDON_00101	gene	276	hup			
INIMFDON_00101	CDS	276	hup			DNA-binding protein HU
INIMFDON_00102	gene	240				
INIMFDON_00102	CDS	240				hypothetical protein
INIMFDON_00103	gene	291	yabP			
INIMFDON_00103	CDS	291	yabP			Spore protein YabP
INIMFDON_00104	gene	333				
INIMFDON_00104	CDS	333				hypothetical protein
INIMFDON_00105	gene	369				
INIMFDON_00105	CDS	369				hypothetical protein
INIMFDON_00106	gene	1404	spoIIE			
INIMFDON_00106	CDS	1404	spoIIE	3.1.3.16	COG2208	Stage II sporulation protein E
INIMFDON_00107	gene	1350	tilS			
INIMFDON_00107	CDS	1350	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
INIMFDON_00108	gene	528	hpt			
INIMFDON_00108	CDS	528	hpt	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
INIMFDON_00109	gene	1845	ftsH3			
INIMFDON_00109	CDS	1845	ftsH3	3.4.24.-		ATP-dependent zinc metalloprotease FtsH 3
INIMFDON_00110	gene	2043	tvaI			
INIMFDON_00110	CDS	2043	tvaI	3.2.1.135		Neopullulanase 1
INIMFDON_00111	gene	615				
INIMFDON_00111	CDS	615				hypothetical protein
INIMFDON_00112	gene	255				
INIMFDON_00112	CDS	255				hypothetical protein
INIMFDON_00113	gene	810	map_1			
INIMFDON_00113	CDS	810	map_1	3.4.11.18	COG0024	Methionine aminopeptidase
INIMFDON_00114	gene	1077	pfp_1			
INIMFDON_00114	CDS	1077	pfp_1	2.7.1.90		Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
INIMFDON_00115	gene	1572	dnaX			
INIMFDON_00115	CDS	1572	dnaX	2.7.7.7	COG2812	DNA polymerase III subunit gamma/tau
INIMFDON_00116	gene	354				
INIMFDON_00116	CDS	354			COG0718	Nucleoid-associated protein
INIMFDON_00117	gene	597	recR			
INIMFDON_00117	CDS	597	recR		COG0353	Recombination protein RecR
INIMFDON_00118	gene	1098	degA			
INIMFDON_00118	CDS	1098	degA		COG1609	HTH-type transcriptional regulator DegA
INIMFDON_00119	gene	147				
INIMFDON_00119	CDS	147				hypothetical protein
INIMFDON_00120	gene	654	tal			
INIMFDON_00120	CDS	654	tal	2.2.1.2	COG0176	Transaldolase
INIMFDON_00121	gene	837	aptA_1			
INIMFDON_00121	CDS	837	aptA_1	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
INIMFDON_00122	gene	942	aptB_1			
INIMFDON_00122	CDS	942	aptB_1	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
INIMFDON_00123	gene	534				
INIMFDON_00123	CDS	534				hypothetical protein
INIMFDON_00124	gene	174				
INIMFDON_00124	CDS	174				hypothetical protein
INIMFDON_00125	gene	1074				
INIMFDON_00125	CDS	1074				hypothetical protein
INIMFDON_00126	gene	1263				
INIMFDON_00126	CDS	1263				hypothetical protein
INIMFDON_00127	gene	915				
INIMFDON_00127	CDS	915				hypothetical protein
INIMFDON_00128	gene	1532				
INIMFDON_00128	rRNA	1532				16S ribosomal RNA
INIMFDON_00129	gene	111				
INIMFDON_00129	rRNA	111				5S ribosomal RNA
INIMFDON_00130	gene	2889				
INIMFDON_00130	rRNA	2889				23S ribosomal RNA
INIMFDON_00131	gene	72				
INIMFDON_00131	tRNA	72				tRNA-Asn(gtt)
INIMFDON_00132	gene	864				
INIMFDON_00132	CDS	864				hypothetical protein
INIMFDON_00133	gene	189				
INIMFDON_00133	CDS	189				hypothetical protein
INIMFDON_00134	gene	759	hgdC			
INIMFDON_00134	CDS	759	hgdC	3.6.1.3	COG1924	(R)-2-hydroxyglutaryl-CoA dehydratase activating ATPase
INIMFDON_00135	gene	1149	fldC_1			
INIMFDON_00135	CDS	1149	fldC_1	4.2.1.-		(R)-phenyllactyl-CoA dehydratase beta subunit
INIMFDON_00136	gene	234				
INIMFDON_00136	CDS	234				hypothetical protein
INIMFDON_00137	gene	603	cmk_1			
INIMFDON_00137	CDS	603	cmk_1	2.7.4.25		Cytidylate kinase
INIMFDON_00138	gene	1629	appA_1			
INIMFDON_00138	CDS	1629	appA_1			Oligopeptide-binding protein AppA
INIMFDON_00139	gene	993	cntB			
INIMFDON_00139	CDS	993	cntB		COG0601	Metal-staphylopine import system permease protein CntB
INIMFDON_00140	gene	825	dppC			
INIMFDON_00140	CDS	825	dppC		COG1173	Dipeptide transport system permease protein DppC
INIMFDON_00141	gene	918	oppD_1			
INIMFDON_00141	CDS	918	oppD_1		COG0444	Oligopeptide transport ATP-binding protein OppD
INIMFDON_00142	gene	621	nikE			
INIMFDON_00142	CDS	621	nikE	7.2.2.11	COG4608	Nickel import system ATP-binding protein NikE
INIMFDON_00143	gene	303				
INIMFDON_00143	CDS	303				hypothetical protein
INIMFDON_00144	gene	1293				
INIMFDON_00144	CDS	1293				hypothetical protein
INIMFDON_00145	gene	129				
INIMFDON_00145	CDS	129				hypothetical protein
INIMFDON_00146	gene	5517	cpdA_1			
INIMFDON_00146	CDS	5517	cpdA_1	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
INIMFDON_00147	gene	576				
INIMFDON_00147	CDS	576				hypothetical protein
INIMFDON_00148	gene	546				
INIMFDON_00148	CDS	546				hypothetical protein
INIMFDON_00149	gene	732				
INIMFDON_00149	CDS	732				hypothetical protein
INIMFDON_00150	gene	756	prdA_1			
INIMFDON_00150	CDS	756	prdA_1	1.21.4.1		D-proline reductase proprotein PrdA
INIMFDON_00151	gene	489	prdA_2			
INIMFDON_00151	CDS	489	prdA_2	1.21.4.1		D-proline reductase proprotein PrdA
INIMFDON_00152	gene	1707	topB_1			
INIMFDON_00152	CDS	1707	topB_1	5.6.2.1		DNA topoisomerase 3
INIMFDON_00153	gene	1638				
INIMFDON_00153	CDS	1638				hypothetical protein
INIMFDON_00154	gene	174				
INIMFDON_00154	CDS	174				hypothetical protein
INIMFDON_00155	gene	636	COQ5_1			
INIMFDON_00155	CDS	636	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
INIMFDON_00156	gene	1578				
INIMFDON_00156	CDS	1578				hypothetical protein
INIMFDON_00157	gene	318				
INIMFDON_00157	CDS	318				hypothetical protein
INIMFDON_00158	gene	342				
INIMFDON_00158	CDS	342				hypothetical protein
INIMFDON_00159	gene	867	aadK_1			
INIMFDON_00159	CDS	867	aadK_1	2.7.7.-		Aminoglycoside 6-adenylyltransferase
INIMFDON_00160	gene	516				
INIMFDON_00160	CDS	516				hypothetical protein
INIMFDON_00161	gene	282				
INIMFDON_00161	CDS	282				hypothetical protein
INIMFDON_00162	gene	609				
INIMFDON_00162	CDS	609				hypothetical protein
INIMFDON_00163	gene	321	topB_2			
INIMFDON_00163	CDS	321	topB_2	5.6.2.1	COG0550	DNA topoisomerase 3
INIMFDON_00164	gene	1089	rhaR_1			
INIMFDON_00164	CDS	1089	rhaR_1			HTH-type transcriptional activator RhaR
INIMFDON_00165	gene	1947	baiH_1			
INIMFDON_00165	CDS	1947	baiH_1	1.3.1.116	COG0446	7-beta-hydroxy-3-oxochol-24-oyl-CoA 4-desaturase
INIMFDON_00166	gene	74				
INIMFDON_00166	tRNA	74				tRNA-Glu(ttc)
INIMFDON_00167	gene	71				
INIMFDON_00167	tRNA	71				tRNA-Cys(gca)
INIMFDON_00168	gene	1071	hemE_1			
INIMFDON_00168	CDS	1071	hemE_1	4.1.1.37		Uroporphyrinogen decarboxylase
INIMFDON_00169	gene	675				
INIMFDON_00169	CDS	675			COG0664	Cyclic AMP receptor protein
INIMFDON_00170	gene	1647	hcp			
INIMFDON_00170	CDS	1647	hcp	1.7.99.1	COG1151	Hydroxylamine reductase
INIMFDON_00171	gene	1302				
INIMFDON_00171	CDS	1302				hypothetical protein
INIMFDON_00172	gene	888	melD_1			
INIMFDON_00172	CDS	888	melD_1		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
INIMFDON_00173	gene	822	araQ_1			
INIMFDON_00173	CDS	822	araQ_1		COG0395	L-arabinose transport system permease protein AraQ
INIMFDON_00174	gene	549				
INIMFDON_00174	CDS	549				hypothetical protein
INIMFDON_00175	gene	1140				
INIMFDON_00175	CDS	1140				hypothetical protein
INIMFDON_00176	gene	639				
INIMFDON_00176	CDS	639				hypothetical protein
INIMFDON_00177	gene	72				
INIMFDON_00177	tRNA	72				tRNA-Cys(gca)
INIMFDON_00178	gene	432				
INIMFDON_00178	CDS	432				hypothetical protein
INIMFDON_00179	gene	378				
INIMFDON_00179	CDS	378				hypothetical protein
INIMFDON_00180	gene	402				
INIMFDON_00180	CDS	402				hypothetical protein
INIMFDON_00181	gene	525				
INIMFDON_00181	CDS	525				hypothetical protein
INIMFDON_00182	gene	765	dnaJ_1			
INIMFDON_00182	CDS	765	dnaJ_1			Chaperone protein DnaJ
INIMFDON_00183	gene	942				
INIMFDON_00183	CDS	942				hypothetical protein
INIMFDON_00184	gene	444				
INIMFDON_00184	CDS	444				hypothetical protein
INIMFDON_00185	gene	1284				
INIMFDON_00185	CDS	1284				hypothetical protein
INIMFDON_00186	gene	930				
INIMFDON_00186	CDS	930				hypothetical protein
INIMFDON_00187	gene	195				
INIMFDON_00187	CDS	195				hypothetical protein
INIMFDON_00188	gene	288	rpsF			
INIMFDON_00188	CDS	288	rpsF		COG0360	30S ribosomal protein S6
INIMFDON_00189	gene	456	ssb			
INIMFDON_00189	CDS	456	ssb		COG0629	Single-stranded DNA-binding protein
INIMFDON_00190	gene	267				
INIMFDON_00190	CDS	267				hypothetical protein
INIMFDON_00191	gene	666				
INIMFDON_00191	CDS	666				hypothetical protein
INIMFDON_00192	gene	249				
INIMFDON_00192	CDS	249				hypothetical protein
INIMFDON_00193	gene	807	rbn			
INIMFDON_00193	CDS	807	rbn	3.1.26.11		Ribonuclease BN
INIMFDON_00194	gene	2166	lnpA			
INIMFDON_00194	CDS	2166	lnpA	2.4.1.211		1,3-beta-galactosyl-N-acetylhexosamine phosphorylase
INIMFDON_00195	gene	633				
INIMFDON_00195	CDS	633				hypothetical protein
INIMFDON_00196	gene	735	gamA			
INIMFDON_00196	CDS	735	gamA	3.5.99.6	COG0363	putative glucosamine-6-phosphate deaminase 2
INIMFDON_00197	gene	915	rhaR_2			
INIMFDON_00197	CDS	915	rhaR_2			HTH-type transcriptional activator RhaR
INIMFDON_00198	gene	1311				
INIMFDON_00198	CDS	1311				hypothetical protein
INIMFDON_00199	gene	906	ngcF			
INIMFDON_00199	CDS	906	ngcF		COG1175	Diacetylchitobiose uptake system permease protein NgcF
INIMFDON_00200	gene	885	ngcG_1			
INIMFDON_00200	CDS	885	ngcG_1		COG0395	Diacetylchitobiose uptake system permease protein NgcG
INIMFDON_00201	gene	927				
INIMFDON_00201	CDS	927				hypothetical protein
INIMFDON_00202	gene	1119	nahK			
INIMFDON_00202	CDS	1119	nahK	2.7.1.162		N-acetylhexosamine 1-kinase
INIMFDON_00203	gene	1020	galE_1			
INIMFDON_00203	CDS	1020	galE_1	5.1.3.2	COG1087	UDP-glucose 4-epimerase
INIMFDON_00204	gene	2067				
INIMFDON_00204	CDS	2067				hypothetical protein
INIMFDON_00205	gene	450	rplI			
INIMFDON_00205	CDS	450	rplI			50S ribosomal protein L9
INIMFDON_00206	gene	1341	dnaC			
INIMFDON_00206	CDS	1341	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
INIMFDON_00207	gene	360				
INIMFDON_00207	CDS	360				hypothetical protein
INIMFDON_00208	gene	171				
INIMFDON_00208	CDS	171			COG1145	Ferredoxin
INIMFDON_00209	gene	1203				
INIMFDON_00209	CDS	1203				hypothetical protein
INIMFDON_00210	gene	1149	sasA_3			
INIMFDON_00210	CDS	1149	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
INIMFDON_00211	gene	216				
INIMFDON_00211	CDS	216				hypothetical protein
INIMFDON_00212	gene	705	srrA_1			
INIMFDON_00212	CDS	705	srrA_1		COG0745	Transcriptional regulatory protein SrrA
INIMFDON_00213	gene	2376	mutS2_1			
INIMFDON_00213	CDS	2376	mutS2_1	3.1.-.-		Endonuclease MutS2
INIMFDON_00214	gene	1278				
INIMFDON_00214	CDS	1278				hypothetical protein
INIMFDON_00215	gene	942	yhaM			
INIMFDON_00215	CDS	942	yhaM	3.1.-.-	COG3481	3'-5' exoribonuclease YhaM
INIMFDON_00216	gene	1698	rlmCD			
INIMFDON_00216	CDS	1698	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
INIMFDON_00217	gene	390				
INIMFDON_00217	CDS	390				hypothetical protein
INIMFDON_00218	gene	1164				
INIMFDON_00218	CDS	1164				hypothetical protein
INIMFDON_00219	gene	222				
INIMFDON_00219	CDS	222				hypothetical protein
INIMFDON_00220	gene	2079	aspS_1			
INIMFDON_00220	CDS	2079	aspS_1	6.1.1.12		Aspartate--tRNA ligase
INIMFDON_00221	gene	1185	gatA_1			
INIMFDON_00221	CDS	1185	gatA_1	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
INIMFDON_00222	gene	1419	gatB_1			
INIMFDON_00222	CDS	1419	gatB_1	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
INIMFDON_00223	gene	540	ogt			
INIMFDON_00223	CDS	540	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
INIMFDON_00224	gene	747	menH_1			
INIMFDON_00224	CDS	747	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
INIMFDON_00225	gene	426				
INIMFDON_00225	CDS	426				hypothetical protein
INIMFDON_00226	gene	2178	secDF_1			
INIMFDON_00226	CDS	2178	secDF_1		COG0341	Protein translocase subunit SecDF
INIMFDON_00227	gene	1353	ktrB_1			
INIMFDON_00227	CDS	1353	ktrB_1		COG0168	Ktr system potassium uptake protein B
INIMFDON_00228	gene	663	ktrA_1			
INIMFDON_00228	CDS	663	ktrA_1		COG0569	Ktr system potassium uptake protein A
INIMFDON_00229	gene	1422	pyk_1			
INIMFDON_00229	CDS	1422	pyk_1	2.7.1.40		Pyruvate kinase
INIMFDON_00230	gene	924				
INIMFDON_00230	CDS	924				hypothetical protein
INIMFDON_00231	gene	864	metF_1			
INIMFDON_00231	CDS	864	metF_1	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
INIMFDON_00232	gene	1431				
INIMFDON_00232	CDS	1431				hypothetical protein
INIMFDON_00233	gene	834	yxeM			
INIMFDON_00233	CDS	834	yxeM		COG0834	putative amino-acid-binding protein YxeM
INIMFDON_00234	gene	666	yxeN			
INIMFDON_00234	CDS	666	yxeN			putative amino-acid permease protein YxeN
INIMFDON_00235	gene	1215	btuD_1			
INIMFDON_00235	CDS	1215	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
INIMFDON_00236	gene	816				
INIMFDON_00236	CDS	816		3.1.3.-		Putative phosphatase
INIMFDON_00237	gene	1374	murF			
INIMFDON_00237	CDS	1374	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
INIMFDON_00238	gene	1071	ddl			
INIMFDON_00238	CDS	1071	ddl	6.3.2.4	COG1181	D-alanine--D-alanine ligase
INIMFDON_00239	gene	1458	pncB2			
INIMFDON_00239	CDS	1458	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB2
INIMFDON_00240	gene	594				
INIMFDON_00240	CDS	594				hypothetical protein
INIMFDON_00241	gene	735				
INIMFDON_00241	CDS	735				hypothetical protein
INIMFDON_00242	gene	546				
INIMFDON_00242	CDS	546				hypothetical protein
INIMFDON_00243	gene	1233	rhaR_3			
INIMFDON_00243	CDS	1233	rhaR_3			HTH-type transcriptional activator RhaR
INIMFDON_00244	gene	1524	baiB			
INIMFDON_00244	CDS	1524	baiB	6.-.-.-	COG0318	Bile acid-coenzyme A ligase
INIMFDON_00245	gene	1920	baiCD			
INIMFDON_00245	CDS	1920	baiCD	1.3.1.115	COG0446	3-oxocholoyl-CoA 4-desaturase
INIMFDON_00246	gene	501	baiE			
INIMFDON_00246	CDS	501	baiE	4.2.1.106		Bile acid 7-alpha dehydratase
INIMFDON_00247	gene	750	baiA2			
INIMFDON_00247	CDS	750	baiA2	1.1.1.395		3alpha-hydroxy bile acid-CoA-ester 3-dehydrogenase 2
INIMFDON_00248	gene	1281	baiF			
INIMFDON_00248	CDS	1281	baiF	2.8.3.25	COG1804	Bile acid-CoA transferase
INIMFDON_00249	gene	1434	bmr3_1			
INIMFDON_00249	CDS	1434	bmr3_1			Multidrug resistance protein 3
INIMFDON_00250	gene	1986	baiH_2			
INIMFDON_00250	CDS	1986	baiH_2	1.3.1.116	COG0446	7-beta-hydroxy-3-oxochol-24-oyl-CoA 4-desaturase
INIMFDON_00251	gene	555				
INIMFDON_00251	CDS	555				hypothetical protein
INIMFDON_00252	gene	1509	malQ_1			
INIMFDON_00252	CDS	1509	malQ_1	2.4.1.25	COG1640	4-alpha-glucanotransferase
INIMFDON_00253	gene	408				
INIMFDON_00253	CDS	408				hypothetical protein
