locus_tag	ftype	length_bp	gene	EC_number	COG	product
NIBEIMBM_00056	CDS	234				hypothetical protein
NIBEIMBM_00057	gene	513				
NIBEIMBM_00057	CDS	513				hypothetical protein
NIBEIMBM_00058	gene	732				
NIBEIMBM_00058	CDS	732				hypothetical protein
NIBEIMBM_00059	gene	858	yvgN			
NIBEIMBM_00059	CDS	858	yvgN	1.1.1.-	COG0656	Glyoxal reductase
NIBEIMBM_00060	gene	1926	thrZ			
NIBEIMBM_00060	CDS	1926	thrZ	6.1.1.3	COG0441	Threonine--tRNA ligase 2
NIBEIMBM_00061	gene	315				
NIBEIMBM_00061	CDS	315				hypothetical protein
NIBEIMBM_00062	gene	1356				
NIBEIMBM_00062	CDS	1356				hypothetical protein
NIBEIMBM_00063	gene	921	metAA			
NIBEIMBM_00063	CDS	921	metAA	2.3.1.31		Homoserine O-acetyltransferase
NIBEIMBM_00064	gene	831				
NIBEIMBM_00064	CDS	831				hypothetical protein
NIBEIMBM_00065	gene	564				
NIBEIMBM_00065	CDS	564				hypothetical protein
NIBEIMBM_00066	gene	873	aroE			
NIBEIMBM_00066	CDS	873	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
NIBEIMBM_00067	gene	519	aroK			
NIBEIMBM_00067	CDS	519	aroK	2.7.1.71	COG0703	Shikimate kinase
NIBEIMBM_00068	gene	1011				
NIBEIMBM_00068	CDS	1011				hypothetical protein
NIBEIMBM_00069	gene	882				
NIBEIMBM_00069	CDS	882				hypothetical protein
NIBEIMBM_00070	gene	774	opuCA			
NIBEIMBM_00070	CDS	774	opuCA		COG1125	Glycine betaine/carnitine/choline transport ATP-binding protein OpuCA
NIBEIMBM_00071	gene	504	dut			
NIBEIMBM_00071	CDS	504	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
NIBEIMBM_00072	gene	1248	glyA_1			
NIBEIMBM_00072	CDS	1248	glyA_1	2.1.2.1		Serine hydroxymethyltransferase
NIBEIMBM_00073	gene	864				
NIBEIMBM_00073	CDS	864				DegV domain-containing protein
NIBEIMBM_00074	gene	1350				
NIBEIMBM_00074	CDS	1350				hypothetical protein
NIBEIMBM_00075	gene	495	infC			
NIBEIMBM_00075	CDS	495	infC			Translation initiation factor IF-3
NIBEIMBM_00076	gene	198	rpmI			
NIBEIMBM_00076	CDS	198	rpmI			50S ribosomal protein L35
NIBEIMBM_00077	gene	357	rplT			
NIBEIMBM_00077	CDS	357	rplT		COG0292	50S ribosomal protein L20
NIBEIMBM_00078	gene	1008	trxB_1			
NIBEIMBM_00078	CDS	1008	trxB_1	1.8.1.9		Thioredoxin reductase
NIBEIMBM_00079	gene	87				
NIBEIMBM_00079	tRNA	87				tRNA-Leu(aag)
NIBEIMBM_00080	gene	86				
NIBEIMBM_00080	tRNA	86				tRNA-Leu(aag)
NIBEIMBM_00081	gene	1485				
NIBEIMBM_00081	CDS	1485		2.7.4.-	COG2326	Polyphosphate:AMP phosphotransferase
NIBEIMBM_00082	gene	1773	dnaG_1			
NIBEIMBM_00082	CDS	1773	dnaG_1	2.7.7.-	COG0358	DNA primase
NIBEIMBM_00083	gene	1119	sigA_1			
NIBEIMBM_00083	CDS	1119	sigA_1		COG0568	RNA polymerase sigma factor SigA
NIBEIMBM_00084	gene	705	trmK			
NIBEIMBM_00084	CDS	705	trmK	2.1.1.217	COG2384	tRNA (adenine(22)-N(1))-methyltransferase
NIBEIMBM_00085	gene	786				
NIBEIMBM_00085	CDS	786			COG0327	GTP cyclohydrolase 1 type 2 
NIBEIMBM_00086	gene	1671	udk_1			
NIBEIMBM_00086	CDS	1671	udk_1	2.7.1.48		Uridine kinase
NIBEIMBM_00087	gene	915	rluD_1			
NIBEIMBM_00087	CDS	915	rluD_1	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
NIBEIMBM_00088	gene	1098	aroC			
NIBEIMBM_00088	CDS	1098	aroC	4.2.3.5		Chorismate synthase
NIBEIMBM_00089	gene	1545				
NIBEIMBM_00089	CDS	1545				hypothetical protein
NIBEIMBM_00090	gene	1134	tgt			
NIBEIMBM_00090	CDS	1134	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
NIBEIMBM_00091	gene	330				
NIBEIMBM_00091	CDS	330				hypothetical protein
NIBEIMBM_00092	gene	1083	leuB			
NIBEIMBM_00092	CDS	1083	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
NIBEIMBM_00093	gene	1671	ilvD_1			
NIBEIMBM_00093	CDS	1671	ilvD_1	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
NIBEIMBM_00094	gene	1677	ilvB_1			
NIBEIMBM_00094	CDS	1677	ilvB_1	2.2.1.6	COG0028	Acetolactate synthase large subunit
NIBEIMBM_00095	gene	1083	serC			
NIBEIMBM_00095	CDS	1083	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
NIBEIMBM_00096	gene	1164	pdxB			
NIBEIMBM_00096	CDS	1164	pdxB	1.1.1.290		Erythronate-4-phosphate dehydrogenase
NIBEIMBM_00097	gene	528				
NIBEIMBM_00097	CDS	528				hypothetical protein
NIBEIMBM_00098	gene	1014	aroF			
NIBEIMBM_00098	CDS	1014	aroF	2.5.1.54	COG2876	Phospho-2-dehydro-3-deoxyheptonate aldolase
NIBEIMBM_00099	gene	1059	aroB			
NIBEIMBM_00099	CDS	1059	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
NIBEIMBM_00100	gene	1188	prs_1			
NIBEIMBM_00100	CDS	1188	prs_1			Putative ribose-phosphate pyrophosphokinase
NIBEIMBM_00101	gene	1329				
NIBEIMBM_00101	CDS	1329				hypothetical protein
NIBEIMBM_00102	gene	1329	der_1			
NIBEIMBM_00102	CDS	1329	der_1			GTPase Der
NIBEIMBM_00103	gene	645	plsY			
NIBEIMBM_00103	CDS	645	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
NIBEIMBM_00104	gene	1032	gpsA			
NIBEIMBM_00104	CDS	1032	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
NIBEIMBM_00105	gene	1473	spoIVA			
NIBEIMBM_00105	CDS	1473	spoIVA	3.6.1.3		Stage IV sporulation protein A
NIBEIMBM_00106	gene	327				
NIBEIMBM_00106	CDS	327				hypothetical protein
NIBEIMBM_00107	gene	495	sirC			
NIBEIMBM_00107	CDS	495	sirC	1.3.1.76		Precorrin-2 dehydrogenase
NIBEIMBM_00108	gene	702				
NIBEIMBM_00108	CDS	702				hypothetical protein
NIBEIMBM_00109	gene	492	rnhA			
NIBEIMBM_00109	CDS	492	rnhA	3.1.26.4	COG0328	Ribonuclease HI
NIBEIMBM_00110	gene	333				
NIBEIMBM_00110	CDS	333				hypothetical protein
NIBEIMBM_00111	gene	438	pyrI			
NIBEIMBM_00111	CDS	438	pyrI		COG1781	Aspartate carbamoyltransferase regulatory chain
NIBEIMBM_00112	gene	921	pyrB			
NIBEIMBM_00112	CDS	921	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase
NIBEIMBM_00113	gene	1131	pheA			
NIBEIMBM_00113	CDS	1131	pheA		COG0077	Bifunctional chorismate mutase/prephenate dehydratase
NIBEIMBM_00114	gene	1293				
NIBEIMBM_00114	CDS	1293				hypothetical protein
NIBEIMBM_00115	gene	1287				
NIBEIMBM_00115	CDS	1287				hypothetical protein
NIBEIMBM_00116	gene	702				
NIBEIMBM_00116	CDS	702				hypothetical protein
NIBEIMBM_00117	gene	957	prmA			
NIBEIMBM_00117	CDS	957	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
NIBEIMBM_00118	gene	741	rsmE			
NIBEIMBM_00118	CDS	741	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
NIBEIMBM_00119	gene	1158	iscS_1			
NIBEIMBM_00119	CDS	1158	iscS_1	2.8.1.7	COG1104	Cysteine desulfurase IscS
NIBEIMBM_00120	gene	1206	thiI			
NIBEIMBM_00120	CDS	1206	thiI	2.8.1.4	COG0301	putative tRNA sulfurtransferase
NIBEIMBM_00121	gene	231				
NIBEIMBM_00121	CDS	231				hypothetical protein
NIBEIMBM_00122	gene	1317	mtaB			
NIBEIMBM_00122	CDS	1317	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
NIBEIMBM_00123	gene	264				
NIBEIMBM_00123	CDS	264				hypothetical protein
NIBEIMBM_00124	gene	432	yrrK			
NIBEIMBM_00124	CDS	432	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
NIBEIMBM_00125	gene	261				
NIBEIMBM_00125	CDS	261				hypothetical protein
NIBEIMBM_00126	gene	1671	rnjA			
NIBEIMBM_00126	CDS	1671	rnjA	3.1.-.-	COG0595	Ribonuclease J1
NIBEIMBM_00127	gene	645	trmR			
NIBEIMBM_00127	CDS	645	trmR	2.1.1.-	COG4122	tRNA 5-hydroxyuridine methyltransferase
NIBEIMBM_00128	gene	1224				
NIBEIMBM_00128	CDS	1224				hypothetical protein
NIBEIMBM_00129	gene	624	sigK			
NIBEIMBM_00129	CDS	624	sigK			RNA polymerase sigma-28 factor
NIBEIMBM_00130	gene	1647	comM			
NIBEIMBM_00130	CDS	1647	comM		COG0606	Competence protein ComM
NIBEIMBM_00131	gene	1116				
NIBEIMBM_00131	CDS	1116				hypothetical protein
NIBEIMBM_00132	gene	2073	topA			
NIBEIMBM_00132	CDS	2073	topA	5.6.2.1		DNA topoisomerase 1
NIBEIMBM_00133	gene	783	codY			
NIBEIMBM_00133	CDS	783	codY		COG4465	GTP-sensing transcriptional pleiotropic repressor CodY
NIBEIMBM_00134	gene	297				
NIBEIMBM_00134	CDS	297				hypothetical protein
NIBEIMBM_00135	gene	288	groS			
NIBEIMBM_00135	CDS	288	groS		COG0234	10 kDa chaperonin
NIBEIMBM_00136	gene	1620	groL			
NIBEIMBM_00136	CDS	1620	groL		COG0459	60 kDa chaperonin
NIBEIMBM_00137	gene	489				
NIBEIMBM_00137	CDS	489				hypothetical protein
NIBEIMBM_00138	gene	1455	guaB			
NIBEIMBM_00138	CDS	1455	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
NIBEIMBM_00139	gene	828				
NIBEIMBM_00139	CDS	828				hypothetical protein
NIBEIMBM_00140	gene	978	scrK			
NIBEIMBM_00140	CDS	978	scrK	2.7.1.4	COG0524	Fructokinase
NIBEIMBM_00141	gene	507				
NIBEIMBM_00141	CDS	507				hypothetical protein
NIBEIMBM_00142	gene	321				
NIBEIMBM_00142	CDS	321				hypothetical protein
NIBEIMBM_00143	gene	819	aroD			
NIBEIMBM_00143	CDS	819	aroD	4.2.1.10	COG0710	3-dehydroquinate dehydratase
NIBEIMBM_00144	gene	558	efp			
NIBEIMBM_00144	CDS	558	efp		COG0231	Elongation factor P
NIBEIMBM_00145	gene	888				
NIBEIMBM_00145	CDS	888				hypothetical protein
NIBEIMBM_00146	gene	756				
NIBEIMBM_00146	CDS	756				hypothetical protein
NIBEIMBM_00147	gene	468	hcrC			
NIBEIMBM_00147	CDS	468	hcrC	1.3.7.9		4-hydroxybenzoyl-CoA reductase subunit gamma
NIBEIMBM_00148	gene	2280	xdhA			
NIBEIMBM_00148	CDS	2280	xdhA	1.17.1.4	COG1529	Putative xanthine dehydrogenase molybdenum-binding subunit XdhA
NIBEIMBM_00149	gene	1371				
NIBEIMBM_00149	CDS	1371				hypothetical protein
NIBEIMBM_00150	gene	774				
NIBEIMBM_00150	CDS	774				hypothetical protein
NIBEIMBM_00151	gene	1062				
NIBEIMBM_00151	CDS	1062				hypothetical protein
NIBEIMBM_00152	gene	573	xpt			
NIBEIMBM_00152	CDS	573	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
NIBEIMBM_00153	gene	74				
NIBEIMBM_00153	tRNA	74				tRNA-Arg(ccg)
NIBEIMBM_00154	gene	900	nfo			
NIBEIMBM_00154	CDS	900	nfo	3.1.21.2		putative endonuclease 4
NIBEIMBM_00155	gene	1767	argS			
NIBEIMBM_00155	CDS	1767	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
NIBEIMBM_00156	gene	1167	alaS_1			
NIBEIMBM_00156	CDS	1167	alaS_1	6.1.1.7	COG0013	Alanine--tRNA ligase
NIBEIMBM_00157	gene	897				
NIBEIMBM_00157	CDS	897				hypothetical protein
NIBEIMBM_00158	gene	1236				
NIBEIMBM_00158	CDS	1236				hypothetical protein
NIBEIMBM_00159	gene	756	rpsB			
NIBEIMBM_00159	CDS	756	rpsB		COG0052	30S ribosomal protein S2
NIBEIMBM_00160	gene	921	tsf			
NIBEIMBM_00160	CDS	921	tsf		COG0264	Elongation factor Ts
NIBEIMBM_00161	gene	870	arnE			
NIBEIMBM_00161	CDS	870	arnE			4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
NIBEIMBM_00162	gene	1209				
NIBEIMBM_00162	CDS	1209				hypothetical protein
NIBEIMBM_00163	gene	510				
NIBEIMBM_00163	CDS	510				hypothetical protein
NIBEIMBM_00164	gene	537				
NIBEIMBM_00164	CDS	537				hypothetical protein
NIBEIMBM_00165	gene	1167				
NIBEIMBM_00165	CDS	1167				hypothetical protein
NIBEIMBM_00166	gene	1017	hmuU			
NIBEIMBM_00166	CDS	1017	hmuU		COG0609	Hemin transport system permease protein HmuU
NIBEIMBM_00167	gene	1104	btuD_1			
NIBEIMBM_00167	CDS	1104	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
NIBEIMBM_00168	gene	1296				
NIBEIMBM_00168	CDS	1296				hypothetical protein
NIBEIMBM_00169	gene	1041				
NIBEIMBM_00169	CDS	1041				hypothetical protein
NIBEIMBM_00170	gene	1344	murJ_1			
NIBEIMBM_00170	CDS	1344	murJ_1			lipid II flippase MurJ
NIBEIMBM_00171	gene	366				
NIBEIMBM_00171	CDS	366				hypothetical protein
NIBEIMBM_00172	gene	687	ytrB_1			
NIBEIMBM_00172	CDS	687	ytrB_1		COG1131	ABC transporter ATP-binding protein YtrB
NIBEIMBM_00173	gene	759				
NIBEIMBM_00173	CDS	759				hypothetical protein
NIBEIMBM_00174	gene	2583	cdr			
NIBEIMBM_00174	CDS	2583	cdr	1.8.1.14		Coenzyme A disulfide reductase
NIBEIMBM_00175	gene	792				
NIBEIMBM_00175	CDS	792				hypothetical protein
NIBEIMBM_00176	gene	1152				
NIBEIMBM_00176	CDS	1152				hypothetical protein
NIBEIMBM_00177	gene	903				
NIBEIMBM_00177	CDS	903			COG1307	DegV domain-containing protein
NIBEIMBM_00178	gene	327	spo0A_1			
NIBEIMBM_00178	CDS	327	spo0A_1		COG0784	Stage 0 sporulation protein A
NIBEIMBM_00179	gene	702				
NIBEIMBM_00179	CDS	702				hypothetical protein
NIBEIMBM_00180	gene	891	pip			
NIBEIMBM_00180	CDS	891	pip	3.4.11.5	COG0596	Proline iminopeptidase
NIBEIMBM_00181	gene	873	lacX_1			
NIBEIMBM_00181	CDS	873	lacX_1			Protein LacX, plasmid
NIBEIMBM_00182	gene	273				
NIBEIMBM_00182	CDS	273				hypothetical protein
NIBEIMBM_00183	gene	240				
NIBEIMBM_00183	CDS	240				hypothetical protein
NIBEIMBM_00184	gene	1350	mdtK			
NIBEIMBM_00184	CDS	1350	mdtK			Multidrug resistance protein MdtK
NIBEIMBM_00185	gene	429				
NIBEIMBM_00185	CDS	429		3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
NIBEIMBM_00186	gene	636				
NIBEIMBM_00186	CDS	636				hypothetical protein
NIBEIMBM_00187	gene	945				
NIBEIMBM_00187	CDS	945				hypothetical protein
NIBEIMBM_00188	gene	624	maa			
NIBEIMBM_00188	CDS	624	maa	2.3.1.79	COG0110	Maltose O-acetyltransferase
NIBEIMBM_00189	gene	1485	lon_1			
NIBEIMBM_00189	CDS	1485	lon_1	3.4.21.53		Lon protease
NIBEIMBM_00190	gene	1146				
NIBEIMBM_00190	CDS	1146				hypothetical protein
NIBEIMBM_00191	gene	711	rutD			
NIBEIMBM_00191	CDS	711	rutD	3.5.1.-		Putative aminoacrylate hydrolase RutD
NIBEIMBM_00192	gene	1092	lsrB			
NIBEIMBM_00192	CDS	1092	lsrB			Autoinducer 2-binding protein LsrB
NIBEIMBM_00193	gene	1509	rbsA_1			
NIBEIMBM_00193	CDS	1509	rbsA_1	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
NIBEIMBM_00194	gene	1314	ylmB_1			
NIBEIMBM_00194	CDS	1314	ylmB_1	3.5.1.-	COG0624	N-formyl-4-amino-5-aminomethyl-2-methylpyrimidine deformylase
NIBEIMBM_00195	gene	981	rbsC_1			
NIBEIMBM_00195	CDS	981	rbsC_1		COG1172	Ribose import permease protein RbsC
NIBEIMBM_00196	gene	978	rbsC_2			
NIBEIMBM_00196	CDS	978	rbsC_2		COG1172	Ribose import permease protein RbsC
NIBEIMBM_00197	gene	741				
NIBEIMBM_00197	CDS	741				hypothetical protein
NIBEIMBM_00198	gene	1131	dapE_1			
NIBEIMBM_00198	CDS	1131	dapE_1	3.5.1.18		putative succinyl-diaminopimelate desuccinylase
NIBEIMBM_00199	gene	1032	degA_1			
NIBEIMBM_00199	CDS	1032	degA_1		COG1609	HTH-type transcriptional regulator DegA
NIBEIMBM_00200	gene	915	rbsK_1			
NIBEIMBM_00200	CDS	915	rbsK_1	2.7.1.15		Ribokinase
NIBEIMBM_00201	gene	288				
NIBEIMBM_00201	CDS	288				hypothetical protein
NIBEIMBM_00202	gene	1068				
NIBEIMBM_00202	CDS	1068		1.8.-.-	COG0502	[FeFe] hydrogenase maturase subunit HydE
NIBEIMBM_00203	gene	1419	cofH			
NIBEIMBM_00203	CDS	1419	cofH	2.5.1.147		5-amino-6-(D-ribitylamino)uracil--L-tyrosine 4-hydroxyphenyl transferase
NIBEIMBM_00204	gene	1224	der_2			
NIBEIMBM_00204	CDS	1224	der_2			GTPase Der
NIBEIMBM_00205	gene	1380	aldH1_1			
NIBEIMBM_00205	CDS	1380	aldH1_1	1.2.1.-	COG1012	4,4'-diaponeurosporen-aldehyde dehydrogenase
NIBEIMBM_00206	gene	1248	adhB			
NIBEIMBM_00206	CDS	1248	adhB	1.1.1.1		Alcohol dehydrogenase 2
NIBEIMBM_00207	gene	1209				
NIBEIMBM_00207	CDS	1209				hypothetical protein
NIBEIMBM_00208	gene	1383	abgB			
NIBEIMBM_00208	CDS	1383	abgB	3.5.1.-	COG1473	p-aminobenzoyl-glutamate hydrolase subunit B
NIBEIMBM_00209	gene	1194	hipO			
NIBEIMBM_00209	CDS	1194	hipO	3.5.1.32	COG1473	Hippurate hydrolase
NIBEIMBM_00210	gene	996				
NIBEIMBM_00210	CDS	996				hypothetical protein
NIBEIMBM_00211	gene	1080	pepQ			
NIBEIMBM_00211	CDS	1080	pepQ	3.4.13.9	COG0006	Xaa-Pro dipeptidase
NIBEIMBM_00212	gene	1314	yihN			
NIBEIMBM_00212	CDS	1314	yihN			Inner membrane protein YihN
NIBEIMBM_00213	gene	720				
NIBEIMBM_00213	CDS	720				hypothetical protein
NIBEIMBM_00214	gene	1992	purR_1			
NIBEIMBM_00214	CDS	1992	purR_1			HTH-type transcriptional repressor PurR
NIBEIMBM_00215	gene	987	rbsB_1			
NIBEIMBM_00215	CDS	987	rbsB_1		COG1879	Ribose import binding protein RbsB
NIBEIMBM_00216	gene	1500	rbsA_2			
NIBEIMBM_00216	CDS	1500	rbsA_2	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
NIBEIMBM_00217	gene	1002	rbsC_3			
NIBEIMBM_00217	CDS	1002	rbsC_3		COG1172	Ribose import permease protein RbsC
NIBEIMBM_00218	gene	1479				
NIBEIMBM_00218	CDS	1479				hypothetical protein
NIBEIMBM_00219	gene	393				
NIBEIMBM_00219	CDS	393				hypothetical protein
NIBEIMBM_00220	gene	261				
NIBEIMBM_00220	CDS	261				hypothetical protein
NIBEIMBM_00221	gene	471	dhaA			
NIBEIMBM_00221	CDS	471	dhaA	3.8.1.5		Haloalkane dehalogenase
NIBEIMBM_00222	gene	618	ppaX_1			
NIBEIMBM_00222	CDS	618	ppaX_1	3.6.1.1		Pyrophosphatase PpaX
NIBEIMBM_00223	gene	465				
NIBEIMBM_00223	CDS	465				hypothetical protein
NIBEIMBM_00224	gene	891				
NIBEIMBM_00224	CDS	891				hypothetical protein
NIBEIMBM_00225	gene	660				
NIBEIMBM_00225	CDS	660				hypothetical protein
NIBEIMBM_00226	gene	261				
NIBEIMBM_00226	CDS	261				hypothetical protein
NIBEIMBM_00227	gene	1056	yhcG			
NIBEIMBM_00227	CDS	1056	yhcG	3.1.-.-	COG4804	Putative nuclease YhcG
NIBEIMBM_00228	gene	492				
NIBEIMBM_00228	CDS	492				hypothetical protein
NIBEIMBM_00229	gene	132				
NIBEIMBM_00229	CDS	132				hypothetical protein
