locus_tag	ftype	length_bp	gene	EC_number	COG	product
EONLNCLH_00023	gene	738	truA			
EONLNCLH_00023	CDS	738	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
EONLNCLH_00024	gene	1224				
EONLNCLH_00024	CDS	1224				hypothetical protein
EONLNCLH_00025	gene	74				
EONLNCLH_00025	tRNA	74				tRNA-Phe(gaa)
EONLNCLH_00026	gene	1365	resA_1			
EONLNCLH_00026	CDS	1365	resA_1			Thiol-disulfide oxidoreductase ResA
EONLNCLH_00027	gene	1509				
EONLNCLH_00027	CDS	1509				hypothetical protein
EONLNCLH_00028	gene	837				
EONLNCLH_00028	CDS	837				hypothetical protein
EONLNCLH_00029	gene	1389				
EONLNCLH_00029	CDS	1389				hypothetical protein
EONLNCLH_00030	gene	3402				
EONLNCLH_00030	CDS	3402				TonB-dependent receptor P39
EONLNCLH_00031	gene	1182				
EONLNCLH_00031	CDS	1182				hypothetical protein
EONLNCLH_00032	gene	1197				
EONLNCLH_00032	CDS	1197				hypothetical protein
EONLNCLH_00033	gene	516				
EONLNCLH_00033	CDS	516				hypothetical protein
EONLNCLH_00034	gene	1452				
EONLNCLH_00034	CDS	1452				hypothetical protein
EONLNCLH_00035	gene	414				
EONLNCLH_00035	CDS	414				hypothetical protein
EONLNCLH_00036	gene	735				
EONLNCLH_00036	CDS	735				hypothetical protein
EONLNCLH_00037	gene	471	msrC			
EONLNCLH_00037	CDS	471	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
EONLNCLH_00038	gene	1464	pepD_1			
EONLNCLH_00038	CDS	1464	pepD_1	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
EONLNCLH_00039	gene	426				
EONLNCLH_00039	CDS	426				hypothetical protein
EONLNCLH_00040	gene	336				
EONLNCLH_00040	CDS	336				hypothetical protein
EONLNCLH_00041	gene	1029	nrnA			
EONLNCLH_00041	CDS	1029	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
EONLNCLH_00042	gene	1530	guaA			
EONLNCLH_00042	CDS	1530	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
EONLNCLH_00043	gene	792				
EONLNCLH_00043	CDS	792				hypothetical protein
EONLNCLH_00044	gene	1359	mepA_1			
EONLNCLH_00044	CDS	1359	mepA_1			Multidrug export protein MepA
EONLNCLH_00045	gene	774	suhB			
EONLNCLH_00045	CDS	774	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
EONLNCLH_00046	gene	258				
EONLNCLH_00046	CDS	258				hypothetical protein
EONLNCLH_00047	gene	243				
EONLNCLH_00047	CDS	243				hypothetical protein
EONLNCLH_00048	gene	837	hisK			
EONLNCLH_00048	CDS	837	hisK	3.1.3.15	COG1387	Histidinol-phosphatase
EONLNCLH_00049	gene	1791	argS			
EONLNCLH_00049	CDS	1791	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
EONLNCLH_00050	gene	837	mscS			
EONLNCLH_00050	CDS	837	mscS		COG0668	Small-conductance mechanosensitive channel
EONLNCLH_00051	gene	543				
EONLNCLH_00051	CDS	543				hypothetical protein
EONLNCLH_00052	gene	318				
EONLNCLH_00052	CDS	318				hypothetical protein
EONLNCLH_00053	gene	825	ispE			
EONLNCLH_00053	CDS	825	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
EONLNCLH_00054	gene	429				
EONLNCLH_00054	CDS	429				hypothetical protein
EONLNCLH_00055	gene	327				
EONLNCLH_00055	CDS	327				hypothetical protein
EONLNCLH_00056	gene	609				
EONLNCLH_00056	CDS	609				hypothetical protein
EONLNCLH_00057	gene	1788	mutS_1			
EONLNCLH_00057	CDS	1788	mutS_1			DNA mismatch repair protein MutS
EONLNCLH_00058	gene	624	trpG_1			
EONLNCLH_00058	CDS	624	trpG_1	4.1.3.27	COG0512	Anthranilate synthase component 2
EONLNCLH_00059	gene	972	menF_1			
EONLNCLH_00059	CDS	972	menF_1	5.4.4.2		Isochorismate synthase MenF
EONLNCLH_00060	gene	600				
EONLNCLH_00060	CDS	600				hypothetical protein
EONLNCLH_00061	gene	669				
EONLNCLH_00061	CDS	669				hypothetical protein
EONLNCLH_00062	gene	1098				
EONLNCLH_00062	CDS	1098				hypothetical protein
EONLNCLH_00063	gene	2067	kefB_1			
EONLNCLH_00063	CDS	2067	kefB_1			Glutathione-regulated potassium-efflux system protein KefB
EONLNCLH_00064	gene	186	mutS_2			
EONLNCLH_00064	CDS	186	mutS_2			DNA mismatch repair protein MutS
EONLNCLH_00065	gene	2034	pepO			
EONLNCLH_00065	CDS	2034	pepO	3.4.24.-	COG3590	Neutral endopeptidase
EONLNCLH_00066	gene	885	pfkB			
EONLNCLH_00066	CDS	885	pfkB	2.7.1.11	COG0524	ATP-dependent 6-phosphofructokinase
EONLNCLH_00067	gene	1155				
EONLNCLH_00067	CDS	1155				hypothetical protein
EONLNCLH_00068	gene	156				
EONLNCLH_00068	CDS	156				hypothetical protein
EONLNCLH_00069	gene	294				
EONLNCLH_00069	CDS	294				hypothetical protein
EONLNCLH_00070	gene	681				
EONLNCLH_00070	CDS	681				queuosine precursor transporter
EONLNCLH_00071	gene	1155	scmP_1			
EONLNCLH_00071	CDS	1155	scmP_1	3.5.1.-	COG1473	N-acetylcysteine deacetylase
EONLNCLH_00072	gene	996	ldhA			
EONLNCLH_00072	CDS	996	ldhA	1.1.1.28	COG1052	D-lactate dehydrogenase
EONLNCLH_00073	gene	195				
EONLNCLH_00073	CDS	195				hypothetical protein
EONLNCLH_00074	gene	1179	mdtE			
EONLNCLH_00074	CDS	1179	mdtE			Multidrug resistance protein MdtE
EONLNCLH_00075	gene	3174	bepE_1			
EONLNCLH_00075	CDS	3174	bepE_1			Efflux pump membrane transporter BepE
EONLNCLH_00076	gene	1389	oprM_1			
EONLNCLH_00076	CDS	1389	oprM_1		COG1538	Outer membrane protein OprM
EONLNCLH_00077	gene	780	lpxA_1			
EONLNCLH_00077	CDS	780	lpxA_1	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
EONLNCLH_00078	gene	3702	purL			
EONLNCLH_00078	CDS	3702	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
EONLNCLH_00079	gene	801	cysQ			
EONLNCLH_00079	CDS	801	cysQ	3.1.3.7	COG1218	3'(2'),5'-bisphosphate nucleotidase CysQ
EONLNCLH_00080	gene	609	cysC			
EONLNCLH_00080	CDS	609	cysC	2.7.1.25	COG0529	Adenylyl-sulfate kinase
EONLNCLH_00081	gene	909	cysD			
EONLNCLH_00081	CDS	909	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
EONLNCLH_00082	gene	1425	cysNC			
EONLNCLH_00082	CDS	1425	cysNC		COG0529	Bifunctional enzyme CysN/CysC
EONLNCLH_00083	gene	1110				
EONLNCLH_00083	CDS	1110				hypothetical protein
EONLNCLH_00084	gene	606				
EONLNCLH_00084	CDS	606				hypothetical protein
EONLNCLH_00085	gene	666				
EONLNCLH_00085	CDS	666				hypothetical protein
EONLNCLH_00086	gene	405				
EONLNCLH_00086	CDS	405		3.1.2.-	COG2050	Putative esterase
EONLNCLH_00087	gene	321				
EONLNCLH_00087	CDS	321				hypothetical protein
EONLNCLH_00088	gene	90				
EONLNCLH_00088	CDS	90				hypothetical protein
EONLNCLH_00089	gene	456	bcp			
EONLNCLH_00089	CDS	456	bcp	1.11.1.15	COG1225	Putative peroxiredoxin bcp
EONLNCLH_00090	gene	1053	recA			
EONLNCLH_00090	CDS	1053	recA			Protein RecA
EONLNCLH_00091	gene	165				
EONLNCLH_00091	CDS	165				hypothetical protein
EONLNCLH_00092	gene	1950	dpp5			
EONLNCLH_00092	CDS	1950	dpp5	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
EONLNCLH_00093	gene	252				
EONLNCLH_00093	CDS	252				hypothetical protein
EONLNCLH_00094	gene	1635				
EONLNCLH_00094	CDS	1635				hypothetical protein
EONLNCLH_00095	gene	651				
EONLNCLH_00095	CDS	651				hypothetical protein
EONLNCLH_00096	gene	762				
EONLNCLH_00096	CDS	762				hypothetical protein
EONLNCLH_00097	gene	2343				
EONLNCLH_00097	CDS	2343				hypothetical protein
EONLNCLH_00098	gene	684	yknY_1			
EONLNCLH_00098	CDS	684	yknY_1	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
EONLNCLH_00099	gene	462	glnG			
EONLNCLH_00099	CDS	462	glnG		COG2204	DNA-binding transcriptional regulator NtrC
EONLNCLH_00100	gene	384				
EONLNCLH_00100	CDS	384				hypothetical protein
EONLNCLH_00101	gene	999				
EONLNCLH_00101	CDS	999				hypothetical protein
EONLNCLH_00102	gene	1236	pncC			
EONLNCLH_00102	CDS	1236	pncC	3.5.1.42	COG1058	Nicotinamide-nucleotide amidohydrolase PncC
EONLNCLH_00103	gene	1938				
EONLNCLH_00103	CDS	1938				hypothetical protein
EONLNCLH_00104	gene	897				
EONLNCLH_00104	CDS	897				hypothetical protein
EONLNCLH_00105	gene	1305	sasA_1			
EONLNCLH_00105	CDS	1305	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
EONLNCLH_00106	gene	219				
EONLNCLH_00106	CDS	219				hypothetical protein
EONLNCLH_00107	gene	1071				
EONLNCLH_00107	CDS	1071				hypothetical protein
EONLNCLH_00108	gene	858				
EONLNCLH_00108	CDS	858				hypothetical protein
EONLNCLH_00109	gene	2700	nanK			
EONLNCLH_00109	CDS	2700	nanK	2.7.1.60		N-acetylmannosamine kinase
EONLNCLH_00110	gene	804	nagR			
EONLNCLH_00110	CDS	804	nagR		COG2188	HTH-type transcriptional repressor NagR
EONLNCLH_00111	gene	1254	htpX_1			
EONLNCLH_00111	CDS	1254	htpX_1	3.4.24.-		Protease HtpX
EONLNCLH_00112	gene	1611	fumA			
EONLNCLH_00112	CDS	1611	fumA	4.2.1.2	COG1838	Fumarate hydratase class I, aerobic
EONLNCLH_00113	gene	1677	fadD3			
EONLNCLH_00113	CDS	1677	fadD3	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
EONLNCLH_00114	gene	990				
EONLNCLH_00114	CDS	990				hypothetical protein
EONLNCLH_00115	gene	1332				
EONLNCLH_00115	CDS	1332				hypothetical protein
EONLNCLH_00116	gene	384				
EONLNCLH_00116	CDS	384				hypothetical protein
EONLNCLH_00117	gene	417				
EONLNCLH_00117	CDS	417				hypothetical protein
EONLNCLH_00118	gene	1653				
EONLNCLH_00118	CDS	1653				Putative fimbrium tip subunit Fim1C
EONLNCLH_00119	gene	1728				
EONLNCLH_00119	CDS	1728				hypothetical protein
EONLNCLH_00120	gene	1029				
EONLNCLH_00120	CDS	1029				hypothetical protein
EONLNCLH_00121	gene	891				
EONLNCLH_00121	CDS	891				hypothetical protein
EONLNCLH_00122	gene	1059				
EONLNCLH_00122	CDS	1059				hypothetical protein
EONLNCLH_00123	gene	1125				
EONLNCLH_00123	CDS	1125				hypothetical protein
EONLNCLH_00124	gene	423				
EONLNCLH_00124	CDS	423				hypothetical protein
EONLNCLH_00125	gene	1134				
EONLNCLH_00125	CDS	1134				hypothetical protein
EONLNCLH_00126	gene	198				
EONLNCLH_00126	CDS	198				hypothetical protein
EONLNCLH_00127	gene	903	miaA_1			
EONLNCLH_00127	CDS	903	miaA_1	2.5.1.75	COG0324	tRNA dimethylallyltransferase
EONLNCLH_00128	gene	642				
EONLNCLH_00128	CDS	642				hypothetical protein
EONLNCLH_00129	gene	324				
EONLNCLH_00129	CDS	324				hypothetical protein
EONLNCLH_00130	gene	303				
EONLNCLH_00130	CDS	303				hypothetical protein
EONLNCLH_00131	gene	1092	ppaT			
EONLNCLH_00131	CDS	1092	ppaT	2.6.1.30	COG0075	Pyridoxamine--pyruvate transaminase
EONLNCLH_00132	gene	405	rsfS			
EONLNCLH_00132	CDS	405	rsfS			Ribosomal silencing factor RsfS
EONLNCLH_00133	gene	2007	ftsH			
EONLNCLH_00133	CDS	2007	ftsH	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
EONLNCLH_00134	gene	204				
EONLNCLH_00134	CDS	204				hypothetical protein
EONLNCLH_00135	gene	816				
EONLNCLH_00135	CDS	816				hypothetical protein
EONLNCLH_00136	gene	657	psd			
EONLNCLH_00136	CDS	657	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
EONLNCLH_00137	gene	816	panB			
EONLNCLH_00137	CDS	816	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
EONLNCLH_00138	gene	693	truC			
EONLNCLH_00138	CDS	693	truC	5.4.99.26	COG0564	tRNA pseudouridine synthase C
EONLNCLH_00139	gene	96				
EONLNCLH_00139	CDS	96				hypothetical protein
EONLNCLH_00140	gene	1251	yhhS			
EONLNCLH_00140	CDS	1251	yhhS			putative MFS-type transporter YhhS
EONLNCLH_00141	gene	366				
EONLNCLH_00141	CDS	366				hypothetical protein
EONLNCLH_00142	gene	2892				
EONLNCLH_00142	CDS	2892				hypothetical protein
EONLNCLH_00143	gene	912				
EONLNCLH_00143	CDS	912				hypothetical protein
EONLNCLH_00144	gene	429				
EONLNCLH_00144	CDS	429				hypothetical protein
EONLNCLH_00145	gene	1824				
EONLNCLH_00145	CDS	1824				hypothetical protein
EONLNCLH_00146	gene	2319				
EONLNCLH_00146	CDS	2319				hypothetical protein
EONLNCLH_00147	gene	1188	lagD			
EONLNCLH_00147	CDS	1188	lagD	3.4.22.-		Lactococcin-G-processing and transport ATP-binding protein LagD
EONLNCLH_00148	gene	390				
EONLNCLH_00148	CDS	390				hypothetical protein
EONLNCLH_00149	gene	351				
EONLNCLH_00149	CDS	351				hypothetical protein
EONLNCLH_00150	gene	561				
EONLNCLH_00150	CDS	561				hypothetical protein
EONLNCLH_00151	gene	1080				
EONLNCLH_00151	CDS	1080				hypothetical protein
EONLNCLH_00152	gene	3363				
EONLNCLH_00152	CDS	3363				TonB-dependent receptor P26
EONLNCLH_00153	gene	1449				
EONLNCLH_00153	CDS	1449				hypothetical protein
EONLNCLH_00154	gene	765				
EONLNCLH_00154	CDS	765				hypothetical protein
EONLNCLH_00155	gene	1566				
EONLNCLH_00155	CDS	1566				hypothetical protein
EONLNCLH_00156	gene	1362				
EONLNCLH_00156	CDS	1362				hypothetical protein
EONLNCLH_00157	gene	1128	resA_2			
EONLNCLH_00157	CDS	1128	resA_2			Thiol-disulfide oxidoreductase ResA
EONLNCLH_00158	gene	1347	resA_3			
EONLNCLH_00158	CDS	1347	resA_3			Thiol-disulfide oxidoreductase ResA
EONLNCLH_00159	gene	177				
EONLNCLH_00159	CDS	177				hypothetical protein
EONLNCLH_00160	gene	729	ypdB_1			
EONLNCLH_00160	CDS	729	ypdB_1		COG3279	Transcriptional regulatory protein YpdB
EONLNCLH_00161	gene	1359				
EONLNCLH_00161	CDS	1359				hypothetical protein
EONLNCLH_00162	gene	3312				
EONLNCLH_00162	CDS	3312				TonB-dependent receptor P3
EONLNCLH_00163	gene	2580				
EONLNCLH_00163	CDS	2580				hypothetical protein
EONLNCLH_00164	gene	1452				
EONLNCLH_00164	CDS	1452				hypothetical protein
EONLNCLH_00165	gene	1143	resA_4			
EONLNCLH_00165	CDS	1143	resA_4			Thiol-disulfide oxidoreductase ResA
EONLNCLH_00166	gene	1593				
EONLNCLH_00166	CDS	1593				hypothetical protein
EONLNCLH_00167	gene	732				
EONLNCLH_00167	CDS	732				hypothetical protein
EONLNCLH_00168	gene	1425				
EONLNCLH_00168	CDS	1425				hypothetical protein
EONLNCLH_00169	gene	3351				
EONLNCLH_00169	CDS	3351				TonB-dependent receptor P39
EONLNCLH_00170	gene	1161				
EONLNCLH_00170	CDS	1161				hypothetical protein
EONLNCLH_00171	gene	198				
EONLNCLH_00171	CDS	198				hypothetical protein
EONLNCLH_00172	gene	471	guaD			
EONLNCLH_00172	CDS	471	guaD	3.5.4.3	COG0590	Guanine deaminase
EONLNCLH_00173	gene	864	lgt			
EONLNCLH_00173	CDS	864	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
EONLNCLH_00174	gene	3288	secA			
EONLNCLH_00174	CDS	3288	secA			Protein translocase subunit SecA
EONLNCLH_00175	gene	318				
EONLNCLH_00175	CDS	318				hypothetical protein
EONLNCLH_00176	gene	1143	glxK			
EONLNCLH_00176	CDS	1143	glxK	2.7.1.31	COG1929	Glycerate 3-kinase
EONLNCLH_00177	gene	795	aes			
EONLNCLH_00177	CDS	795	aes	3.1.1.-		Acetyl esterase
EONLNCLH_00178	gene	657	upp			
EONLNCLH_00178	CDS	657	upp	2.4.2.9		Uracil phosphoribosyltransferase
EONLNCLH_00179	gene	489				
EONLNCLH_00179	CDS	489				hypothetical protein
EONLNCLH_00180	gene	1065	rfbM			
EONLNCLH_00180	CDS	1065	rfbM	2.7.7.13	COG0662	Mannose-1-phosphate guanylyltransferase RfbM
EONLNCLH_00181	gene	1125	sasA_2			
EONLNCLH_00181	CDS	1125	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
EONLNCLH_00182	gene	156				
EONLNCLH_00182	CDS	156				hypothetical protein
EONLNCLH_00183	gene	240				
EONLNCLH_00183	CDS	240				hypothetical protein
EONLNCLH_00184	gene	267				
EONLNCLH_00184	CDS	267				hypothetical protein
EONLNCLH_00185	gene	501	resA_5			
EONLNCLH_00185	CDS	501	resA_5		COG0526	Thiol-disulfide oxidoreductase ResA
EONLNCLH_00186	gene	2340				
EONLNCLH_00186	CDS	2340				hypothetical protein
EONLNCLH_00187	gene	1002	resA_6			
EONLNCLH_00187	CDS	1002	resA_6			Thiol-disulfide oxidoreductase ResA
EONLNCLH_00188	gene	1452				
EONLNCLH_00188	CDS	1452				hypothetical protein
EONLNCLH_00189	gene	1128				
EONLNCLH_00189	CDS	1128				hypothetical protein
EONLNCLH_00190	gene	1554				
EONLNCLH_00190	CDS	1554				hypothetical protein
EONLNCLH_00191	gene	3615				
EONLNCLH_00191	CDS	3615				hypothetical protein
EONLNCLH_00192	gene	1164				
EONLNCLH_00192	CDS	1164				hypothetical protein
EONLNCLH_00193	gene	558				
EONLNCLH_00193	CDS	558				hypothetical protein
EONLNCLH_00194	gene	1482				
EONLNCLH_00194	CDS	1482				hypothetical protein
EONLNCLH_00195	gene	1452				
EONLNCLH_00195	CDS	1452				hypothetical protein
EONLNCLH_00196	gene	1182				
EONLNCLH_00196	CDS	1182		5.1.3.11		Cellobiose 2-epimerase
EONLNCLH_00197	gene	936	rnz			
EONLNCLH_00197	CDS	936	rnz	3.1.26.11	COG1234	Ribonuclease Z
EONLNCLH_00198	gene	1866	pnp_1			
EONLNCLH_00198	CDS	1866	pnp_1	2.7.7.8		Polyribonucleotide nucleotidyltransferase
EONLNCLH_00199	gene	690	trmD			
EONLNCLH_00199	CDS	690	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
EONLNCLH_00200	gene	903				
EONLNCLH_00200	CDS	903				hypothetical protein
EONLNCLH_00201	gene	2148	ptpA_1			
EONLNCLH_00201	CDS	2148	ptpA_1	3.4.14.12	COG1506	Prolyl tripeptidyl peptidase
EONLNCLH_00202	gene	798	yafV			
EONLNCLH_00202	CDS	798	yafV	3.5.1.3		Omega-amidase YafV
EONLNCLH_00203	gene	639	udk_1			
EONLNCLH_00203	CDS	639	udk_1	2.7.1.48		Uridine kinase
EONLNCLH_00204	gene	783	ddpX			
EONLNCLH_00204	CDS	783	ddpX	3.4.13.22		D-alanyl-D-alanine dipeptidase
EONLNCLH_00205	gene	549				
EONLNCLH_00205	CDS	549				hypothetical protein
EONLNCLH_00206	gene	1008				
EONLNCLH_00206	CDS	1008				hypothetical protein
EONLNCLH_00207	gene	1926				
EONLNCLH_00207	CDS	1926				hypothetical protein
EONLNCLH_00208	gene	513				
EONLNCLH_00208	CDS	513				hypothetical protein
EONLNCLH_00209	gene	258				
EONLNCLH_00209	CDS	258				hypothetical protein
EONLNCLH_00210	gene	882	htpX_2			
EONLNCLH_00210	CDS	882	htpX_2	3.4.24.-		Protease HtpX
EONLNCLH_00211	gene	654				
EONLNCLH_00211	CDS	654				hypothetical protein
EONLNCLH_00212	gene	573				
EONLNCLH_00212	CDS	573				hypothetical protein
EONLNCLH_00213	gene	312	rplU			
EONLNCLH_00213	CDS	312	rplU		COG0261	50S ribosomal protein L21
EONLNCLH_00214	gene	261	rpmA			
EONLNCLH_00214	CDS	261	rpmA		COG0211	50S ribosomal protein L27
EONLNCLH_00215	gene	1275	serS			
EONLNCLH_00215	CDS	1275	serS	6.1.1.11	COG0172	Serine--tRNA ligase
EONLNCLH_00216	gene	1821				
EONLNCLH_00216	CDS	1821				hypothetical protein
EONLNCLH_00217	gene	303				
EONLNCLH_00217	CDS	303				hypothetical protein
EONLNCLH_00218	gene	543	ruvC			
EONLNCLH_00218	CDS	543	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
EONLNCLH_00219	gene	693				
EONLNCLH_00219	CDS	693				hypothetical protein
EONLNCLH_00220	gene	1068				
EONLNCLH_00220	CDS	1068				hypothetical protein
EONLNCLH_00221	gene	1032				
EONLNCLH_00221	CDS	1032		1.18.1.2		Ferredoxin--NADP reductase
EONLNCLH_00222	gene	252				
EONLNCLH_00222	CDS	252				hypothetical protein
EONLNCLH_00223	gene	1770				
EONLNCLH_00223	CDS	1770		1.18.-.-	COG0247	EtfAB:quinone oxidoreductase
EONLNCLH_00224	gene	504				
EONLNCLH_00224	CDS	504				hypothetical protein
EONLNCLH_00225	gene	555				
EONLNCLH_00225	CDS	555				hypothetical protein
EONLNCLH_00226	gene	1146				
EONLNCLH_00226	CDS	1146				hypothetical protein
EONLNCLH_00227	gene	1047	susC_1			
EONLNCLH_00227	CDS	1047	susC_1			TonB-dependent receptor SusC
EONLNCLH_00228	gene	1476				
EONLNCLH_00228	CDS	1476				TonB-dependent receptor P3
EONLNCLH_00229	gene	1398				
EONLNCLH_00229	CDS	1398				hypothetical protein
EONLNCLH_00230	gene	711				
EONLNCLH_00230	CDS	711				hypothetical protein
EONLNCLH_00231	gene	1542				
EONLNCLH_00231	CDS	1542				hypothetical protein
EONLNCLH_00232	gene	552	yajL			
EONLNCLH_00232	CDS	552	yajL	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
EONLNCLH_00233	gene	231				
EONLNCLH_00233	CDS	231				hypothetical protein
EONLNCLH_00234	gene	1335				
EONLNCLH_00234	CDS	1335				hypothetical protein
EONLNCLH_00235	gene	1374				
EONLNCLH_00235	CDS	1374				hypothetical protein
EONLNCLH_00236	gene	723	dapB			
EONLNCLH_00236	CDS	723	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
EONLNCLH_00237	gene	357	rplT			
EONLNCLH_00237	CDS	357	rplT		COG0292	50S ribosomal protein L20
EONLNCLH_00238	gene	195	rpmI			
EONLNCLH_00238	CDS	195	rpmI		COG0291	50S ribosomal protein L35
EONLNCLH_00239	gene	540	infC			
EONLNCLH_00239	CDS	540	infC			Translation initiation factor IF-3
EONLNCLH_00240	gene	1953	thrS			
EONLNCLH_00240	CDS	1953	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
EONLNCLH_00241	gene	795	rex			
EONLNCLH_00241	CDS	795	rex			Redox-sensing transcriptional repressor Rex
EONLNCLH_00242	gene	1275	fpgS			
EONLNCLH_00242	CDS	1275	fpgS	6.3.2.17		Folylpolyglutamate synthase
EONLNCLH_00243	gene	900				
EONLNCLH_00243	CDS	900				hypothetical protein
EONLNCLH_00244	gene	747				
EONLNCLH_00244	CDS	747				hypothetical protein
EONLNCLH_00245	gene	2010	hutU			
EONLNCLH_00245	CDS	2010	hutU	4.2.1.49	COG2987	Urocanate hydratase
EONLNCLH_00246	gene	843	pldA			
EONLNCLH_00246	CDS	843	pldA	3.1.1.32	COG2829	Phospholipase A1
EONLNCLH_00247	gene	687				
EONLNCLH_00247	CDS	687		1.11.1.15	COG0450	Peroxiredoxin
EONLNCLH_00248	gene	393				
EONLNCLH_00248	CDS	393				hypothetical protein
EONLNCLH_00249	gene	1005				
EONLNCLH_00249	CDS	1005				hypothetical protein
EONLNCLH_00250	gene	963				
EONLNCLH_00250	CDS	963		4.3.1.9	COG0492	Glucosaminate ammonia-lyase
EONLNCLH_00251	gene	420				
EONLNCLH_00251	CDS	420				hypothetical protein
EONLNCLH_00252	gene	528				
EONLNCLH_00252	CDS	528				hypothetical protein
EONLNCLH_00253	gene	402				
EONLNCLH_00253	CDS	402				hypothetical protein
EONLNCLH_00254	gene	1398	nhaD			
EONLNCLH_00254	CDS	1398	nhaD		COG1055	Na(+)/H(+) antiporter NhaD
EONLNCLH_00255	gene	1188				
EONLNCLH_00255	CDS	1188				hypothetical protein
EONLNCLH_00256	gene	1476	pqqE			
EONLNCLH_00256	CDS	1476	pqqE	1.21.98.4		PqqA peptide cyclase
EONLNCLH_00257	gene	1200				
EONLNCLH_00257	CDS	1200				hypothetical protein
EONLNCLH_00258	gene	1080	menE_1			
