locus_tag	ftype	length_bp	gene	EC_number	COG	product
ADNOIGGM_00035	CDS	1554				hypothetical protein
ADNOIGGM_00036	gene	897				
ADNOIGGM_00036	CDS	897				hypothetical protein
ADNOIGGM_00037	gene	891	isdE			
ADNOIGGM_00037	CDS	891	isdE			High-affinity heme uptake system protein IsdE
ADNOIGGM_00038	gene	975	isdF			
ADNOIGGM_00038	CDS	975	isdF			putative heme-iron transport system permease protein IsdF
ADNOIGGM_00039	gene	762	fpuC			
ADNOIGGM_00039	CDS	762	fpuC	7.2.2.-	COG1120	Petrobactin import ATP-binding protein FpuC
ADNOIGGM_00040	gene	894				
ADNOIGGM_00040	CDS	894				hypothetical protein
ADNOIGGM_00041	gene	522	luxS			
ADNOIGGM_00041	CDS	522	luxS	4.4.1.21		S-ribosylhomocysteine lyase
ADNOIGGM_00042	gene	297				
ADNOIGGM_00042	CDS	297				hypothetical protein
ADNOIGGM_00043	gene	1956				
ADNOIGGM_00043	CDS	1956				hypothetical protein
ADNOIGGM_00044	gene	1119				
ADNOIGGM_00044	CDS	1119				hypothetical protein
ADNOIGGM_00045	gene	855	yxlF			
ADNOIGGM_00045	CDS	855	yxlF	3.6.3.-	COG1131	putative ABC transporter ATP-binding protein YxlF
ADNOIGGM_00046	gene	846				
ADNOIGGM_00046	CDS	846				hypothetical protein
ADNOIGGM_00047	gene	1011				
ADNOIGGM_00047	CDS	1011				hypothetical protein
ADNOIGGM_00048	gene	351				
ADNOIGGM_00048	CDS	351				hypothetical protein
ADNOIGGM_00049	gene	387				
ADNOIGGM_00049	CDS	387				hypothetical protein
ADNOIGGM_00050	gene	378				
ADNOIGGM_00050	CDS	378				hypothetical protein
ADNOIGGM_00051	gene	453				
ADNOIGGM_00051	CDS	453				hypothetical protein
ADNOIGGM_00052	gene	534				
ADNOIGGM_00052	CDS	534				hypothetical protein
ADNOIGGM_00053	gene	558				
ADNOIGGM_00053	CDS	558				hypothetical protein
ADNOIGGM_00054	gene	759	dtd3			
ADNOIGGM_00054	CDS	759	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
ADNOIGGM_00055	gene	930				
ADNOIGGM_00055	CDS	930				hypothetical protein
ADNOIGGM_00056	gene	615				
ADNOIGGM_00056	CDS	615				hypothetical protein
ADNOIGGM_00057	gene	1908	mnmG			
ADNOIGGM_00057	CDS	1908	mnmG			tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
ADNOIGGM_00058	gene	705	rsmG			
ADNOIGGM_00058	CDS	705	rsmG	2.1.1.-	COG0357	Ribosomal RNA small subunit methyltransferase G
ADNOIGGM_00059	gene	774	noc_1			
ADNOIGGM_00059	CDS	774	noc_1		COG1475	Nucleoid occlusion protein
ADNOIGGM_00060	gene	795	ybjI			
ADNOIGGM_00060	CDS	795	ybjI	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI
ADNOIGGM_00061	gene	1323				
ADNOIGGM_00061	CDS	1323				hypothetical protein
ADNOIGGM_00062	gene	306				
ADNOIGGM_00062	CDS	306				hypothetical protein
ADNOIGGM_00063	gene	360				
ADNOIGGM_00063	CDS	360				hypothetical protein
ADNOIGGM_00064	gene	774				
ADNOIGGM_00064	CDS	774				hypothetical protein
ADNOIGGM_00065	gene	777				
ADNOIGGM_00065	CDS	777				Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
ADNOIGGM_00066	gene	510				
ADNOIGGM_00066	CDS	510				hypothetical protein
ADNOIGGM_00067	gene	648				
ADNOIGGM_00067	CDS	648				hypothetical protein
ADNOIGGM_00068	gene	420				
ADNOIGGM_00068	CDS	420				hypothetical protein
ADNOIGGM_00069	gene	438				
ADNOIGGM_00069	CDS	438				hypothetical protein
ADNOIGGM_00070	gene	300				
ADNOIGGM_00070	CDS	300				hypothetical protein
ADNOIGGM_00071	gene	513	dut			
ADNOIGGM_00071	CDS	513	dut	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
ADNOIGGM_00072	gene	666				
ADNOIGGM_00072	CDS	666				hypothetical protein
ADNOIGGM_00073	gene	2178	nrdD			
ADNOIGGM_00073	CDS	2178	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
ADNOIGGM_00074	gene	447	iolS_1			
ADNOIGGM_00074	CDS	447	iolS_1	1.1.1.-	COG0667	Aldo-keto reductase IolS
ADNOIGGM_00075	gene	543				
ADNOIGGM_00075	CDS	543				hypothetical protein
ADNOIGGM_00076	gene	573	nrdG			
ADNOIGGM_00076	CDS	573	nrdG	1.97.1.-	COG0602	Anaerobic ribonucleoside-triphosphate reductase-activating protein
ADNOIGGM_00077	gene	615				
ADNOIGGM_00077	CDS	615				hypothetical protein
ADNOIGGM_00078	gene	861	psd			
ADNOIGGM_00078	CDS	861	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
ADNOIGGM_00079	gene	768	soj_1			
ADNOIGGM_00079	CDS	768	soj_1	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
ADNOIGGM_00080	gene	873	spo0J_1			
ADNOIGGM_00080	CDS	873	spo0J_1		COG1475	Stage 0 sporulation protein J
ADNOIGGM_00081	gene	870	yvgN_1			
ADNOIGGM_00081	CDS	870	yvgN_1	1.1.1.-	COG0656	Glyoxal reductase
ADNOIGGM_00082	gene	174				
ADNOIGGM_00082	CDS	174				hypothetical protein
ADNOIGGM_00083	gene	1332	bglH_1			
ADNOIGGM_00083	CDS	1332	bglH_1	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglH
ADNOIGGM_00084	gene	567				
ADNOIGGM_00084	CDS	567				hypothetical protein
ADNOIGGM_00085	gene	1956	gdpP			
ADNOIGGM_00085	CDS	1956	gdpP	3.1.4.59	COG3887	Cyclic-di-AMP phosphodiesterase GdpP
ADNOIGGM_00086	gene	447	rplI			
ADNOIGGM_00086	CDS	447	rplI			50S ribosomal protein L9
ADNOIGGM_00087	gene	1374	dnaC			
ADNOIGGM_00087	CDS	1374	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
ADNOIGGM_00088	gene	615	tdk			
ADNOIGGM_00088	CDS	615	tdk	2.7.1.21	COG1435	Thymidine kinase
ADNOIGGM_00089	gene	309				
ADNOIGGM_00089	CDS	309				hypothetical protein
ADNOIGGM_00090	gene	696				
ADNOIGGM_00090	CDS	696				hypothetical protein
ADNOIGGM_00091	gene	357				
ADNOIGGM_00091	CDS	357				hypothetical protein
ADNOIGGM_00092	gene	1176				
ADNOIGGM_00092	CDS	1176				hypothetical protein
ADNOIGGM_00093	gene	513				
ADNOIGGM_00093	CDS	513				hypothetical protein
ADNOIGGM_00094	gene	777				
ADNOIGGM_00094	CDS	777				IS66 family transposase ISSwo2
ADNOIGGM_00095	gene	156				
ADNOIGGM_00095	CDS	156				hypothetical protein
ADNOIGGM_00096	gene	588				
ADNOIGGM_00096	CDS	588				hypothetical protein
ADNOIGGM_00097	gene	360				
ADNOIGGM_00097	CDS	360				hypothetical protein
ADNOIGGM_00098	gene	321				
ADNOIGGM_00098	CDS	321				hypothetical protein
ADNOIGGM_00099	gene	303				
ADNOIGGM_00099	CDS	303				hypothetical protein
ADNOIGGM_00100	gene	1233	rpoN			
ADNOIGGM_00100	CDS	1233	rpoN		COG1508	RNA polymerase sigma-54 factor
ADNOIGGM_00101	gene	2703	dgaR_1			
ADNOIGGM_00101	CDS	2703	dgaR_1			Transcriptional regulatory protein DagR
ADNOIGGM_00102	gene	414				
ADNOIGGM_00102	CDS	414				hypothetical protein
ADNOIGGM_00103	gene	468	sorB			
ADNOIGGM_00103	CDS	468	sorB	2.7.1.206	COG3444	PTS system sorbose-specific EIIB component
ADNOIGGM_00104	gene	777	agaC			
ADNOIGGM_00104	CDS	777	agaC		COG3715	N-acetylgalactosamine permease IIC component 1
ADNOIGGM_00105	gene	819	manZ_1			
ADNOIGGM_00105	CDS	819	manZ_1		COG3716	PTS system mannose-specific EIID component
ADNOIGGM_00106	gene	1005	frlB			
ADNOIGGM_00106	CDS	1005	frlB	3.5.-.-	COG2222	Fructosamine deglycase FrlB
ADNOIGGM_00107	gene	1080				
ADNOIGGM_00107	CDS	1080				hypothetical protein
ADNOIGGM_00108	gene	654				
ADNOIGGM_00108	CDS	654		3.1.3.-	COG0637	Phosphorylated carbohydrates phosphatase
ADNOIGGM_00109	gene	636				
ADNOIGGM_00109	CDS	636				hypothetical protein
ADNOIGGM_00110	gene	372				
ADNOIGGM_00110	CDS	372				hypothetical protein
ADNOIGGM_00111	gene	129				
ADNOIGGM_00111	CDS	129				hypothetical protein
ADNOIGGM_00112	gene	426				
ADNOIGGM_00112	CDS	426				hypothetical protein
ADNOIGGM_00113	gene	189				
ADNOIGGM_00113	CDS	189				hypothetical protein
ADNOIGGM_00114	gene	156				
ADNOIGGM_00114	CDS	156				hypothetical protein
ADNOIGGM_00115	gene	588				
ADNOIGGM_00115	CDS	588				hypothetical protein
ADNOIGGM_00116	gene	300				
ADNOIGGM_00116	CDS	300				hypothetical protein
ADNOIGGM_00117	gene	264				
ADNOIGGM_00117	CDS	264				hypothetical protein
ADNOIGGM_00118	gene	789				
ADNOIGGM_00118	CDS	789				hypothetical protein
ADNOIGGM_00119	gene	1077	prfA			
ADNOIGGM_00119	CDS	1077	prfA		COG0216	Peptide chain release factor 1
ADNOIGGM_00120	gene	858	prmC_1			
ADNOIGGM_00120	CDS	858	prmC_1	2.1.1.297		Release factor glutamine methyltransferase
ADNOIGGM_00121	gene	498				
ADNOIGGM_00121	CDS	498				hypothetical protein
ADNOIGGM_00122	gene	2181				
ADNOIGGM_00122	CDS	2181				hypothetical protein
ADNOIGGM_00123	gene	1245	tilS			
ADNOIGGM_00123	CDS	1245	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
ADNOIGGM_00124	gene	534	hpt			
ADNOIGGM_00124	CDS	534	hpt	2.4.2.8		Hypoxanthine-guanine phosphoribosyltransferase
ADNOIGGM_00125	gene	1950	ftsH			
ADNOIGGM_00125	CDS	1950	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
ADNOIGGM_00126	gene	870	hslO			
ADNOIGGM_00126	CDS	870	hslO		COG1281	33 kDa chaperonin
ADNOIGGM_00127	gene	486				
ADNOIGGM_00127	CDS	486				hypothetical protein
ADNOIGGM_00128	gene	975	dusB			
ADNOIGGM_00128	CDS	975	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
ADNOIGGM_00129	gene	609				
ADNOIGGM_00129	CDS	609				hypothetical protein
ADNOIGGM_00130	gene	2088	ydfJ			
ADNOIGGM_00130	CDS	2088	ydfJ		COG2409	Membrane protein YdfJ
ADNOIGGM_00131	gene	1572				
ADNOIGGM_00131	CDS	1572				hypothetical protein
ADNOIGGM_00132	gene	360				
ADNOIGGM_00132	CDS	360				hypothetical protein
ADNOIGGM_00133	gene	870	ytbE_1			
ADNOIGGM_00133	CDS	870	ytbE_1	1.-.-.-	COG0656	putative oxidoreductase YtbE
ADNOIGGM_00134	gene	1491	lysS			
ADNOIGGM_00134	CDS	1491	lysS	6.1.1.6		Lysine--tRNA ligase
ADNOIGGM_00135	gene	1098	yhcG			
ADNOIGGM_00135	CDS	1098	yhcG	3.1.-.-	COG4804	Putative nuclease YhcG
ADNOIGGM_00136	gene	258				
ADNOIGGM_00136	CDS	258				hypothetical protein
ADNOIGGM_00137	gene	654	COQ5_1			
ADNOIGGM_00137	CDS	654	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
ADNOIGGM_00138	gene	1173	mepA_1			
ADNOIGGM_00138	CDS	1173	mepA_1			Multidrug export protein MepA
ADNOIGGM_00139	gene	642				
ADNOIGGM_00139	CDS	642				hypothetical protein
ADNOIGGM_00140	gene	306				
ADNOIGGM_00140	CDS	306				hypothetical protein
ADNOIGGM_00141	gene	1119				
ADNOIGGM_00141	CDS	1119				hypothetical protein
ADNOIGGM_00142	gene	594				
ADNOIGGM_00142	CDS	594				hypothetical protein
ADNOIGGM_00143	gene	669	srrA_1			
ADNOIGGM_00143	CDS	669	srrA_1		COG0745	Transcriptional regulatory protein SrrA
ADNOIGGM_00144	gene	1569	sasA_1			
ADNOIGGM_00144	CDS	1569	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
ADNOIGGM_00145	gene	483	sigW			
ADNOIGGM_00145	CDS	483	sigW		COG1595	ECF RNA polymerase sigma factor SigW
ADNOIGGM_00146	gene	633				
ADNOIGGM_00146	CDS	633				hypothetical protein
ADNOIGGM_00147	gene	711				
ADNOIGGM_00147	CDS	711				hypothetical protein
ADNOIGGM_00148	gene	195				
ADNOIGGM_00148	CDS	195				hypothetical protein
ADNOIGGM_00149	gene	819				
ADNOIGGM_00149	CDS	819		3.1.3.-		Putative phosphatase
ADNOIGGM_00150	gene	1425				
ADNOIGGM_00150	CDS	1425				hypothetical protein
ADNOIGGM_00151	gene	3213	rapA_1			
ADNOIGGM_00151	CDS	3213	rapA_1	3.6.4.-		RNA polymerase-associated protein RapA
ADNOIGGM_00152	gene	624				
ADNOIGGM_00152	CDS	624				hypothetical protein
ADNOIGGM_00153	gene	888	hdfR_1			
ADNOIGGM_00153	CDS	888	hdfR_1			HTH-type transcriptional regulator HdfR
ADNOIGGM_00154	gene	552	azoR			
ADNOIGGM_00154	CDS	552	azoR	1.7.1.17		FMN-dependent NADH-azoreductase
ADNOIGGM_00155	gene	513				
ADNOIGGM_00155	CDS	513				hypothetical protein
ADNOIGGM_00156	gene	747				
ADNOIGGM_00156	CDS	747				hypothetical protein
ADNOIGGM_00157	gene	837				
ADNOIGGM_00157	CDS	837				hypothetical protein
ADNOIGGM_00158	gene	1182	bdhA			
ADNOIGGM_00158	CDS	1182	bdhA	1.1.1.-	COG1979	NADH-dependent butanol dehydrogenase A
ADNOIGGM_00159	gene	261				
ADNOIGGM_00159	CDS	261				hypothetical protein
ADNOIGGM_00160	gene	1080				
ADNOIGGM_00160	CDS	1080				hypothetical protein
ADNOIGGM_00161	gene	1056				
ADNOIGGM_00161	CDS	1056				hypothetical protein
ADNOIGGM_00162	gene	693				
ADNOIGGM_00162	CDS	693				hypothetical protein
ADNOIGGM_00163	gene	444				
ADNOIGGM_00163	CDS	444			COG0789	putative HTH-type transcriptional regulator
ADNOIGGM_00164	gene	543	ywqN			
ADNOIGGM_00164	CDS	543	ywqN	1.-.-.-	COG0655	Putative NAD(P)H-dependent FMN-containing oxidoreductase YwqN
ADNOIGGM_00165	gene	447				
ADNOIGGM_00165	CDS	447				hypothetical protein
ADNOIGGM_00166	gene	1095				
ADNOIGGM_00166	CDS	1095			COG2220	putative protein
ADNOIGGM_00167	gene	1509	bglH_2			
ADNOIGGM_00167	CDS	1509	bglH_2	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglH
ADNOIGGM_00168	gene	1197				
ADNOIGGM_00168	CDS	1197				hypothetical protein
ADNOIGGM_00169	gene	216	bglA_1			
ADNOIGGM_00169	CDS	216	bglA_1	3.2.1.86	COG2723	6-phospho-beta-glucosidase BglA
ADNOIGGM_00170	gene	1362	mepA_2			
ADNOIGGM_00170	CDS	1362	mepA_2			Multidrug export protein MepA
ADNOIGGM_00171	gene	570	gpmA_1			
ADNOIGGM_00171	CDS	570	gpmA_1	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
ADNOIGGM_00172	gene	1512				
ADNOIGGM_00172	CDS	1512				hypothetical protein
ADNOIGGM_00173	gene	759				
ADNOIGGM_00173	CDS	759				hypothetical protein
ADNOIGGM_00174	gene	723				
ADNOIGGM_00174	CDS	723				hypothetical protein
ADNOIGGM_00175	gene	1659				
ADNOIGGM_00175	CDS	1659				hypothetical protein
ADNOIGGM_00176	gene	1522				
ADNOIGGM_00176	rRNA	1522				16S ribosomal RNA
ADNOIGGM_00177	gene	2897				
ADNOIGGM_00177	rRNA	2897				23S ribosomal RNA
ADNOIGGM_00178	gene	83				
ADNOIGGM_00178	rRNA	83				5S ribosomal RNA (partial)
ADNOIGGM_00179	gene	1482	mdoB_1			
ADNOIGGM_00179	CDS	1482	mdoB_1	2.7.8.20		Phosphoglycerol transferase I
ADNOIGGM_00180	gene	1035	rffG			
ADNOIGGM_00180	CDS	1035	rffG	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
ADNOIGGM_00181	gene	576	rfbC			
ADNOIGGM_00181	CDS	576	rfbC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
ADNOIGGM_00182	gene	882	rfbA			
ADNOIGGM_00182	CDS	882	rfbA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 1
ADNOIGGM_00183	gene	1164	COQ5_2			
ADNOIGGM_00183	CDS	1164	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
ADNOIGGM_00184	gene	114				
ADNOIGGM_00184	CDS	114				hypothetical protein
ADNOIGGM_00185	gene	513				
ADNOIGGM_00185	CDS	513				hypothetical protein
ADNOIGGM_00186	gene	336				
ADNOIGGM_00186	CDS	336				hypothetical protein
ADNOIGGM_00187	gene	681				
ADNOIGGM_00187	CDS	681				hypothetical protein
ADNOIGGM_00188	gene	1224				
ADNOIGGM_00188	CDS	1224				hypothetical protein
ADNOIGGM_00189	gene	1506	tagU_1			
ADNOIGGM_00189	CDS	1506	tagU_1	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
ADNOIGGM_00190	gene	1522				
ADNOIGGM_00190	rRNA	1522				16S ribosomal RNA
ADNOIGGM_00191	gene	2897				
ADNOIGGM_00191	rRNA	2897				23S ribosomal RNA
ADNOIGGM_00192	gene	83				
ADNOIGGM_00192	rRNA	83				5S ribosomal RNA (partial)
ADNOIGGM_00193	gene	111				
ADNOIGGM_00193	CDS	111				hypothetical protein
ADNOIGGM_00194	gene	1522				
ADNOIGGM_00194	rRNA	1522				16S ribosomal RNA
ADNOIGGM_00195	gene	2897				
ADNOIGGM_00195	rRNA	2897				23S ribosomal RNA
ADNOIGGM_00196	gene	83				
ADNOIGGM_00196	rRNA	83				5S ribosomal RNA (partial)
ADNOIGGM_00197	gene	3207	btuD_1			
ADNOIGGM_00197	CDS	3207	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
ADNOIGGM_00198	gene	930				
ADNOIGGM_00198	CDS	930				hypothetical protein
ADNOIGGM_00199	gene	729				
ADNOIGGM_00199	CDS	729				hypothetical protein
ADNOIGGM_00200	gene	471				
ADNOIGGM_00200	CDS	471				hypothetical protein
ADNOIGGM_00201	gene	342				
ADNOIGGM_00201	CDS	342				hypothetical protein
ADNOIGGM_00202	gene	816	apbC			
ADNOIGGM_00202	CDS	816	apbC		COG0489	Iron-sulfur cluster carrier protein
ADNOIGGM_00203	gene	1341	mepA_3			
ADNOIGGM_00203	CDS	1341	mepA_3			Multidrug export protein MepA
ADNOIGGM_00204	gene	165				
ADNOIGGM_00204	CDS	165				hypothetical protein
ADNOIGGM_00205	gene	303				
ADNOIGGM_00205	CDS	303				hypothetical protein
ADNOIGGM_00206	gene	798				
ADNOIGGM_00206	CDS	798				hypothetical protein
ADNOIGGM_00207	gene	684	lldR			
ADNOIGGM_00207	CDS	684	lldR		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
ADNOIGGM_00208	gene	1017	ilvC_1			
ADNOIGGM_00208	CDS	1017	ilvC_1	1.1.1.382		Ketol-acid reductoisomerase (NAD(+))
ADNOIGGM_00209	gene	846	catM			
ADNOIGGM_00209	CDS	846	catM			HTH-type transcriptional regulator CatM
ADNOIGGM_00210	gene	1719				
ADNOIGGM_00210	CDS	1719			COG1132	putative ABC transporter ATP-binding protein
ADNOIGGM_00211	gene	1734				
ADNOIGGM_00211	CDS	1734			COG1132	putative ABC transporter ATP-binding protein
ADNOIGGM_00212	gene	600	ndhI			
ADNOIGGM_00212	CDS	600	ndhI	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
ADNOIGGM_00213	gene	285				
ADNOIGGM_00213	CDS	285				hypothetical protein
ADNOIGGM_00214	gene	408				
ADNOIGGM_00214	CDS	408				hypothetical protein
ADNOIGGM_00215	gene	288				
ADNOIGGM_00215	CDS	288				hypothetical protein
ADNOIGGM_00216	gene	1434	thiE			
ADNOIGGM_00216	CDS	1434	thiE	2.5.1.3		Thiamine-phosphate synthase
ADNOIGGM_00217	gene	1155				
ADNOIGGM_00217	CDS	1155		1.1.1.38		NAD-dependent malic enzyme
ADNOIGGM_00218	gene	306	yjaB			
ADNOIGGM_00218	CDS	306	yjaB	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase YjaB
ADNOIGGM_00219	gene	297				
ADNOIGGM_00219	CDS	297				hypothetical protein
ADNOIGGM_00220	gene	483	ppiA			
ADNOIGGM_00220	CDS	483	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
ADNOIGGM_00221	gene	543	yfcE			
ADNOIGGM_00221	CDS	543	yfcE	3.1.4.-	COG0622	Phosphodiesterase YfcE
ADNOIGGM_00222	gene	288				
ADNOIGGM_00222	CDS	288				hypothetical protein
ADNOIGGM_00223	gene	249	licH_1			
ADNOIGGM_00223	CDS	249	licH_1	3.2.1.86	COG1486	putative 6-phospho-beta-glucosidase
ADNOIGGM_00224	gene	714	gmuR			
ADNOIGGM_00224	CDS	714	gmuR		COG2188	HTH-type transcriptional regulator GmuR
ADNOIGGM_00225	gene	1305	gmuC_1			
ADNOIGGM_00225	CDS	1305	gmuC_1		COG1455	PTS system oligo-beta-mannoside-specific EIIC component
ADNOIGGM_00226	gene	537				
ADNOIGGM_00226	CDS	537				hypothetical protein
ADNOIGGM_00227	gene	2079	glnA			
ADNOIGGM_00227	CDS	2079	glnA	6.3.1.2		Glutamine synthetase
ADNOIGGM_00228	gene	711				
ADNOIGGM_00228	CDS	711				hypothetical protein
ADNOIGGM_00229	gene	747				
ADNOIGGM_00229	CDS	747				hypothetical protein
ADNOIGGM_00230	gene	957	lcdH			
ADNOIGGM_00230	CDS	957	lcdH	1.1.1.108		L-carnitine dehydrogenase
ADNOIGGM_00231	gene	420				
ADNOIGGM_00231	CDS	420				hypothetical protein
ADNOIGGM_00232	gene	1365	alsT			
ADNOIGGM_00232	CDS	1365	alsT		COG1115	Amino-acid carrier protein AlsT
ADNOIGGM_00233	gene	774	hdfR_2			
ADNOIGGM_00233	CDS	774	hdfR_2			HTH-type transcriptional regulator HdfR
ADNOIGGM_00234	gene	618				
ADNOIGGM_00234	CDS	618				hypothetical protein
ADNOIGGM_00235	gene	837	rhaS_1			
ADNOIGGM_00235	CDS	837	rhaS_1			HTH-type transcriptional activator RhaS
ADNOIGGM_00236	gene	1434				
ADNOIGGM_00236	CDS	1434				hypothetical protein
ADNOIGGM_00237	gene	1419	bglC_1			
ADNOIGGM_00237	CDS	1419	bglC_1	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglC
ADNOIGGM_00238	gene	1851	ettA_1			
ADNOIGGM_00238	CDS	1851	ettA_1		COG0488	Energy-dependent translational throttle protein EttA
ADNOIGGM_00239	gene	588				
ADNOIGGM_00239	CDS	588				hypothetical protein
ADNOIGGM_00240	gene	1917	fldZ_1			
ADNOIGGM_00240	CDS	1917	fldZ_1	1.3.1.-		Cinnamate reductase
ADNOIGGM_00241	gene	762	fabG_1			
