locus_tag	ftype	length_bp	gene	EC_number	COG	product
KIFBNOJG_00048	CDS	1362	lacZ_2	3.2.1.23		Beta-galactosidase
KIFBNOJG_00049	gene	1668	fhs			
KIFBNOJG_00049	CDS	1668	fhs	6.3.4.3	COG2759	Formate--tetrahydrofolate ligase
KIFBNOJG_00050	gene	1173	adh2			
KIFBNOJG_00050	CDS	1173	adh2	1.1.1.192	COG1979	Long-chain-alcohol dehydrogenase 2
KIFBNOJG_00051	gene	489				
KIFBNOJG_00051	CDS	489				hypothetical protein
KIFBNOJG_00052	gene	1338	mdtK_1			
KIFBNOJG_00052	CDS	1338	mdtK_1			Multidrug resistance protein MdtK
KIFBNOJG_00053	gene	432				
KIFBNOJG_00053	CDS	432				hypothetical protein
KIFBNOJG_00054	gene	387				
KIFBNOJG_00054	CDS	387				hypothetical protein
KIFBNOJG_00055	gene	1164				
KIFBNOJG_00055	CDS	1164				hypothetical protein
KIFBNOJG_00056	gene	123				
KIFBNOJG_00056	CDS	123				hypothetical protein
KIFBNOJG_00057	gene	2127	dpp5			
KIFBNOJG_00057	CDS	2127	dpp5	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
KIFBNOJG_00058	gene	630				
KIFBNOJG_00058	CDS	630		3.1.3.-	COG1011	D-ribitol-5-phosphate phosphatase
KIFBNOJG_00059	gene	76				
KIFBNOJG_00059	tRNA	76				tRNA-Pro(tgg)
KIFBNOJG_00060	gene	76				
KIFBNOJG_00060	tRNA	76				tRNA-Pro(tgg)
KIFBNOJG_00061	gene	660				
KIFBNOJG_00061	CDS	660				hypothetical protein
KIFBNOJG_00062	gene	399				
KIFBNOJG_00062	CDS	399				hypothetical protein
KIFBNOJG_00063	gene	495	polC_1			
KIFBNOJG_00063	CDS	495	polC_1	2.7.7.7		DNA polymerase III PolC-type
KIFBNOJG_00064	gene	924	rluD_1			
KIFBNOJG_00064	CDS	924	rluD_1	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
KIFBNOJG_00065	gene	1470	rlmCD			
KIFBNOJG_00065	CDS	1470	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
KIFBNOJG_00066	gene	2724	ppdK_1			
KIFBNOJG_00066	CDS	2724	ppdK_1	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
KIFBNOJG_00067	gene	777				
KIFBNOJG_00067	CDS	777				hypothetical protein
KIFBNOJG_00068	gene	1164				
KIFBNOJG_00068	CDS	1164			COG3385	IS4 family transposase ISPosp4
KIFBNOJG_00069	gene	360				
KIFBNOJG_00069	CDS	360				hypothetical protein
KIFBNOJG_00070	gene	192				
KIFBNOJG_00070	CDS	192				hypothetical protein
KIFBNOJG_00071	gene	960				
KIFBNOJG_00071	CDS	960				hypothetical protein
KIFBNOJG_00072	gene	453				
KIFBNOJG_00072	CDS	453				hypothetical protein
KIFBNOJG_00073	gene	177				
KIFBNOJG_00073	CDS	177				hypothetical protein
KIFBNOJG_00074	gene	498				
KIFBNOJG_00074	CDS	498				hypothetical protein
KIFBNOJG_00075	gene	687				
KIFBNOJG_00075	CDS	687				hypothetical protein
KIFBNOJG_00076	gene	1497				
KIFBNOJG_00076	CDS	1497				hypothetical protein
KIFBNOJG_00077	gene	3198	btuB_1			
KIFBNOJG_00077	CDS	3198	btuB_1			Vitamin B12 transporter BtuB
KIFBNOJG_00078	gene	1158	xerC_1			
KIFBNOJG_00078	CDS	1158	xerC_1			Tyrosine recombinase XerC
KIFBNOJG_00079	gene	2973				
KIFBNOJG_00079	CDS	2973				hypothetical protein
KIFBNOJG_00080	gene	1494				
KIFBNOJG_00080	CDS	1494				hypothetical protein
KIFBNOJG_00081	gene	1257	hflX			
KIFBNOJG_00081	CDS	1257	hflX			GTPase HflX
KIFBNOJG_00082	gene	1992				
KIFBNOJG_00082	CDS	1992				hypothetical protein
KIFBNOJG_00083	gene	1770	resA_1			
KIFBNOJG_00083	CDS	1770	resA_1			Thiol-disulfide oxidoreductase ResA
KIFBNOJG_00084	gene	1644	fumB			
KIFBNOJG_00084	CDS	1644	fumB	4.2.1.2	COG1838	Fumarate hydratase class I, anaerobic
KIFBNOJG_00085	gene	2538				
KIFBNOJG_00085	CDS	2538				hypothetical protein
KIFBNOJG_00086	gene	1404				
KIFBNOJG_00086	CDS	1404				hypothetical protein
KIFBNOJG_00087	gene	1464	cpdA_1			
KIFBNOJG_00087	CDS	1464	cpdA_1	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
KIFBNOJG_00088	gene	1416	xylE_1			
KIFBNOJG_00088	CDS	1416	xylE_1			D-xylose-proton symporter
KIFBNOJG_00089	gene	1107				
KIFBNOJG_00089	CDS	1107				hypothetical protein
KIFBNOJG_00090	gene	1164				
KIFBNOJG_00090	CDS	1164			COG3385	IS4 family transposase ISCARN70
KIFBNOJG_00091	gene	660				
KIFBNOJG_00091	CDS	660				hypothetical protein
KIFBNOJG_00092	gene	144				
KIFBNOJG_00092	CDS	144				hypothetical protein
KIFBNOJG_00093	gene	306				
KIFBNOJG_00093	CDS	306				hypothetical protein
KIFBNOJG_00094	gene	840				
KIFBNOJG_00094	CDS	840				hypothetical protein
KIFBNOJG_00095	gene	249				
KIFBNOJG_00095	CDS	249				hypothetical protein
KIFBNOJG_00096	gene	1641				
KIFBNOJG_00096	CDS	1641				hypothetical protein
KIFBNOJG_00097	gene	3144				
KIFBNOJG_00097	CDS	3144				TonB-dependent receptor P26
KIFBNOJG_00098	gene	1167	ce			
KIFBNOJG_00098	CDS	1167	ce	5.1.3.11		Cellobiose 2-epimerase
KIFBNOJG_00099	gene	2343				
KIFBNOJG_00099	CDS	2343				hypothetical protein
KIFBNOJG_00100	gene	96				
KIFBNOJG_00100	CDS	96				hypothetical protein
KIFBNOJG_00101	gene	1209	nagC_1			
KIFBNOJG_00101	CDS	1209	nagC_1		COG1940	N-acetylglucosamine repressor
KIFBNOJG_00102	gene	1371	mleN			
KIFBNOJG_00102	CDS	1371	mleN		COG1757	Malate-2H(+)/Na(+)-lactate antiporter
KIFBNOJG_00103	gene	1107				
KIFBNOJG_00103	CDS	1107				hypothetical protein
KIFBNOJG_00104	gene	1506	cysN			
KIFBNOJG_00104	CDS	1506	cysN	2.7.7.4	COG2895	Sulfate adenylyltransferase subunit 1
KIFBNOJG_00105	gene	912	cysD			
KIFBNOJG_00105	CDS	912	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
KIFBNOJG_00106	gene	603	cysC			
KIFBNOJG_00106	CDS	603	cysC	2.7.1.25	COG0529	putative adenylyl-sulfate kinase
KIFBNOJG_00107	gene	1548				
KIFBNOJG_00107	CDS	1548				hypothetical protein
KIFBNOJG_00108	gene	843	cysQ			
KIFBNOJG_00108	CDS	843	cysQ	3.1.3.7	COG1218	3'(2'),5'-bisphosphate nucleotidase CysQ
KIFBNOJG_00109	gene	1665	yhdG			
KIFBNOJG_00109	CDS	1665	yhdG		COG0531	putative amino acid permease YhdG
KIFBNOJG_00110	gene	1323				
KIFBNOJG_00110	CDS	1323				hypothetical protein
KIFBNOJG_00111	gene	3036	bepE_1			
KIFBNOJG_00111	CDS	3036	bepE_1			Efflux pump membrane transporter BepE
KIFBNOJG_00112	gene	1077	mdtA_1			
KIFBNOJG_00112	CDS	1077	mdtA_1			Multidrug resistance protein MdtA
KIFBNOJG_00113	gene	1023				
KIFBNOJG_00113	CDS	1023				hypothetical protein
KIFBNOJG_00114	gene	981	rsgA			
KIFBNOJG_00114	CDS	981	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
KIFBNOJG_00115	gene	561	frr			
KIFBNOJG_00115	CDS	561	frr		COG0233	Ribosome-recycling factor
KIFBNOJG_00116	gene	297				
KIFBNOJG_00116	CDS	297				hypothetical protein
KIFBNOJG_00117	gene	177				
KIFBNOJG_00117	CDS	177				hypothetical protein
KIFBNOJG_00118	gene	333				
KIFBNOJG_00118	CDS	333				hypothetical protein
KIFBNOJG_00119	gene	297				
KIFBNOJG_00119	CDS	297				hypothetical protein
KIFBNOJG_00120	gene	294				
KIFBNOJG_00120	CDS	294				hypothetical protein
KIFBNOJG_00121	gene	288				
KIFBNOJG_00121	CDS	288				hypothetical protein
KIFBNOJG_00122	gene	216				
KIFBNOJG_00122	CDS	216				hypothetical protein
KIFBNOJG_00123	gene	384				
KIFBNOJG_00123	CDS	384				Single-stranded DNA-binding protein
KIFBNOJG_00124	gene	528				
KIFBNOJG_00124	CDS	528				hypothetical protein
KIFBNOJG_00125	gene	690				
KIFBNOJG_00125	CDS	690				hypothetical protein
KIFBNOJG_00126	gene	168				
KIFBNOJG_00126	CDS	168				hypothetical protein
KIFBNOJG_00127	gene	315				
KIFBNOJG_00127	CDS	315				hypothetical protein
KIFBNOJG_00128	gene	393				
KIFBNOJG_00128	CDS	393				hypothetical protein
KIFBNOJG_00129	gene	282				
KIFBNOJG_00129	CDS	282			COG0776	DNA-binding protein HU
KIFBNOJG_00130	gene	1365	mepA_1			
KIFBNOJG_00130	CDS	1365	mepA_1		COG0534	Multidrug export protein MepA
KIFBNOJG_00131	gene	237				
KIFBNOJG_00131	CDS	237				hypothetical protein
KIFBNOJG_00132	gene	420				
KIFBNOJG_00132	CDS	420				hypothetical protein
KIFBNOJG_00133	gene	102				
KIFBNOJG_00133	CDS	102				hypothetical protein
KIFBNOJG_00134	gene	648				
KIFBNOJG_00134	CDS	648				hypothetical protein
KIFBNOJG_00135	gene	1050				
KIFBNOJG_00135	CDS	1050				hypothetical protein
KIFBNOJG_00136	gene	447				
KIFBNOJG_00136	CDS	447				hypothetical protein
KIFBNOJG_00137	gene	399				
KIFBNOJG_00137	CDS	399				hypothetical protein
KIFBNOJG_00138	gene	591				
KIFBNOJG_00138	CDS	591				hypothetical protein
KIFBNOJG_00139	gene	843				
KIFBNOJG_00139	CDS	843				hypothetical protein
KIFBNOJG_00140	gene	1458	smc_1			
KIFBNOJG_00140	CDS	1458	smc_1			Chromosome partition protein Smc
KIFBNOJG_00141	gene	1407				
KIFBNOJG_00141	CDS	1407				hypothetical protein
KIFBNOJG_00142	gene	1131				
KIFBNOJG_00142	CDS	1131				hypothetical protein
KIFBNOJG_00143	gene	2355				
KIFBNOJG_00143	CDS	2355				hypothetical protein
KIFBNOJG_00144	gene	1143				
KIFBNOJG_00144	CDS	1143				hypothetical protein
KIFBNOJG_00145	gene	975				
KIFBNOJG_00145	CDS	975				hypothetical protein
KIFBNOJG_00146	gene	1029				
KIFBNOJG_00146	CDS	1029				hypothetical protein
KIFBNOJG_00147	gene	1029				
KIFBNOJG_00147	CDS	1029				hypothetical protein
KIFBNOJG_00148	gene	1251				
KIFBNOJG_00148	CDS	1251				hypothetical protein
KIFBNOJG_00149	gene	660	pinR			
KIFBNOJG_00149	CDS	660	pinR	3.1.22.-	COG1961	Serine recombinase PinR
KIFBNOJG_00150	gene	402				
KIFBNOJG_00150	CDS	402				hypothetical protein
KIFBNOJG_00151	gene	420				
KIFBNOJG_00151	CDS	420				hypothetical protein
KIFBNOJG_00152	gene	111				
KIFBNOJG_00152	CDS	111				hypothetical protein
KIFBNOJG_00153	gene	531				
KIFBNOJG_00153	CDS	531				hypothetical protein
KIFBNOJG_00154	gene	810				
KIFBNOJG_00154	CDS	810				hypothetical protein
KIFBNOJG_00155	gene	612				
KIFBNOJG_00155	CDS	612				hypothetical protein
KIFBNOJG_00156	gene	855				
KIFBNOJG_00156	CDS	855				hypothetical protein
KIFBNOJG_00157	gene	702				
KIFBNOJG_00157	CDS	702				hypothetical protein
KIFBNOJG_00158	gene	1806				
KIFBNOJG_00158	CDS	1806		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
KIFBNOJG_00159	gene	621	COQ5			
KIFBNOJG_00159	CDS	621	COQ5	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
KIFBNOJG_00160	gene	1731				
KIFBNOJG_00160	CDS	1731		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
KIFBNOJG_00161	gene	582				
KIFBNOJG_00161	CDS	582				hypothetical protein
KIFBNOJG_00162	gene	702				
KIFBNOJG_00162	CDS	702				hypothetical protein
KIFBNOJG_00163	gene	207				
KIFBNOJG_00163	CDS	207				hypothetical protein
KIFBNOJG_00164	gene	915				
KIFBNOJG_00164	CDS	915				hypothetical protein
KIFBNOJG_00165	gene	216				
KIFBNOJG_00165	CDS	216				hypothetical protein
KIFBNOJG_00166	gene	222				
KIFBNOJG_00166	CDS	222				hypothetical protein
KIFBNOJG_00167	gene	417				
KIFBNOJG_00167	CDS	417				hypothetical protein
KIFBNOJG_00168	gene	1332				
KIFBNOJG_00168	CDS	1332				hypothetical protein
KIFBNOJG_00169	gene	258				
KIFBNOJG_00169	CDS	258				hypothetical protein
KIFBNOJG_00170	gene	516				
KIFBNOJG_00170	CDS	516				IS21 family transposase ISAzs2
KIFBNOJG_00171	gene	282				
KIFBNOJG_00171	CDS	282				hypothetical protein
KIFBNOJG_00172	gene	900				
KIFBNOJG_00172	CDS	900				hypothetical protein
KIFBNOJG_00173	gene	369				
KIFBNOJG_00173	CDS	369				hypothetical protein
KIFBNOJG_00174	gene	1800				
KIFBNOJG_00174	CDS	1800				hypothetical protein
KIFBNOJG_00175	gene	321				
KIFBNOJG_00175	CDS	321				hypothetical protein
KIFBNOJG_00176	gene	321				
KIFBNOJG_00176	CDS	321				hypothetical protein
KIFBNOJG_00177	gene	354				
KIFBNOJG_00177	CDS	354				hypothetical protein
KIFBNOJG_00178	gene	1263	xerC_2			
KIFBNOJG_00178	CDS	1263	xerC_2			Tyrosine recombinase XerC
KIFBNOJG_00179	gene	546				
KIFBNOJG_00179	CDS	546				hypothetical protein
KIFBNOJG_00180	gene	165				
KIFBNOJG_00180	CDS	165				hypothetical protein
KIFBNOJG_00181	gene	756				
KIFBNOJG_00181	CDS	756				hypothetical protein
KIFBNOJG_00182	gene	2976				
KIFBNOJG_00182	CDS	2976				hypothetical protein
KIFBNOJG_00183	gene	1131				
KIFBNOJG_00183	CDS	1131				ISAs1 family transposase ISSeq10
KIFBNOJG_00184	gene	207				
KIFBNOJG_00184	CDS	207				hypothetical protein
KIFBNOJG_00185	gene	2706				
KIFBNOJG_00185	CDS	2706				hypothetical protein
KIFBNOJG_00186	gene	1434				
KIFBNOJG_00186	CDS	1434		2.1.1.72	COG0286	putative type I restriction enzymeP M protein
KIFBNOJG_00187	gene	1161	yhcG_1			
KIFBNOJG_00187	CDS	1161	yhcG_1	3.1.-.-	COG4804	Putative nuclease YhcG
KIFBNOJG_00188	gene	1407	hsdS			
KIFBNOJG_00188	CDS	1407	hsdS		COG0732	Type-1 restriction enzyme EcoKI specificity protein
KIFBNOJG_00189	gene	804	xerC_3			
KIFBNOJG_00189	CDS	804	xerC_3		COG4973	Tyrosine recombinase XerC
KIFBNOJG_00190	gene	558				
KIFBNOJG_00190	CDS	558				hypothetical protein
KIFBNOJG_00191	gene	432				
KIFBNOJG_00191	CDS	432				hypothetical protein
KIFBNOJG_00192	gene	804	xerC_4			
KIFBNOJG_00192	CDS	804	xerC_4		COG4973	Tyrosine recombinase XerC
KIFBNOJG_00193	gene	1170				
KIFBNOJG_00193	CDS	1170				hypothetical protein
KIFBNOJG_00194	gene	1548				
KIFBNOJG_00194	CDS	1548				hypothetical protein
KIFBNOJG_00195	gene	1014				
KIFBNOJG_00195	CDS	1014				hypothetical protein
KIFBNOJG_00196	gene	1371				
KIFBNOJG_00196	CDS	1371				hypothetical protein
KIFBNOJG_00197	gene	360				
KIFBNOJG_00197	CDS	360				hypothetical protein
KIFBNOJG_00198	gene	1257	xerC_5			
KIFBNOJG_00198	CDS	1257	xerC_5			Tyrosine recombinase XerC
KIFBNOJG_00199	gene	1725				
KIFBNOJG_00199	CDS	1725				hypothetical protein
KIFBNOJG_00200	gene	1020				
KIFBNOJG_00200	CDS	1020				hypothetical protein
KIFBNOJG_00201	gene	561				
KIFBNOJG_00201	CDS	561				hypothetical protein
KIFBNOJG_00202	gene	1908	dnaK			
KIFBNOJG_00202	CDS	1908	dnaK		COG0443	Chaperone protein DnaK
KIFBNOJG_00203	gene	501				
KIFBNOJG_00203	CDS	501				hypothetical protein
KIFBNOJG_00204	gene	456	mdtA_2			
KIFBNOJG_00204	CDS	456	mdtA_2			Multidrug resistance protein MdtA
KIFBNOJG_00205	gene	3027	czcA_1			
KIFBNOJG_00205	CDS	3027	czcA_1			Cobalt-zinc-cadmium resistance protein CzcA
KIFBNOJG_00206	gene	1302				
KIFBNOJG_00206	CDS	1302				hypothetical protein
KIFBNOJG_00207	gene	1056				
KIFBNOJG_00207	CDS	1056				hypothetical protein
KIFBNOJG_00208	gene	633				
KIFBNOJG_00208	CDS	633				hypothetical protein
KIFBNOJG_00209	gene	630				
KIFBNOJG_00209	CDS	630				hypothetical protein
KIFBNOJG_00210	gene	1083	proB			
KIFBNOJG_00210	CDS	1083	proB	2.7.2.11		Glutamate 5-kinase
KIFBNOJG_00211	gene	783				
KIFBNOJG_00211	CDS	783				Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
KIFBNOJG_00212	gene	726				
KIFBNOJG_00212	CDS	726				hypothetical protein
KIFBNOJG_00213	gene	486	argR			
KIFBNOJG_00213	CDS	486	argR		COG1438	Arginine repressor
KIFBNOJG_00214	gene	567				
KIFBNOJG_00214	CDS	567				hypothetical protein
KIFBNOJG_00215	gene	1209	argG			
KIFBNOJG_00215	CDS	1209	argG	6.3.4.5		Argininosuccinate synthase
KIFBNOJG_00216	gene	969	argC			
KIFBNOJG_00216	CDS	969	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
KIFBNOJG_00217	gene	1125	lysJ			
KIFBNOJG_00217	CDS	1125	lysJ	2.6.1.-	COG4992	[LysW]-aminoadipate semialdehyde transaminase
KIFBNOJG_00218	gene	909				
KIFBNOJG_00218	CDS	909				hypothetical protein
KIFBNOJG_00219	gene	642				
KIFBNOJG_00219	CDS	642				hypothetical protein
KIFBNOJG_00220	gene	729	ytfE			
KIFBNOJG_00220	CDS	729	ytfE		COG2846	Iron-sulfur cluster repair protein YtfE
KIFBNOJG_00221	gene	2739	rcsC_1			
KIFBNOJG_00221	CDS	2739	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
KIFBNOJG_00222	gene	891	pfkB			
KIFBNOJG_00222	CDS	891	pfkB	2.7.1.11	COG0524	ATP-dependent 6-phosphofructokinase
KIFBNOJG_00223	gene	1164				
KIFBNOJG_00223	CDS	1164				hypothetical protein
KIFBNOJG_00224	gene	2190	agaA_1			
KIFBNOJG_00224	CDS	2190	agaA_1	3.2.1.22		Alpha-galactosidase AgaA
KIFBNOJG_00225	gene	1878				
KIFBNOJG_00225	CDS	1878				hypothetical protein
KIFBNOJG_00226	gene	2412				
KIFBNOJG_00226	CDS	2412				hypothetical protein
KIFBNOJG_00227	gene	1809				
KIFBNOJG_00227	CDS	1809				hypothetical protein
KIFBNOJG_00228	gene	1593				
KIFBNOJG_00228	CDS	1593				hypothetical protein
KIFBNOJG_00229	gene	1407				
KIFBNOJG_00229	CDS	1407				hypothetical protein
KIFBNOJG_00230	gene	1734				
KIFBNOJG_00230	CDS	1734				hypothetical protein
KIFBNOJG_00231	gene	3105				
KIFBNOJG_00231	CDS	3105				TonB-dependent receptor P3
KIFBNOJG_00232	gene	1164				
KIFBNOJG_00232	CDS	1164			COG3385	IS4 family transposase ISCARN70
KIFBNOJG_00233	gene	828	lgt			
KIFBNOJG_00233	CDS	828	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
KIFBNOJG_00234	gene	900	ddh			
KIFBNOJG_00234	CDS	900	ddh	1.4.1.16		Meso-diaminopimelate D-dehydrogenase
KIFBNOJG_00235	gene	1197				
KIFBNOJG_00235	CDS	1197				hypothetical protein
KIFBNOJG_00236	gene	852	rhaS_1			
KIFBNOJG_00236	CDS	852	rhaS_1			HTH-type transcriptional activator RhaS
KIFBNOJG_00237	gene	561				
KIFBNOJG_00237	CDS	561				hypothetical protein
KIFBNOJG_00238	gene	99				
KIFBNOJG_00238	CDS	99				hypothetical protein
KIFBNOJG_00239	gene	1191	trpB_1			
KIFBNOJG_00239	CDS	1191	trpB_1	4.2.1.20	COG0133	Tryptophan synthase beta chain
KIFBNOJG_00240	gene	1401	trpE			
KIFBNOJG_00240	CDS	1401	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
KIFBNOJG_00241	gene	564	pabA			
KIFBNOJG_00241	CDS	564	pabA	2.6.1.85	COG0512	Aminodeoxychorismate synthase component 2
KIFBNOJG_00242	gene	996	trpD2			
KIFBNOJG_00242	CDS	996	trpD2	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase 2
KIFBNOJG_00243	gene	795	trpC			
KIFBNOJG_00243	CDS	795	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
KIFBNOJG_00244	gene	621	trpF			
KIFBNOJG_00244	CDS	621	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
KIFBNOJG_00245	gene	801	trpA			
KIFBNOJG_00245	CDS	801	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
KIFBNOJG_00246	gene	1050	ansA			
KIFBNOJG_00246	CDS	1050	ansA	3.5.1.1	COG0252	L-asparaginase 1
KIFBNOJG_00247	gene	687	srrA			
KIFBNOJG_00247	CDS	687	srrA		COG0745	Transcriptional regulatory protein SrrA
KIFBNOJG_00248	gene	1788	sasA_1			
KIFBNOJG_00248	CDS	1788	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
KIFBNOJG_00249	gene	627				
KIFBNOJG_00249	CDS	627				hypothetical protein
KIFBNOJG_00250	gene	1353				
KIFBNOJG_00250	CDS	1353				hypothetical protein
KIFBNOJG_00251	gene	447	ssb			
KIFBNOJG_00251	CDS	447	ssb		COG0629	Single-stranded DNA-binding protein
KIFBNOJG_00252	gene	1128	mutY			
KIFBNOJG_00252	CDS	1128	mutY	3.2.2.31		Adenine DNA glycosylase
KIFBNOJG_00253	gene	276				
KIFBNOJG_00253	CDS	276			COG0776	DNA-binding protein HU
KIFBNOJG_00254	gene	1575	rne			
KIFBNOJG_00254	CDS	1575	rne	3.1.26.12	COG1530	Ribonuclease E
KIFBNOJG_00255	gene	597	queH			
KIFBNOJG_00255	CDS	597	queH	1.17.99.6	COG1636	Epoxyqueuosine reductase QueH
KIFBNOJG_00256	gene	441				
KIFBNOJG_00256	CDS	441				hypothetical protein
KIFBNOJG_00257	gene	399				
KIFBNOJG_00257	CDS	399				hypothetical protein
KIFBNOJG_00258	gene	552				
KIFBNOJG_00258	CDS	552				hypothetical protein
KIFBNOJG_00259	gene	303				
KIFBNOJG_00259	CDS	303				hypothetical protein
KIFBNOJG_00260	gene	423				
KIFBNOJG_00260	CDS	423				hypothetical protein
KIFBNOJG_00261	gene	1596				
KIFBNOJG_00261	CDS	1596				hypothetical protein
KIFBNOJG_00262	gene	834				
KIFBNOJG_00262	CDS	834				hypothetical protein
KIFBNOJG_00263	gene	1131				
