locus_tag	ftype	length_bp	gene	EC_number	COG	product
KMFEOHPI_00043	CDS	678		5.2.1.8		Putative peptidyl-prolyl cis-trans isomerase
KMFEOHPI_00044	gene	1287				
KMFEOHPI_00044	CDS	1287				hypothetical protein
KMFEOHPI_00045	gene	912				
KMFEOHPI_00045	CDS	912				hypothetical protein
KMFEOHPI_00046	gene	1539	abf2			
KMFEOHPI_00046	CDS	1539	abf2	3.2.1.55	COG3534	Intracellular exo-alpha-L-arabinofuranosidase 2
KMFEOHPI_00047	gene	2046	pepO			
KMFEOHPI_00047	CDS	2046	pepO	3.4.24.-	COG3590	Neutral endopeptidase
KMFEOHPI_00048	gene	717				
KMFEOHPI_00048	CDS	717				hypothetical protein
KMFEOHPI_00049	gene	1296	pbuG			
KMFEOHPI_00049	CDS	1296	pbuG		COG2252	Guanine/hypoxanthine permease PbuG
KMFEOHPI_00050	gene	942	yrbG			
KMFEOHPI_00050	CDS	942	yrbG		COG0530	Inner membrane protein YrbG
KMFEOHPI_00051	gene	210				
KMFEOHPI_00051	CDS	210				hypothetical protein
KMFEOHPI_00052	gene	207				
KMFEOHPI_00052	CDS	207				hypothetical protein
KMFEOHPI_00053	gene	441				
KMFEOHPI_00053	CDS	441				hypothetical protein
KMFEOHPI_00054	gene	951	menA			
KMFEOHPI_00054	CDS	951	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
KMFEOHPI_00055	gene	942				
KMFEOHPI_00055	CDS	942				hypothetical protein
KMFEOHPI_00056	gene	546	yajL			
KMFEOHPI_00056	CDS	546	yajL	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
KMFEOHPI_00057	gene	855				
KMFEOHPI_00057	CDS	855				hypothetical protein
KMFEOHPI_00058	gene	411	tolR			
KMFEOHPI_00058	CDS	411	tolR			Tol-Pal system protein TolR
KMFEOHPI_00059	gene	711	tolQ_1			
KMFEOHPI_00059	CDS	711	tolQ_1		COG0811	Tol-Pal system protein TolQ
KMFEOHPI_00060	gene	717	pdxJ			
KMFEOHPI_00060	CDS	717	pdxJ	2.6.99.2	COG0854	Pyridoxine 5'-phosphate synthase
KMFEOHPI_00061	gene	660				
KMFEOHPI_00061	CDS	660				hypothetical protein
KMFEOHPI_00062	gene	879	nadK			
KMFEOHPI_00062	CDS	879	nadK	2.7.1.23	COG0061	NAD kinase
KMFEOHPI_00063	gene	1611	rcsC_1			
KMFEOHPI_00063	CDS	1611	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
KMFEOHPI_00064	gene	105				
KMFEOHPI_00064	CDS	105				hypothetical protein
KMFEOHPI_00065	gene	474				
KMFEOHPI_00065	CDS	474				hypothetical protein
KMFEOHPI_00066	gene	522				
KMFEOHPI_00066	CDS	522				hypothetical protein
KMFEOHPI_00067	gene	102				
KMFEOHPI_00067	CDS	102				hypothetical protein
KMFEOHPI_00068	gene	534				
KMFEOHPI_00068	CDS	534				hypothetical protein
KMFEOHPI_00069	gene	1206	fsr			
KMFEOHPI_00069	CDS	1206	fsr			Fosmidomycin resistance protein
KMFEOHPI_00070	gene	1434				
KMFEOHPI_00070	CDS	1434				hypothetical protein
KMFEOHPI_00071	gene	996				
KMFEOHPI_00071	CDS	996				hypothetical protein
KMFEOHPI_00072	gene	1200				
KMFEOHPI_00072	CDS	1200				hypothetical protein
KMFEOHPI_00073	gene	1221				
KMFEOHPI_00073	CDS	1221				hypothetical protein
KMFEOHPI_00074	gene	2160				
KMFEOHPI_00074	CDS	2160		3.4.14.-		Asp/Glu-specific dipeptidyl-peptidase
KMFEOHPI_00075	gene	474				
KMFEOHPI_00075	CDS	474		3.6.1.25	COG2954	Inorganic triphosphatase
KMFEOHPI_00076	gene	1080				
KMFEOHPI_00076	CDS	1080				hypothetical protein
KMFEOHPI_00077	gene	531				
KMFEOHPI_00077	CDS	531				hypothetical protein
KMFEOHPI_00078	gene	1284	queA_1			
KMFEOHPI_00078	CDS	1284	queA_1	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
KMFEOHPI_00079	gene	1989	pal_1			
KMFEOHPI_00079	CDS	1989	pal_1			Peptidoglycan-associated lipoprotein
KMFEOHPI_00080	gene	150				
KMFEOHPI_00080	CDS	150				hypothetical protein
KMFEOHPI_00081	gene	921				
KMFEOHPI_00081	CDS	921				hypothetical protein
KMFEOHPI_00082	gene	801	loiP			
KMFEOHPI_00082	CDS	801	loiP	3.4.24.-	COG0501	Metalloprotease LoiP
KMFEOHPI_00083	gene	630				
KMFEOHPI_00083	CDS	630				hypothetical protein
KMFEOHPI_00084	gene	1323	psuT			
KMFEOHPI_00084	CDS	1323	psuT		COG1972	Putative pseudouridine transporter
KMFEOHPI_00085	gene	699	rsmE			
KMFEOHPI_00085	CDS	699	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
KMFEOHPI_00086	gene	885	rhaR_1			
KMFEOHPI_00086	CDS	885	rhaR_1			HTH-type transcriptional activator RhaR
KMFEOHPI_00087	gene	1266				
KMFEOHPI_00087	CDS	1266				hypothetical protein
KMFEOHPI_00088	gene	1101	btuB_1			
KMFEOHPI_00088	CDS	1101	btuB_1			Vitamin B12 transporter BtuB
KMFEOHPI_00089	gene	1917				
KMFEOHPI_00089	CDS	1917				TonB-dependent receptor P3
KMFEOHPI_00090	gene	1695				
KMFEOHPI_00090	CDS	1695				SusD-like protein
KMFEOHPI_00091	gene	801				
KMFEOHPI_00091	CDS	801				hypothetical protein
KMFEOHPI_00092	gene	1446				
KMFEOHPI_00092	CDS	1446			COG3385	IS4 family transposase ISBf8
KMFEOHPI_00093	gene	429				
KMFEOHPI_00093	CDS	429				hypothetical protein
KMFEOHPI_00094	gene	2853	csxA_1			
KMFEOHPI_00094	CDS	2853	csxA_1	3.2.1.165	COG3250	Exo-beta-D-glucosaminidase
KMFEOHPI_00095	gene	558	pgiA			
KMFEOHPI_00095	CDS	558	pgiA	5.3.1.9		Glucose-6-phosphate isomerase
KMFEOHPI_00096	gene	963	mlc			
KMFEOHPI_00096	CDS	963	mlc		COG1940	Protein mlc
KMFEOHPI_00097	gene	1773				
KMFEOHPI_00097	CDS	1773				hypothetical protein
KMFEOHPI_00098	gene	789				
KMFEOHPI_00098	CDS	789				hypothetical protein
KMFEOHPI_00099	gene	1434	iolT			
KMFEOHPI_00099	CDS	1434	iolT			Major myo-inositol transporter IolT
KMFEOHPI_00100	gene	561				
KMFEOHPI_00100	CDS	561		2.3.1.-	COG0110	Putative acetyltransferase
KMFEOHPI_00101	gene	1308	guaA_1			
KMFEOHPI_00101	CDS	1308	guaA_1	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
KMFEOHPI_00102	gene	1521	guaA_2			
KMFEOHPI_00102	CDS	1521	guaA_2	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
KMFEOHPI_00103	gene	93				
KMFEOHPI_00103	CDS	93				hypothetical protein
KMFEOHPI_00104	gene	906				
KMFEOHPI_00104	CDS	906				hypothetical protein
KMFEOHPI_00105	gene	609				
KMFEOHPI_00105	CDS	609				hypothetical protein
KMFEOHPI_00106	gene	1410				
KMFEOHPI_00106	CDS	1410				hypothetical protein
KMFEOHPI_00107	gene	1008				
KMFEOHPI_00107	CDS	1008				hypothetical protein
KMFEOHPI_00108	gene	1182				
KMFEOHPI_00108	CDS	1182				hypothetical protein
KMFEOHPI_00109	gene	1245				
KMFEOHPI_00109	CDS	1245				hypothetical protein
KMFEOHPI_00110	gene	888				
KMFEOHPI_00110	CDS	888				hypothetical protein
KMFEOHPI_00111	gene	735				
KMFEOHPI_00111	CDS	735		3.1.3.-	COG0637	Phosphorylated carbohydrates phosphatase
KMFEOHPI_00112	gene	1344	pgi			
KMFEOHPI_00112	CDS	1344	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
KMFEOHPI_00113	gene	996	gpsA			
KMFEOHPI_00113	CDS	996	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
KMFEOHPI_00114	gene	1731	lysU			
KMFEOHPI_00114	CDS	1731	lysU	6.1.1.6	COG1190	Lysine--tRNA ligase, heat inducible
KMFEOHPI_00115	gene	612	nadD			
KMFEOHPI_00115	CDS	612	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
KMFEOHPI_00116	gene	174				
KMFEOHPI_00116	CDS	174				hypothetical protein
KMFEOHPI_00117	gene	570	gmk			
KMFEOHPI_00117	CDS	570	gmk	2.7.4.8	COG0194	Guanylate kinase
KMFEOHPI_00118	gene	861				
KMFEOHPI_00118	CDS	861				hypothetical protein
KMFEOHPI_00119	gene	720	tsaB			
KMFEOHPI_00119	CDS	720	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
KMFEOHPI_00120	gene	387				
KMFEOHPI_00120	CDS	387				hypothetical protein
KMFEOHPI_00121	gene	2049				
KMFEOHPI_00121	CDS	2049				hypothetical protein
KMFEOHPI_00122	gene	1197	gcdB_1			
KMFEOHPI_00122	CDS	1197	gcdB_1	7.2.4.5	COG1883	Glutaconyl-CoA decarboxylase subunit beta
KMFEOHPI_00123	gene	432				
KMFEOHPI_00123	CDS	432				hypothetical protein
KMFEOHPI_00124	gene	888				
KMFEOHPI_00124	CDS	888				hypothetical protein
KMFEOHPI_00125	gene	1554	pccB_1			
KMFEOHPI_00125	CDS	1554	pccB_1	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
KMFEOHPI_00126	gene	408	epi			
KMFEOHPI_00126	CDS	408	epi	5.1.99.-	COG0346	Ethylmalonyl-CoA/methylmalonyl-CoA epimerase
KMFEOHPI_00127	gene	2406				
KMFEOHPI_00127	CDS	2406				hypothetical protein
KMFEOHPI_00128	gene	933	metAA			
KMFEOHPI_00128	CDS	933	metAA	2.3.1.31	COG1897	Homoserine O-acetyltransferase
KMFEOHPI_00129	gene	1830	rlhA_1			
KMFEOHPI_00129	CDS	1830	rlhA_1		COG0826	23S rRNA 5-hydroxycytidine synthase
KMFEOHPI_00130	gene	468				
KMFEOHPI_00130	CDS	468				hypothetical protein
KMFEOHPI_00131	gene	2733	rcsC_2			
KMFEOHPI_00131	CDS	2733	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
KMFEOHPI_00132	gene	870	pfkB_1			
KMFEOHPI_00132	CDS	870	pfkB_1	2.7.1.11	COG0524	ATP-dependent 6-phosphofructokinase
KMFEOHPI_00133	gene	177				
KMFEOHPI_00133	CDS	177				hypothetical protein
KMFEOHPI_00134	gene	2178				
KMFEOHPI_00134	CDS	2178				hypothetical protein
KMFEOHPI_00135	gene	1788	lepA			
KMFEOHPI_00135	CDS	1788	lepA	3.6.5.-	COG0481	Elongation factor 4
KMFEOHPI_00136	gene	489				
KMFEOHPI_00136	CDS	489				hypothetical protein
KMFEOHPI_00137	gene	2106	dpp5			
KMFEOHPI_00137	CDS	2106	dpp5	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
KMFEOHPI_00138	gene	1059	fbaB			
KMFEOHPI_00138	CDS	1059	fbaB	4.1.2.13	COG1830	Fructose-bisphosphate aldolase class 1
KMFEOHPI_00139	gene	552	rbr3A			
KMFEOHPI_00139	CDS	552	rbr3A	1.11.1.1	COG1592	Reverse rubrerythrin-1
KMFEOHPI_00140	gene	88				
KMFEOHPI_00140	tRNA	88				tRNA-Ser(cga)
KMFEOHPI_00141	gene	1185				
KMFEOHPI_00141	CDS	1185				hypothetical protein
KMFEOHPI_00142	gene	1671	yidE			
KMFEOHPI_00142	CDS	1671	yidE			Putative transport protein YidE
KMFEOHPI_00143	gene	1245				
KMFEOHPI_00143	CDS	1245				hypothetical protein
KMFEOHPI_00144	gene	2961				
KMFEOHPI_00144	CDS	2961				hypothetical protein
KMFEOHPI_00145	gene	3339	egtB_1			
KMFEOHPI_00145	CDS	3339	egtB_1	1.14.99.50		Hercynine oxygenase
KMFEOHPI_00146	gene	1326				
KMFEOHPI_00146	CDS	1326		3.2.1.-		Unsaturated 3S-rhamnoglycuronyl hydrolase
KMFEOHPI_00147	gene	1599				
KMFEOHPI_00147	CDS	1599				SusD-like protein P25
KMFEOHPI_00148	gene	3084				
KMFEOHPI_00148	CDS	3084				TonB-dependent receptor P3
KMFEOHPI_00149	gene	4035	rcsC_3			
KMFEOHPI_00149	CDS	4035	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
KMFEOHPI_00150	gene	2118				
KMFEOHPI_00150	CDS	2118		3.2.1.31		Putative beta-glucuronidase
KMFEOHPI_00151	gene	2316	kefB_1			
KMFEOHPI_00151	CDS	2316	kefB_1			Glutathione-regulated potassium-efflux system protein KefB
KMFEOHPI_00152	gene	2019	glgB			
KMFEOHPI_00152	CDS	2019	glgB	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
KMFEOHPI_00153	gene	975	manA			
KMFEOHPI_00153	CDS	975	manA	5.3.1.8	COG1482	Mannose-6-phosphate isomerase ManA
KMFEOHPI_00154	gene	2607	xyl3A			
KMFEOHPI_00154	CDS	2607	xyl3A	3.2.1.37	COG1472	Xylan 1,4-beta-xylosidase
KMFEOHPI_00155	gene	879				
KMFEOHPI_00155	CDS	879				hypothetical protein
KMFEOHPI_00156	gene	678	trmD			
KMFEOHPI_00156	CDS	678	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
KMFEOHPI_00157	gene	234				
KMFEOHPI_00157	CDS	234				hypothetical protein
KMFEOHPI_00158	gene	2466	pheT			
KMFEOHPI_00158	CDS	2466	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
KMFEOHPI_00159	gene	735				
KMFEOHPI_00159	CDS	735			COG0217	putative transcriptional regulatory protein
KMFEOHPI_00160	gene	798				
KMFEOHPI_00160	CDS	798				hypothetical protein
KMFEOHPI_00161	gene	447				
KMFEOHPI_00161	CDS	447				hypothetical protein
KMFEOHPI_00162	gene	519				
KMFEOHPI_00162	CDS	519				hypothetical protein
KMFEOHPI_00163	gene	765	yaaA			
KMFEOHPI_00163	CDS	765	yaaA		COG3022	Peroxide stress resistance protein YaaA
KMFEOHPI_00164	gene	918				
KMFEOHPI_00164	CDS	918				hypothetical protein
KMFEOHPI_00165	gene	2268				
KMFEOHPI_00165	CDS	2268				hypothetical protein
KMFEOHPI_00166	gene	441				
KMFEOHPI_00166	CDS	441				hypothetical protein
KMFEOHPI_00167	gene	390				
KMFEOHPI_00167	CDS	390				hypothetical protein
KMFEOHPI_00168	gene	849				
KMFEOHPI_00168	CDS	849				hypothetical protein
KMFEOHPI_00169	gene	1677	aspT_1			
KMFEOHPI_00169	CDS	1677	aspT_1			Aspartate/alanine antiporter
KMFEOHPI_00170	gene	4554				
KMFEOHPI_00170	CDS	4554				hypothetical protein
KMFEOHPI_00171	gene	1029	tsaD			
KMFEOHPI_00171	CDS	1029	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
KMFEOHPI_00172	gene	465	pncC			
KMFEOHPI_00172	CDS	465	pncC	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
KMFEOHPI_00173	gene	900				
KMFEOHPI_00173	CDS	900				hypothetical protein
KMFEOHPI_00174	gene	645	nth			
KMFEOHPI_00174	CDS	645	nth	4.2.99.18	COG0177	Endonuclease III
KMFEOHPI_00175	gene	387	crcB			
KMFEOHPI_00175	CDS	387	crcB		COG0239	Putative fluoride ion transporter CrcB
KMFEOHPI_00176	gene	1020	pheS			
KMFEOHPI_00176	CDS	1020	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
KMFEOHPI_00177	gene	414				
KMFEOHPI_00177	CDS	414				hypothetical protein
KMFEOHPI_00178	gene	933				
KMFEOHPI_00178	CDS	933				hypothetical protein
KMFEOHPI_00179	gene	117				
KMFEOHPI_00179	CDS	117				hypothetical protein
KMFEOHPI_00180	gene	750	gpmA			
KMFEOHPI_00180	CDS	750	gpmA	5.4.2.11	COG0588	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
KMFEOHPI_00181	gene	402				
KMFEOHPI_00181	CDS	402				Putative nickel-responsive regulator
KMFEOHPI_00182	gene	1884	btuB_2			
KMFEOHPI_00182	CDS	1884	btuB_2			Vitamin B12 transporter BtuB
KMFEOHPI_00183	gene	828	panB			
KMFEOHPI_00183	CDS	828	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
KMFEOHPI_00184	gene	1338	cbiA			
KMFEOHPI_00184	CDS	1338	cbiA	6.3.5.11	COG1797	Cobyrinate a,c-diamide synthase
KMFEOHPI_00185	gene	612	yvqK_1			
KMFEOHPI_00185	CDS	612	yvqK_1	2.5.1.17	COG2096	Corrinoid adenosyltransferase
KMFEOHPI_00186	gene	318				
KMFEOHPI_00186	CDS	318				hypothetical protein
KMFEOHPI_00187	gene	345				
KMFEOHPI_00187	CDS	345				hypothetical protein
KMFEOHPI_00188	gene	1359	ylmB			
KMFEOHPI_00188	CDS	1359	ylmB	3.5.1.-	COG0624	N-formyl-4-amino-5-aminomethyl-2-methylpyrimidine deformylase
KMFEOHPI_00189	gene	1311	dbpA_1			
KMFEOHPI_00189	CDS	1311	dbpA_1	3.6.4.13	COG0513	ATP-dependent RNA helicase DbpA
KMFEOHPI_00190	gene	1260	mtaD			
KMFEOHPI_00190	CDS	1260	mtaD	3.5.4.28	COG0402	5-methylthioadenosine/S-adenosylhomocysteine deaminase
KMFEOHPI_00191	gene	825	punA			
KMFEOHPI_00191	CDS	825	punA	2.4.2.1	COG0005	Purine nucleoside phosphorylase 1
KMFEOHPI_00192	gene	183				
KMFEOHPI_00192	CDS	183				hypothetical protein
KMFEOHPI_00193	gene	312				
KMFEOHPI_00193	CDS	312				hypothetical protein
KMFEOHPI_00194	gene	879	nadX			
KMFEOHPI_00194	CDS	879	nadX	1.4.1.21		L-aspartate dehydrogenase
KMFEOHPI_00195	gene	885	hpr			
KMFEOHPI_00195	CDS	885	hpr	1.1.1.81	COG1052	Hydroxypyruvate reductase
KMFEOHPI_00196	gene	771	axe2			
KMFEOHPI_00196	CDS	771	axe2	3.1.1.72		Acetylxylan esterase
KMFEOHPI_00197	gene	76				
KMFEOHPI_00197	tRNA	76				tRNA-Gly(gcc)
KMFEOHPI_00198	gene	84				
KMFEOHPI_00198	tRNA	84				tRNA-Leu(cag)
KMFEOHPI_00199	gene	85				
KMFEOHPI_00199	tRNA	85				tRNA-Leu(gag)
KMFEOHPI_00200	gene	1656	yhdG			
KMFEOHPI_00200	CDS	1656	yhdG		COG0531	putative amino acid permease YhdG
KMFEOHPI_00201	gene	735				
KMFEOHPI_00201	CDS	735		1.-.-.-	COG1028	putative oxidoreductase
KMFEOHPI_00202	gene	1236	xerC_1			
KMFEOHPI_00202	CDS	1236	xerC_1			Tyrosine recombinase XerC
KMFEOHPI_00203	gene	360				
KMFEOHPI_00203	CDS	360				hypothetical protein
KMFEOHPI_00204	gene	306				
KMFEOHPI_00204	CDS	306				hypothetical protein
KMFEOHPI_00205	gene	462				
KMFEOHPI_00205	CDS	462				hypothetical protein
KMFEOHPI_00206	gene	372				
KMFEOHPI_00206	CDS	372				hypothetical protein
KMFEOHPI_00207	gene	354				
KMFEOHPI_00207	CDS	354				hypothetical protein
KMFEOHPI_00208	gene	1626				
KMFEOHPI_00208	CDS	1626				hypothetical protein
KMFEOHPI_00209	gene	2094	topB_1			
KMFEOHPI_00209	CDS	2094	topB_1	5.6.2.1	COG0550	DNA topoisomerase 3
KMFEOHPI_00210	gene	453				
KMFEOHPI_00210	CDS	453				hypothetical protein
KMFEOHPI_00211	gene	5718				
KMFEOHPI_00211	CDS	5718				hypothetical protein
KMFEOHPI_00212	gene	1098				
KMFEOHPI_00212	CDS	1098				hypothetical protein
KMFEOHPI_00213	gene	612				
KMFEOHPI_00213	CDS	612				hypothetical protein
KMFEOHPI_00214	gene	1164	xerC_2			
KMFEOHPI_00214	CDS	1164	xerC_2			Tyrosine recombinase XerC
KMFEOHPI_00215	gene	591				
KMFEOHPI_00215	CDS	591				hypothetical protein
KMFEOHPI_00216	gene	585				
KMFEOHPI_00216	CDS	585				hypothetical protein
KMFEOHPI_00217	gene	402				
KMFEOHPI_00217	CDS	402				hypothetical protein
KMFEOHPI_00218	gene	441				
KMFEOHPI_00218	CDS	441				hypothetical protein
KMFEOHPI_00219	gene	822				
KMFEOHPI_00219	CDS	822				hypothetical protein
KMFEOHPI_00220	gene	657				
KMFEOHPI_00220	CDS	657				hypothetical protein
KMFEOHPI_00221	gene	378				
KMFEOHPI_00221	CDS	378				hypothetical protein
KMFEOHPI_00222	gene	540				
KMFEOHPI_00222	CDS	540				hypothetical protein
KMFEOHPI_00223	gene	420				
KMFEOHPI_00223	CDS	420				hypothetical protein
KMFEOHPI_00224	gene	618				
KMFEOHPI_00224	CDS	618				hypothetical protein
KMFEOHPI_00225	gene	555				
KMFEOHPI_00225	CDS	555				hypothetical protein
KMFEOHPI_00226	gene	1026				
KMFEOHPI_00226	CDS	1026				hypothetical protein
KMFEOHPI_00227	gene	417				
KMFEOHPI_00227	CDS	417				hypothetical protein
KMFEOHPI_00228	gene	876				
KMFEOHPI_00228	CDS	876				hypothetical protein
KMFEOHPI_00229	gene	468				
KMFEOHPI_00229	CDS	468				hypothetical protein
KMFEOHPI_00230	gene	498				
KMFEOHPI_00230	CDS	498				hypothetical protein
KMFEOHPI_00231	gene	696				
KMFEOHPI_00231	CDS	696				hypothetical protein
KMFEOHPI_00232	gene	804				
KMFEOHPI_00232	CDS	804				hypothetical protein
KMFEOHPI_00233	gene	591				
KMFEOHPI_00233	CDS	591				hypothetical protein
KMFEOHPI_00234	gene	357				
KMFEOHPI_00234	CDS	357				hypothetical protein
KMFEOHPI_00235	gene	516				
KMFEOHPI_00235	CDS	516				hypothetical protein
KMFEOHPI_00236	gene	879				
KMFEOHPI_00236	CDS	879				hypothetical protein
KMFEOHPI_00237	gene	2316	rcsC_4			
KMFEOHPI_00237	CDS	2316	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
KMFEOHPI_00238	gene	1329	zraR_1			
KMFEOHPI_00238	CDS	1329	zraR_1		COG2204	Transcriptional regulatory protein ZraR
KMFEOHPI_00239	gene	429				
KMFEOHPI_00239	CDS	429				hypothetical protein
KMFEOHPI_00240	gene	195				
KMFEOHPI_00240	CDS	195				hypothetical protein
KMFEOHPI_00241	gene	615				
KMFEOHPI_00241	CDS	615				hypothetical protein
KMFEOHPI_00242	gene	939				
KMFEOHPI_00242	CDS	939				hypothetical protein
KMFEOHPI_00243	gene	453				
