locus_tag	ftype	length_bp	gene	EC_number	COG	product
PNEJMIBF_00042	CDS	210				hypothetical protein
PNEJMIBF_00043	gene	156				
PNEJMIBF_00043	CDS	156				hypothetical protein
PNEJMIBF_00044	gene	249				
PNEJMIBF_00044	CDS	249				hypothetical protein
PNEJMIBF_00045	gene	237				
PNEJMIBF_00045	CDS	237				hypothetical protein
PNEJMIBF_00046	gene	291				
PNEJMIBF_00046	CDS	291				hypothetical protein
PNEJMIBF_00047	gene	195				
PNEJMIBF_00047	CDS	195				hypothetical protein
PNEJMIBF_00048	gene	489				
PNEJMIBF_00048	CDS	489				hypothetical protein
PNEJMIBF_00049	gene	219				
PNEJMIBF_00049	CDS	219				hypothetical protein
PNEJMIBF_00050	gene	198				
PNEJMIBF_00050	CDS	198				hypothetical protein
PNEJMIBF_00051	gene	195				
PNEJMIBF_00051	CDS	195				hypothetical protein
PNEJMIBF_00052	gene	354				
PNEJMIBF_00052	CDS	354				hypothetical protein
PNEJMIBF_00053	gene	222				
PNEJMIBF_00053	CDS	222				hypothetical protein
PNEJMIBF_00054	gene	237				
PNEJMIBF_00054	CDS	237				hypothetical protein
PNEJMIBF_00055	gene	369				
PNEJMIBF_00055	CDS	369				hypothetical protein
PNEJMIBF_00056	gene	561				
PNEJMIBF_00056	CDS	561				hypothetical protein
PNEJMIBF_00057	gene	324				
PNEJMIBF_00057	CDS	324				hypothetical protein
PNEJMIBF_00058	gene	132				
PNEJMIBF_00058	CDS	132				hypothetical protein
PNEJMIBF_00059	gene	1398				
PNEJMIBF_00059	CDS	1398				hypothetical protein
PNEJMIBF_00060	gene	219				
PNEJMIBF_00060	CDS	219				hypothetical protein
PNEJMIBF_00061	gene	495				
PNEJMIBF_00061	CDS	495				hypothetical protein
PNEJMIBF_00062	gene	138				
PNEJMIBF_00062	CDS	138				hypothetical protein
PNEJMIBF_00063	gene	372				
PNEJMIBF_00063	CDS	372				hypothetical protein
PNEJMIBF_00064	gene	180				
PNEJMIBF_00064	CDS	180				hypothetical protein
PNEJMIBF_00065	gene	633				
PNEJMIBF_00065	CDS	633		3.-.-.-		putative protein
PNEJMIBF_00066	gene	222				
PNEJMIBF_00066	CDS	222				hypothetical protein
PNEJMIBF_00067	gene	567				
PNEJMIBF_00067	CDS	567				hypothetical protein
PNEJMIBF_00068	gene	156				
PNEJMIBF_00068	CDS	156				hypothetical protein
PNEJMIBF_00069	gene	621				
PNEJMIBF_00069	CDS	621				hypothetical protein
PNEJMIBF_00070	gene	174				
PNEJMIBF_00070	CDS	174				hypothetical protein
PNEJMIBF_00071	gene	1257				
PNEJMIBF_00071	CDS	1257				hypothetical protein
PNEJMIBF_00072	gene	264				
PNEJMIBF_00072	CDS	264				hypothetical protein
PNEJMIBF_00073	gene	1491				
PNEJMIBF_00073	CDS	1491				hypothetical protein
PNEJMIBF_00074	gene	129				
PNEJMIBF_00074	CDS	129				hypothetical protein
PNEJMIBF_00075	gene	498				
PNEJMIBF_00075	CDS	498				hypothetical protein
PNEJMIBF_00076	gene	150				
PNEJMIBF_00076	CDS	150				hypothetical protein
PNEJMIBF_00077	gene	282				
PNEJMIBF_00077	CDS	282				hypothetical protein
PNEJMIBF_00078	gene	516				
PNEJMIBF_00078	CDS	516				hypothetical protein
PNEJMIBF_00079	gene	1017				
PNEJMIBF_00079	CDS	1017				hypothetical protein
PNEJMIBF_00080	gene	213				
PNEJMIBF_00080	CDS	213				hypothetical protein
PNEJMIBF_00081	gene	177				
PNEJMIBF_00081	CDS	177				hypothetical protein
PNEJMIBF_00082	gene	1212				
PNEJMIBF_00082	CDS	1212				hypothetical protein
PNEJMIBF_00083	gene	1212				
PNEJMIBF_00083	CDS	1212				hypothetical protein
PNEJMIBF_00084	gene	744	rhaR_1			
PNEJMIBF_00084	CDS	744	rhaR_1			HTH-type transcriptional activator RhaR
PNEJMIBF_00085	gene	150				
PNEJMIBF_00085	CDS	150				hypothetical protein
PNEJMIBF_00086	gene	552	pspB_1			
PNEJMIBF_00086	CDS	552	pspB_1	3.1.3.3	COG0406	Putative phosphoserine phosphatase 2
PNEJMIBF_00087	gene	741				
PNEJMIBF_00087	CDS	741				hypothetical protein
PNEJMIBF_00088	gene	1299				
PNEJMIBF_00088	CDS	1299		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
PNEJMIBF_00089	gene	996				
PNEJMIBF_00089	CDS	996		3.1.1.23	COG2267	Monoacylglycerol lipase
PNEJMIBF_00090	gene	1287	hflX			
PNEJMIBF_00090	CDS	1287	hflX		COG2262	GTPase HflX
PNEJMIBF_00091	gene	1836				
PNEJMIBF_00091	CDS	1836			COG1132	putative ABC transporter ATP-binding protein
PNEJMIBF_00092	gene	1797				
PNEJMIBF_00092	CDS	1797			COG1132	putative ABC transporter ATP-binding protein
PNEJMIBF_00093	gene	1323				
PNEJMIBF_00093	CDS	1323				hypothetical protein
PNEJMIBF_00094	gene	1935	ettA			
PNEJMIBF_00094	CDS	1935	ettA		COG0488	Energy-dependent translational throttle protein EttA
PNEJMIBF_00095	gene	1431				
PNEJMIBF_00095	CDS	1431				hypothetical protein
PNEJMIBF_00096	gene	1449				
PNEJMIBF_00096	CDS	1449				hypothetical protein
PNEJMIBF_00097	gene	1362	radA			
PNEJMIBF_00097	CDS	1362	radA	3.6.4.-	COG1066	DNA repair protein RadA
PNEJMIBF_00098	gene	414				
PNEJMIBF_00098	CDS	414				hypothetical protein
PNEJMIBF_00099	gene	2460	clpC			
PNEJMIBF_00099	CDS	2460	clpC			ATP-dependent Clp protease ATP-binding subunit ClpC
PNEJMIBF_00100	gene	1272	purD			
PNEJMIBF_00100	CDS	1272	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
PNEJMIBF_00101	gene	594	purN			
PNEJMIBF_00101	CDS	594	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
PNEJMIBF_00102	gene	1026	purM			
PNEJMIBF_00102	CDS	1026	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
PNEJMIBF_00103	gene	2316	purR_1			
PNEJMIBF_00103	CDS	2316	purR_1			HTH-type transcriptional repressor PurR
PNEJMIBF_00104	gene	864	metF			
PNEJMIBF_00104	CDS	864	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
PNEJMIBF_00105	gene	423				
PNEJMIBF_00105	CDS	423		3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
PNEJMIBF_00106	gene	819				
PNEJMIBF_00106	CDS	819				hypothetical protein
PNEJMIBF_00107	gene	750	tuaG			
PNEJMIBF_00107	CDS	750	tuaG	2.4.-.-	COG0463	Putative teichuronic acid biosynthesis glycosyltransferase TuaG
PNEJMIBF_00108	gene	1290	ftsZ			
PNEJMIBF_00108	CDS	1290	ftsZ			Cell division protein FtsZ
PNEJMIBF_00109	gene	906	divIB			
PNEJMIBF_00109	CDS	906	divIB			Cell division protein DivIB
PNEJMIBF_00110	gene	1149	ftsW_1			
PNEJMIBF_00110	CDS	1149	ftsW_1	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
PNEJMIBF_00111	gene	1374	murD			
PNEJMIBF_00111	CDS	1374	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
PNEJMIBF_00112	gene	993	mraY			
PNEJMIBF_00112	CDS	993	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
PNEJMIBF_00113	gene	2043	spoVD			
PNEJMIBF_00113	CDS	2043	spoVD		COG0768	Stage V sporulation protein D
PNEJMIBF_00114	gene	591	ftsL_1			
PNEJMIBF_00114	CDS	591	ftsL_1			Cell division protein FtsL
PNEJMIBF_00115	gene	939	rsmH			
PNEJMIBF_00115	CDS	939	rsmH	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
PNEJMIBF_00116	gene	441	mraZ			
PNEJMIBF_00116	CDS	441	mraZ			Transcriptional regulator MraZ
PNEJMIBF_00117	gene	180				
PNEJMIBF_00117	CDS	180				hypothetical protein
PNEJMIBF_00118	gene	966	lgt			
PNEJMIBF_00118	CDS	966	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
PNEJMIBF_00119	gene	1101	ychF			
PNEJMIBF_00119	CDS	1101	ychF		COG0012	Ribosome-binding ATPase YchF
PNEJMIBF_00120	gene	762				
PNEJMIBF_00120	CDS	762				hypothetical protein
PNEJMIBF_00121	gene	585				
PNEJMIBF_00121	CDS	585				hypothetical protein
PNEJMIBF_00122	gene	624				
PNEJMIBF_00122	CDS	624				hypothetical protein
PNEJMIBF_00123	gene	654				
PNEJMIBF_00123	CDS	654				hypothetical protein
PNEJMIBF_00124	gene	1107				
PNEJMIBF_00124	CDS	1107				hypothetical protein
PNEJMIBF_00125	gene	1284				
PNEJMIBF_00125	CDS	1284				hypothetical protein
PNEJMIBF_00126	gene	1701				
PNEJMIBF_00126	CDS	1701				hypothetical protein
PNEJMIBF_00127	gene	426				
PNEJMIBF_00127	CDS	426				hypothetical protein
PNEJMIBF_00128	gene	768				
PNEJMIBF_00128	CDS	768				hypothetical protein
PNEJMIBF_00129	gene	1113				
PNEJMIBF_00129	CDS	1113				hypothetical protein
PNEJMIBF_00130	gene	870				
PNEJMIBF_00130	CDS	870				hypothetical protein
PNEJMIBF_00131	gene	597				
PNEJMIBF_00131	CDS	597				hypothetical protein
PNEJMIBF_00132	gene	1224	argG			
PNEJMIBF_00132	CDS	1224	argG	6.3.4.5	COG0137	Argininosuccinate synthase
PNEJMIBF_00133	gene	1482	lon			
PNEJMIBF_00133	CDS	1482	lon	3.4.21.53		Lon protease
PNEJMIBF_00134	gene	1311	gph_1			
PNEJMIBF_00134	CDS	1311	gph_1	3.1.3.18		Phosphoglycolate phosphatase
PNEJMIBF_00135	gene	2790	nagZ_1			
PNEJMIBF_00135	CDS	2790	nagZ_1	3.2.1.52		Beta-hexosaminidase
PNEJMIBF_00136	gene	504				
PNEJMIBF_00136	CDS	504				hypothetical protein
PNEJMIBF_00137	gene	1389	gabR_1			
PNEJMIBF_00137	CDS	1389	gabR_1		COG1167	HTH-type transcriptional regulatory protein GabR
PNEJMIBF_00138	gene	435				
PNEJMIBF_00138	CDS	435				hypothetical protein
PNEJMIBF_00139	gene	588				
PNEJMIBF_00139	CDS	588				hypothetical protein
PNEJMIBF_00140	gene	222				
PNEJMIBF_00140	CDS	222				hypothetical protein
PNEJMIBF_00141	gene	930				
PNEJMIBF_00141	CDS	930				hypothetical protein
PNEJMIBF_00142	gene	561	chrA			
PNEJMIBF_00142	CDS	561	chrA			Chromate transport protein
PNEJMIBF_00143	gene	573				
PNEJMIBF_00143	CDS	573				hypothetical protein
PNEJMIBF_00144	gene	288	pchB			
PNEJMIBF_00144	CDS	288	pchB	4.2.99.21	COG1605	Isochorismate pyruvate lyase
PNEJMIBF_00145	gene	879	aadK			
PNEJMIBF_00145	CDS	879	aadK	2.7.7.-		Aminoglycoside 6-adenylyltransferase
PNEJMIBF_00146	gene	192				
PNEJMIBF_00146	CDS	192				hypothetical protein
PNEJMIBF_00147	gene	864				
PNEJMIBF_00147	CDS	864				hypothetical protein
PNEJMIBF_00148	gene	972	nylB			
PNEJMIBF_00148	CDS	972	nylB	3.5.1.46		6-aminohexanoate-dimer hydrolase
PNEJMIBF_00149	gene	759				
PNEJMIBF_00149	CDS	759				hypothetical protein
PNEJMIBF_00150	gene	804				
PNEJMIBF_00150	CDS	804				hypothetical protein
PNEJMIBF_00151	gene	438	bltD			
PNEJMIBF_00151	CDS	438	bltD	2.3.1.57	COG0454	Spermine/spermidine acetyltransferase
PNEJMIBF_00152	gene	822				
PNEJMIBF_00152	CDS	822				hypothetical protein
PNEJMIBF_00153	gene	477	slyA			
PNEJMIBF_00153	CDS	477	slyA			Transcriptional regulator SlyA
PNEJMIBF_00154	gene	885				
PNEJMIBF_00154	CDS	885				hypothetical protein
PNEJMIBF_00155	gene	543				
PNEJMIBF_00155	CDS	543				hypothetical protein
PNEJMIBF_00156	gene	378				
PNEJMIBF_00156	CDS	378				hypothetical protein
PNEJMIBF_00157	gene	696	ygeA			
PNEJMIBF_00157	CDS	696	ygeA	5.1.1.13		L-aspartate/glutamate-specific racemase
PNEJMIBF_00158	gene	1194				
PNEJMIBF_00158	CDS	1194				hypothetical protein
PNEJMIBF_00159	gene	387				
PNEJMIBF_00159	CDS	387				hypothetical protein
PNEJMIBF_00160	gene	279				
PNEJMIBF_00160	CDS	279				hypothetical protein
PNEJMIBF_00161	gene	804				
PNEJMIBF_00161	CDS	804				hypothetical protein
PNEJMIBF_00162	gene	534				
PNEJMIBF_00162	CDS	534				hypothetical protein
PNEJMIBF_00163	gene	672				
PNEJMIBF_00163	CDS	672				hypothetical protein
PNEJMIBF_00164	gene	390				
PNEJMIBF_00164	CDS	390				hypothetical protein
PNEJMIBF_00165	gene	696	rhaS_1			
PNEJMIBF_00165	CDS	696	rhaS_1			HTH-type transcriptional activator RhaS
PNEJMIBF_00166	gene	1347	gdh			
PNEJMIBF_00166	CDS	1347	gdh	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
PNEJMIBF_00167	gene	1620				
PNEJMIBF_00167	CDS	1620				hypothetical protein
PNEJMIBF_00168	gene	1491	glpK			
PNEJMIBF_00168	CDS	1491	glpK	2.7.1.30	COG0554	Glycerol kinase
PNEJMIBF_00169	gene	1065	aroB_1			
PNEJMIBF_00169	CDS	1065	aroB_1	4.2.3.4		3-dehydroquinate synthase
PNEJMIBF_00170	gene	756	exoA			
PNEJMIBF_00170	CDS	756	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
PNEJMIBF_00171	gene	1020	ldh			
PNEJMIBF_00171	CDS	1020	ldh	1.1.1.27	COG0039	L-lactate dehydrogenase
PNEJMIBF_00172	gene	741				
PNEJMIBF_00172	CDS	741				hypothetical protein
PNEJMIBF_00173	gene	720				
PNEJMIBF_00173	CDS	720				hypothetical protein
PNEJMIBF_00174	gene	384	yajC			
PNEJMIBF_00174	CDS	384	yajC		COG1862	Sec translocon accessory complex subunit YajC
PNEJMIBF_00175	gene	1134	Int-Tn			
PNEJMIBF_00175	CDS	1134	Int-Tn			Transposase from transposon Tn916
PNEJMIBF_00176	gene	189				
PNEJMIBF_00176	CDS	189				hypothetical protein
PNEJMIBF_00177	gene	435	dut_1			
PNEJMIBF_00177	CDS	435	dut_1	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
PNEJMIBF_00178	gene	201				
PNEJMIBF_00178	CDS	201				hypothetical protein
PNEJMIBF_00179	gene	168				
PNEJMIBF_00179	CDS	168				hypothetical protein
PNEJMIBF_00180	gene	1041				
PNEJMIBF_00180	CDS	1041				hypothetical protein
PNEJMIBF_00181	gene	2148	nrdD_1			
PNEJMIBF_00181	CDS	2148	nrdD_1	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
PNEJMIBF_00182	gene	366				
PNEJMIBF_00182	CDS	366				hypothetical protein
PNEJMIBF_00183	gene	216				
PNEJMIBF_00183	CDS	216				hypothetical protein
PNEJMIBF_00184	gene	579				
PNEJMIBF_00184	CDS	579				hypothetical protein
PNEJMIBF_00185	gene	531				
PNEJMIBF_00185	CDS	531				hypothetical protein
PNEJMIBF_00186	gene	789				
PNEJMIBF_00186	CDS	789				hypothetical protein
PNEJMIBF_00187	gene	3546	dnaE2			
PNEJMIBF_00187	CDS	3546	dnaE2	2.7.7.7		Error-prone DNA polymerase
PNEJMIBF_00188	gene	264				
PNEJMIBF_00188	CDS	264				hypothetical protein
PNEJMIBF_00189	gene	591				
PNEJMIBF_00189	CDS	591				hypothetical protein
PNEJMIBF_00190	gene	225				
PNEJMIBF_00190	CDS	225				hypothetical protein
PNEJMIBF_00191	gene	651	clpP_1			
PNEJMIBF_00191	CDS	651	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
PNEJMIBF_00192	gene	273				
PNEJMIBF_00192	CDS	273				hypothetical protein
PNEJMIBF_00193	gene	423				
PNEJMIBF_00193	CDS	423				hypothetical protein
PNEJMIBF_00194	gene	171				
PNEJMIBF_00194	CDS	171				hypothetical protein
PNEJMIBF_00195	gene	1050				
PNEJMIBF_00195	CDS	1050				hypothetical protein
PNEJMIBF_00196	gene	204				
PNEJMIBF_00196	CDS	204				hypothetical protein
PNEJMIBF_00197	gene	1011	dnaG_1			
PNEJMIBF_00197	CDS	1011	dnaG_1	2.7.7.-	COG0358	DNA primase
PNEJMIBF_00198	gene	630				
PNEJMIBF_00198	CDS	630				hypothetical protein
PNEJMIBF_00199	gene	795				
PNEJMIBF_00199	CDS	795				hypothetical protein
PNEJMIBF_00200	gene	1110				
PNEJMIBF_00200	CDS	1110				IS200/IS605 family transposase IS1341
PNEJMIBF_00201	gene	291				
PNEJMIBF_00201	CDS	291				hypothetical protein
PNEJMIBF_00202	gene	231				
PNEJMIBF_00202	CDS	231				hypothetical protein
PNEJMIBF_00203	gene	165				
PNEJMIBF_00203	CDS	165				hypothetical protein
PNEJMIBF_00204	gene	1344	dnaC_1			
PNEJMIBF_00204	CDS	1344	dnaC_1	3.6.4.12	COG0305	Replicative DNA helicase
PNEJMIBF_00205	gene	420				
PNEJMIBF_00205	CDS	420				Single-stranded DNA-binding protein
PNEJMIBF_00206	gene	591				
PNEJMIBF_00206	CDS	591				hypothetical protein
PNEJMIBF_00207	gene	948	thyX			
PNEJMIBF_00207	CDS	948	thyX	2.1.1.148		Flavin-dependent thymidylate synthase
PNEJMIBF_00208	gene	73				
PNEJMIBF_00208	tRNA	73				tRNA-Gln(ttg)
PNEJMIBF_00209	gene	207				
PNEJMIBF_00209	CDS	207				hypothetical protein
PNEJMIBF_00210	gene	915				
PNEJMIBF_00210	CDS	915				hypothetical protein
PNEJMIBF_00211	gene	1182				
PNEJMIBF_00211	CDS	1182				hypothetical protein
PNEJMIBF_00212	gene	1248				
PNEJMIBF_00212	CDS	1248				hypothetical protein
PNEJMIBF_00213	gene	438				
PNEJMIBF_00213	CDS	438				hypothetical protein
PNEJMIBF_00214	gene	159				
PNEJMIBF_00214	CDS	159				hypothetical protein
PNEJMIBF_00215	gene	495				
PNEJMIBF_00215	CDS	495				hypothetical protein
PNEJMIBF_00216	gene	294				
PNEJMIBF_00216	CDS	294				hypothetical protein
PNEJMIBF_00217	gene	594				
PNEJMIBF_00217	CDS	594				hypothetical protein
PNEJMIBF_00218	gene	1698	msbA			
PNEJMIBF_00218	CDS	1698	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
PNEJMIBF_00219	gene	1296	ectB			
PNEJMIBF_00219	CDS	1296	ectB	2.6.1.76		Diaminobutyrate--2-oxoglutarate transaminase
PNEJMIBF_00220	gene	108				
PNEJMIBF_00220	CDS	108				hypothetical protein
PNEJMIBF_00221	gene	600	yfbR			
PNEJMIBF_00221	CDS	600	yfbR	3.1.3.89	COG1896	5'-deoxynucleotidase YfbR
PNEJMIBF_00222	gene	1659	gltX			
PNEJMIBF_00222	CDS	1659	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
PNEJMIBF_00223	gene	2439	ftsH_1			
PNEJMIBF_00223	CDS	2439	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
PNEJMIBF_00224	gene	1251	glyA			
PNEJMIBF_00224	CDS	1251	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
PNEJMIBF_00225	gene	420	glpE_1			
PNEJMIBF_00225	CDS	420	glpE_1	2.8.1.1		Thiosulfate sulfurtransferase GlpE
PNEJMIBF_00226	gene	1392	yeeO_1			
PNEJMIBF_00226	CDS	1392	yeeO_1		COG0534	putative FMN/FAD exporter YeeO
PNEJMIBF_00227	gene	891				
PNEJMIBF_00227	CDS	891				hypothetical protein
PNEJMIBF_00228	gene	462				
PNEJMIBF_00228	CDS	462				hypothetical protein
PNEJMIBF_00229	gene	324				
PNEJMIBF_00229	CDS	324				hypothetical protein
PNEJMIBF_00230	gene	342				
PNEJMIBF_00230	CDS	342				hypothetical protein
PNEJMIBF_00231	gene	318				
PNEJMIBF_00231	CDS	318				hypothetical protein
PNEJMIBF_00232	gene	11244				
PNEJMIBF_00232	CDS	11244				hypothetical protein
PNEJMIBF_00233	gene	1083				
PNEJMIBF_00233	CDS	1083				hypothetical protein
PNEJMIBF_00234	gene	786				
PNEJMIBF_00234	CDS	786				hypothetical protein
PNEJMIBF_00235	gene	1107				
PNEJMIBF_00235	CDS	1107				hypothetical protein
PNEJMIBF_00236	gene	1614				
PNEJMIBF_00236	CDS	1614				hypothetical protein
PNEJMIBF_00237	gene	1107				
PNEJMIBF_00237	CDS	1107				hypothetical protein
PNEJMIBF_00238	gene	225				
PNEJMIBF_00238	CDS	225				hypothetical protein
PNEJMIBF_00239	gene	528				
PNEJMIBF_00239	CDS	528				hypothetical protein
PNEJMIBF_00240	gene	1284				
PNEJMIBF_00240	CDS	1284				hypothetical protein
PNEJMIBF_00241	gene	2295				
PNEJMIBF_00241	CDS	2295				hypothetical protein
PNEJMIBF_00242	gene	1572				
PNEJMIBF_00242	CDS	1572				hypothetical protein
PNEJMIBF_00243	gene	753				
PNEJMIBF_00243	CDS	753				hypothetical protein
PNEJMIBF_00244	gene	714				
PNEJMIBF_00244	CDS	714				hypothetical protein
PNEJMIBF_00245	gene	888				
PNEJMIBF_00245	CDS	888				hypothetical protein
PNEJMIBF_00246	gene	753	cobB			
PNEJMIBF_00246	CDS	753	cobB	2.3.1.286	COG0846	NAD-dependent protein deacetylase
PNEJMIBF_00247	gene	1305	cdaR_1			
PNEJMIBF_00247	CDS	1305	cdaR_1		COG4856	CdaA regulatory protein CdaR
PNEJMIBF_00248	gene	870	cdaA			
PNEJMIBF_00248	CDS	870	cdaA	2.7.7.85	COG1624	Cyclic di-AMP synthase CdaA
PNEJMIBF_00249	gene	1371				
PNEJMIBF_00249	CDS	1371				hypothetical protein
PNEJMIBF_00250	gene	519				
PNEJMIBF_00250	CDS	519				hypothetical protein
PNEJMIBF_00251	gene	1689	opuE_1			
PNEJMIBF_00251	CDS	1689	opuE_1		COG0591	Osmoregulated proline transporter OpuE
PNEJMIBF_00252	gene	1869	asnB			
PNEJMIBF_00252	CDS	1869	asnB	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
PNEJMIBF_00253	gene	1485				
PNEJMIBF_00253	CDS	1485				hypothetical protein
PNEJMIBF_00254	gene	1713				
PNEJMIBF_00254	CDS	1713				hypothetical protein
PNEJMIBF_00255	gene	4833				
PNEJMIBF_00255	CDS	4833				hypothetical protein
PNEJMIBF_00256	gene	900	rlmL_1			
PNEJMIBF_00256	CDS	900	rlmL_1	2.1.1.264		Ribosomal RNA large subunit methyltransferase K/L
PNEJMIBF_00257	gene	1029				
PNEJMIBF_00257	CDS	1029				hypothetical protein
PNEJMIBF_00258	gene	1362	prpC1			
PNEJMIBF_00258	CDS	1362	prpC1	2.3.3.5	COG0372	2-methylcitrate synthase 1
PNEJMIBF_00259	gene	657				
PNEJMIBF_00259	CDS	657				hypothetical protein
PNEJMIBF_00260	gene	2061				
PNEJMIBF_00260	CDS	2061				hypothetical protein
PNEJMIBF_00261	gene	2286				
PNEJMIBF_00261	CDS	2286				hypothetical protein
PNEJMIBF_00262	gene	1041				
PNEJMIBF_00262	CDS	1041				hypothetical protein
PNEJMIBF_00263	gene	936				
PNEJMIBF_00263	CDS	936				hypothetical protein
PNEJMIBF_00264	gene	1170				
PNEJMIBF_00264	CDS	1170		1.1.1.38		NAD-dependent malic enzyme
PNEJMIBF_00265	gene	276				
PNEJMIBF_00265	CDS	276				hypothetical protein
PNEJMIBF_00266	gene	876				
PNEJMIBF_00266	CDS	876				hypothetical protein
PNEJMIBF_00267	gene	4476				
PNEJMIBF_00267	CDS	4476				hypothetical protein
