locus_tag	ftype	length_bp	gene	EC_number	COG	product
EFFLAMMD_00036	CDS	159				hypothetical protein
EFFLAMMD_00037	gene	1098	ftsY			
EFFLAMMD_00037	CDS	1098	ftsY		COG0552	Signal recognition particle receptor FtsY
EFFLAMMD_00038	gene	1299	rimO			
EFFLAMMD_00038	CDS	1299	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
EFFLAMMD_00039	gene	321				
EFFLAMMD_00039	CDS	321				hypothetical protein
EFFLAMMD_00040	gene	339				
EFFLAMMD_00040	CDS	339				hypothetical protein
EFFLAMMD_00041	gene	1548	rny			
EFFLAMMD_00041	CDS	1548	rny	3.1.-.-	COG1418	Ribonuclease Y
EFFLAMMD_00042	gene	657				
EFFLAMMD_00042	CDS	657				hypothetical protein
EFFLAMMD_00043	gene	1110	gcvT			
EFFLAMMD_00043	CDS	1110	gcvT	2.1.2.10		Aminomethyltransferase
EFFLAMMD_00044	gene	1200	yghO			
EFFLAMMD_00044	CDS	1200	yghO			Protein YghO
EFFLAMMD_00045	gene	1341	gdhB			
EFFLAMMD_00045	CDS	1341	gdhB	1.4.1.2		NAD-specific glutamate dehydrogenase
EFFLAMMD_00046	gene	945				
EFFLAMMD_00046	CDS	945				hypothetical protein
EFFLAMMD_00047	gene	2595	yoaB			
EFFLAMMD_00047	CDS	2595	yoaB	7.2.2.10	COG0474	Calcium-transporting ATPase 1
EFFLAMMD_00048	gene	1437	mrdB			
EFFLAMMD_00048	CDS	1437	mrdB	2.4.1.129		Peptidoglycan glycosyltransferase MrdB
EFFLAMMD_00049	gene	1833	mrdA			
EFFLAMMD_00049	CDS	1833	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
EFFLAMMD_00050	gene	519				
EFFLAMMD_00050	CDS	519				hypothetical protein
EFFLAMMD_00051	gene	846				
EFFLAMMD_00051	CDS	846				hypothetical protein
EFFLAMMD_00052	gene	1020	mreB			
EFFLAMMD_00052	CDS	1020	mreB		COG1077	Cell shape-determining protein MreB
EFFLAMMD_00053	gene	1008	gpsA			
EFFLAMMD_00053	CDS	1008	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
EFFLAMMD_00054	gene	1332	pgi			
EFFLAMMD_00054	CDS	1332	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
EFFLAMMD_00055	gene	528				
EFFLAMMD_00055	CDS	528				hypothetical protein
EFFLAMMD_00056	gene	651	degU			
EFFLAMMD_00056	CDS	651	degU		COG2197	Transcriptional regulatory protein DegU
EFFLAMMD_00057	gene	954				
EFFLAMMD_00057	CDS	954				hypothetical protein
EFFLAMMD_00058	gene	771	surE			
EFFLAMMD_00058	CDS	771	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
EFFLAMMD_00059	gene	369	rplS			
EFFLAMMD_00059	CDS	369	rplS		COG0335	50S ribosomal protein L19
EFFLAMMD_00060	gene	86				
EFFLAMMD_00060	tRNA	86				tRNA-Ser(tga)
EFFLAMMD_00061	gene	1485				
EFFLAMMD_00061	CDS	1485			COG2067	Putative outer membrane protein
EFFLAMMD_00062	gene	73				
EFFLAMMD_00062	tRNA	73				tRNA-Arg(cct)
EFFLAMMD_00063	gene	4260	rpoC			
EFFLAMMD_00063	CDS	4260	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
EFFLAMMD_00064	gene	3864	rpoB			
EFFLAMMD_00064	CDS	3864	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
EFFLAMMD_00065	gene	378	rplL			
EFFLAMMD_00065	CDS	378	rplL		COG0222	50S ribosomal protein L7/L12
EFFLAMMD_00066	gene	522	rplJ			
EFFLAMMD_00066	CDS	522	rplJ			50S ribosomal protein L10
EFFLAMMD_00067	gene	699	rplA			
EFFLAMMD_00067	CDS	699	rplA			50S ribosomal protein L1
EFFLAMMD_00068	gene	441	rplK			
EFFLAMMD_00068	CDS	441	rplK		COG0080	50S ribosomal protein L11
EFFLAMMD_00069	gene	561	nusG			
EFFLAMMD_00069	CDS	561	nusG		COG0250	Transcription termination/antitermination protein NusG
EFFLAMMD_00070	gene	198				
EFFLAMMD_00070	CDS	198				hypothetical protein
EFFLAMMD_00071	gene	72				
EFFLAMMD_00071	tRNA	72				tRNA-Trp(cca)
EFFLAMMD_00072	gene	1188	tufA			
EFFLAMMD_00072	CDS	1188	tufA		COG0050	Elongation factor Tu
EFFLAMMD_00073	gene	76				
EFFLAMMD_00073	tRNA	76				tRNA-Gly(tcc)
EFFLAMMD_00074	gene	84				
EFFLAMMD_00074	tRNA	84				tRNA-Tyr(gta)
EFFLAMMD_00075	gene	77				
EFFLAMMD_00075	tRNA	77				tRNA-Thr(tgt)
EFFLAMMD_00076	gene	708				
EFFLAMMD_00076	CDS	708				hypothetical protein
EFFLAMMD_00077	gene	321				
EFFLAMMD_00077	CDS	321				hypothetical protein
EFFLAMMD_00078	gene	141				
EFFLAMMD_00078	CDS	141				hypothetical protein
EFFLAMMD_00079	gene	2061				
EFFLAMMD_00079	CDS	2061				hypothetical protein
EFFLAMMD_00080	gene	165				
EFFLAMMD_00080	CDS	165				hypothetical protein
EFFLAMMD_00081	gene	1374				
EFFLAMMD_00081	CDS	1374				hypothetical protein
EFFLAMMD_00082	gene	1023				
EFFLAMMD_00082	CDS	1023				hypothetical protein
EFFLAMMD_00083	gene	1470				
EFFLAMMD_00083	CDS	1470				hypothetical protein
EFFLAMMD_00084	gene	1185				
EFFLAMMD_00084	CDS	1185				hypothetical protein
EFFLAMMD_00085	gene	645	lolD_1			
EFFLAMMD_00085	CDS	645	lolD_1	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
EFFLAMMD_00086	gene	1554				
EFFLAMMD_00086	CDS	1554				hypothetical protein
EFFLAMMD_00087	gene	360				
EFFLAMMD_00087	CDS	360				hypothetical protein
EFFLAMMD_00088	gene	1350	purB			
EFFLAMMD_00088	CDS	1350	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
EFFLAMMD_00089	gene	414				
EFFLAMMD_00089	CDS	414				hypothetical protein
EFFLAMMD_00090	gene	744	mlaE			
EFFLAMMD_00090	CDS	744	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
EFFLAMMD_00091	gene	765	btuD_1			
EFFLAMMD_00091	CDS	765	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
EFFLAMMD_00092	gene	1014	gapA			
EFFLAMMD_00092	CDS	1014	gapA	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase A
EFFLAMMD_00093	gene	405				
EFFLAMMD_00093	CDS	405				hypothetical protein
EFFLAMMD_00094	gene	582				
EFFLAMMD_00094	CDS	582				hypothetical protein
EFFLAMMD_00095	gene	186	rpmF			
EFFLAMMD_00095	CDS	186	rpmF			50S ribosomal protein L32
EFFLAMMD_00096	gene	951	plsX			
EFFLAMMD_00096	CDS	951	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
EFFLAMMD_00097	gene	1005	fabH			
EFFLAMMD_00097	CDS	1005	fabH	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
EFFLAMMD_00098	gene	522	ftnA			
EFFLAMMD_00098	CDS	522	ftnA	1.16.3.2		Bacterial non-heme ferritin
EFFLAMMD_00099	gene	435				
EFFLAMMD_00099	CDS	435				hypothetical protein
EFFLAMMD_00100	gene	726				
EFFLAMMD_00100	CDS	726				hypothetical protein
EFFLAMMD_00101	gene	1086				
EFFLAMMD_00101	CDS	1086			COG0628	Putative transport protein
EFFLAMMD_00102	gene	474	yqaA			
EFFLAMMD_00102	CDS	474	yqaA		COG1238	Inner membrane protein YqaA
EFFLAMMD_00103	gene	474	elaA			
EFFLAMMD_00103	CDS	474	elaA		COG2153	Protein ElaA
EFFLAMMD_00104	gene	504	tpx			
EFFLAMMD_00104	CDS	504	tpx	1.11.1.15	COG2077	Thiol peroxidase
EFFLAMMD_00105	gene	76				
EFFLAMMD_00105	tRNA	76				tRNA-Val(tac)
EFFLAMMD_00106	gene	1089				
EFFLAMMD_00106	CDS	1089				hypothetical protein
EFFLAMMD_00107	gene	1662				
EFFLAMMD_00107	CDS	1662				hypothetical protein
EFFLAMMD_00108	gene	840				
EFFLAMMD_00108	CDS	840				hypothetical protein
EFFLAMMD_00109	gene	1389				
EFFLAMMD_00109	CDS	1389				hypothetical protein
EFFLAMMD_00110	gene	507				
EFFLAMMD_00110	CDS	507				hypothetical protein
EFFLAMMD_00111	gene	837	panC			
EFFLAMMD_00111	CDS	837	panC	6.3.2.1	COG0414	Pantothenate synthetase
EFFLAMMD_00112	gene	360	panD			
EFFLAMMD_00112	CDS	360	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
EFFLAMMD_00113	gene	513				
EFFLAMMD_00113	CDS	513				hypothetical protein
EFFLAMMD_00114	gene	2913				
EFFLAMMD_00114	CDS	2913				hypothetical protein
EFFLAMMD_00115	gene	1410	ahcY			
EFFLAMMD_00115	CDS	1410	ahcY	3.3.1.1		Adenosylhomocysteinase
EFFLAMMD_00116	gene	348	ribR			
EFFLAMMD_00116	CDS	348	ribR	2.7.1.26	COG0196	RNA-binding riboflavin kinase RibR
EFFLAMMD_00117	gene	1107				
EFFLAMMD_00117	CDS	1107				hypothetical protein
EFFLAMMD_00118	gene	666	psd			
EFFLAMMD_00118	CDS	666	psd	4.1.1.65		Phosphatidylserine decarboxylase proenzyme
EFFLAMMD_00119	gene	864				
EFFLAMMD_00119	CDS	864				hypothetical protein
EFFLAMMD_00120	gene	2046	ftsH			
EFFLAMMD_00120	CDS	2046	ftsH	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
EFFLAMMD_00121	gene	351	rsfS			
EFFLAMMD_00121	CDS	351	rsfS		COG0799	Ribosomal silencing factor RsfS
EFFLAMMD_00122	gene	894	oxyR			
EFFLAMMD_00122	CDS	894	oxyR			Hydrogen peroxide-inducible genes activator
EFFLAMMD_00123	gene	1122	trpS2			
EFFLAMMD_00123	CDS	1122	trpS2	6.1.1.2	COG0180	Tryptophan--tRNA ligase 2
EFFLAMMD_00124	gene	1812	clcB			
EFFLAMMD_00124	CDS	1812	clcB			Voltage-gated ClC-type chloride channel ClcB
EFFLAMMD_00125	gene	327				
EFFLAMMD_00125	CDS	327				hypothetical protein
EFFLAMMD_00126	gene	285				
EFFLAMMD_00126	CDS	285				hypothetical protein
EFFLAMMD_00127	gene	966	kpsF			
EFFLAMMD_00127	CDS	966	kpsF	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KpsF
EFFLAMMD_00128	gene	759	kdsA_1			
EFFLAMMD_00128	CDS	759	kdsA_1	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
EFFLAMMD_00129	gene	756	kdsB			
EFFLAMMD_00129	CDS	756	kdsB	2.7.7.90	COG1212	8-amino-3,8-dideoxy-manno-octulosonate cytidylyltransferase
EFFLAMMD_00130	gene	2439	lon2			
EFFLAMMD_00130	CDS	2439	lon2	3.4.21.53	COG0466	Lon protease 2
EFFLAMMD_00131	gene	2628	valS			
EFFLAMMD_00131	CDS	2628	valS	6.1.1.9	COG0525	Valine--tRNA ligase
EFFLAMMD_00132	gene	468	rnhA_1			
EFFLAMMD_00132	CDS	468	rnhA_1	3.1.26.4	COG0328	Ribonuclease HI
EFFLAMMD_00133	gene	513				
EFFLAMMD_00133	CDS	513				hypothetical protein
EFFLAMMD_00134	gene	1845				
EFFLAMMD_00134	CDS	1845		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
EFFLAMMD_00135	gene	555	maa			
EFFLAMMD_00135	CDS	555	maa	2.3.1.79	COG0110	Maltose O-acetyltransferase
EFFLAMMD_00136	gene	3399	ileS			
EFFLAMMD_00136	CDS	3399	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
EFFLAMMD_00137	gene	387	dksA			
EFFLAMMD_00137	CDS	387	dksA			RNA polymerase-binding transcription factor DksA
EFFLAMMD_00138	gene	3783				
EFFLAMMD_00138	CDS	3783				hypothetical protein
EFFLAMMD_00139	gene	369				
EFFLAMMD_00139	CDS	369				hypothetical protein
EFFLAMMD_00140	gene	192				
EFFLAMMD_00140	CDS	192				hypothetical protein
EFFLAMMD_00141	gene	1134				
EFFLAMMD_00141	CDS	1134				hypothetical protein
EFFLAMMD_00142	gene	1848	ubiD			
EFFLAMMD_00142	CDS	1848	ubiD	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
EFFLAMMD_00143	gene	1818	glnA			
EFFLAMMD_00143	CDS	1818	glnA	6.3.1.2		Glutamine synthetase
EFFLAMMD_00144	gene	264				
EFFLAMMD_00144	CDS	264				hypothetical protein
EFFLAMMD_00145	gene	1851	mutA			
EFFLAMMD_00145	CDS	1851	mutA	5.4.99.2	COG1884	Methylmalonyl-CoA mutase small subunit
EFFLAMMD_00146	gene	2145	mutB			
EFFLAMMD_00146	CDS	2145	mutB	5.4.99.2	COG1884	Methylmalonyl-CoA mutase large subunit
EFFLAMMD_00147	gene	2037	surA_1			
EFFLAMMD_00147	CDS	2037	surA_1	5.2.1.8		Chaperone SurA
EFFLAMMD_00148	gene	1263				
EFFLAMMD_00148	CDS	1263				hypothetical protein
EFFLAMMD_00149	gene	729				
EFFLAMMD_00149	CDS	729				hypothetical protein
EFFLAMMD_00150	gene	1353				
EFFLAMMD_00150	CDS	1353				hypothetical protein
EFFLAMMD_00151	gene	1356				
EFFLAMMD_00151	CDS	1356				hypothetical protein
EFFLAMMD_00152	gene	780	coaX			
EFFLAMMD_00152	CDS	780	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
EFFLAMMD_00153	gene	3333	mfd			
EFFLAMMD_00153	CDS	3333	mfd	3.6.4.-		Transcription-repair-coupling factor
EFFLAMMD_00154	gene	1551	rng			
EFFLAMMD_00154	CDS	1551	rng	3.1.26.-	COG1530	Ribonuclease G
EFFLAMMD_00155	gene	90				
EFFLAMMD_00155	CDS	90				hypothetical protein
EFFLAMMD_00156	gene	273				
EFFLAMMD_00156	CDS	273			COG0776	DNA-binding protein HU
EFFLAMMD_00157	gene	1551	rssB			
EFFLAMMD_00157	CDS	1551	rssB			Regulator of RpoS
EFFLAMMD_00158	gene	417	tsaE			
EFFLAMMD_00158	CDS	417	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
EFFLAMMD_00159	gene	414				
EFFLAMMD_00159	CDS	414				hypothetical protein
EFFLAMMD_00160	gene	600				
EFFLAMMD_00160	CDS	600				hypothetical protein
EFFLAMMD_00161	gene	2139	dpp5			
EFFLAMMD_00161	CDS	2139	dpp5	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
EFFLAMMD_00162	gene	147				
EFFLAMMD_00162	CDS	147				hypothetical protein
EFFLAMMD_00163	gene	2385				
EFFLAMMD_00163	CDS	2385				hypothetical protein
EFFLAMMD_00164	gene	1800				
EFFLAMMD_00164	CDS	1800				hypothetical protein
EFFLAMMD_00165	gene	783				
EFFLAMMD_00165	CDS	783				hypothetical protein
EFFLAMMD_00166	gene	1797				
EFFLAMMD_00166	CDS	1797				hypothetical protein
EFFLAMMD_00167	gene	2091				
EFFLAMMD_00167	CDS	2091				hypothetical protein
EFFLAMMD_00168	gene	642				
EFFLAMMD_00168	CDS	642				hypothetical protein
EFFLAMMD_00169	gene	963				
EFFLAMMD_00169	CDS	963				hypothetical protein
EFFLAMMD_00170	gene	1644				
EFFLAMMD_00170	CDS	1644				hypothetical protein
EFFLAMMD_00171	gene	675	mltF			
EFFLAMMD_00171	CDS	675	mltF	4.2.2.-		Membrane-bound lytic murein transglycosylase F
EFFLAMMD_00172	gene	2163				
EFFLAMMD_00172	CDS	2163				hypothetical protein
EFFLAMMD_00173	gene	687				
EFFLAMMD_00173	CDS	687				hypothetical protein
EFFLAMMD_00174	gene	741	lutA			
EFFLAMMD_00174	CDS	741	lutA		COG0247	Lactate utilization protein A
EFFLAMMD_00175	gene	1389	lutB			
EFFLAMMD_00175	CDS	1389	lutB		COG1139	Lactate utilization protein B
EFFLAMMD_00176	gene	573				
EFFLAMMD_00176	CDS	573				hypothetical protein
EFFLAMMD_00177	gene	1077	manC1			
EFFLAMMD_00177	CDS	1077	manC1	2.7.7.13	COG0662	Mannose-1-phosphate guanylyltransferase 1
EFFLAMMD_00178	gene	1344	murF			
EFFLAMMD_00178	CDS	1344	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
EFFLAMMD_00179	gene	969	estD			
EFFLAMMD_00179	CDS	969	estD	3.1.1.1	COG1073	Esterase EstD
EFFLAMMD_00180	gene	1938				
EFFLAMMD_00180	CDS	1938				hypothetical protein
EFFLAMMD_00181	gene	1218	pepT			
EFFLAMMD_00181	CDS	1218	pepT	3.4.11.4	COG2195	Peptidase T
EFFLAMMD_00182	gene	1935	nadE_1			
EFFLAMMD_00182	CDS	1935	nadE_1	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
EFFLAMMD_00183	gene	609				
EFFLAMMD_00183	CDS	609				hypothetical protein
EFFLAMMD_00184	gene	612				
EFFLAMMD_00184	CDS	612				hypothetical protein
EFFLAMMD_00185	gene	1422	rpoN			
EFFLAMMD_00185	CDS	1422	rpoN		COG1508	RNA polymerase sigma-54 factor
EFFLAMMD_00186	gene	1389	asnS			
EFFLAMMD_00186	CDS	1389	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
EFFLAMMD_00187	gene	1320	lacZ_1			
EFFLAMMD_00187	CDS	1320	lacZ_1	3.2.1.23		Beta-galactosidase
EFFLAMMD_00188	gene	564	rlmH			
EFFLAMMD_00188	CDS	564	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
EFFLAMMD_00189	gene	612				
EFFLAMMD_00189	CDS	612				hypothetical protein
EFFLAMMD_00190	gene	2247	btuB_1			
EFFLAMMD_00190	CDS	2247	btuB_1			Vitamin B12 transporter BtuB
EFFLAMMD_00191	gene	540				
EFFLAMMD_00191	CDS	540				hypothetical protein
EFFLAMMD_00192	gene	147				
EFFLAMMD_00192	CDS	147				hypothetical protein
EFFLAMMD_00193	gene	1080				
EFFLAMMD_00193	CDS	1080				hypothetical protein
EFFLAMMD_00194	gene	345				
EFFLAMMD_00194	CDS	345				hypothetical protein
EFFLAMMD_00195	gene	276				
EFFLAMMD_00195	CDS	276				hypothetical protein
EFFLAMMD_00196	gene	795				
EFFLAMMD_00196	CDS	795				hypothetical protein
EFFLAMMD_00197	gene	4017				
EFFLAMMD_00197	CDS	4017				hypothetical protein
EFFLAMMD_00198	gene	417				
EFFLAMMD_00198	CDS	417				hypothetical protein
EFFLAMMD_00199	gene	513				
EFFLAMMD_00199	CDS	513				hypothetical protein
EFFLAMMD_00200	gene	519				
EFFLAMMD_00200	CDS	519				hypothetical protein
EFFLAMMD_00201	gene	405				
EFFLAMMD_00201	CDS	405				hypothetical protein
EFFLAMMD_00202	gene	492				
EFFLAMMD_00202	CDS	492				hypothetical protein
EFFLAMMD_00203	gene	378				
EFFLAMMD_00203	CDS	378				hypothetical protein
EFFLAMMD_00204	gene	324				
EFFLAMMD_00204	CDS	324				hypothetical protein
EFFLAMMD_00205	gene	1107				
EFFLAMMD_00205	CDS	1107				hypothetical protein
EFFLAMMD_00206	gene	564				
EFFLAMMD_00206	CDS	564				hypothetical protein
EFFLAMMD_00207	gene	642				
EFFLAMMD_00207	CDS	642				hypothetical protein
EFFLAMMD_00208	gene	74				
EFFLAMMD_00208	tRNA	74				tRNA-Phe(gaa)
EFFLAMMD_00209	gene	648				
EFFLAMMD_00209	CDS	648				hypothetical protein
EFFLAMMD_00210	gene	1284				
EFFLAMMD_00210	CDS	1284				hypothetical protein
EFFLAMMD_00211	gene	1236	waaA			
EFFLAMMD_00211	CDS	1236	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
EFFLAMMD_00212	gene	366				
EFFLAMMD_00212	CDS	366				hypothetical protein
EFFLAMMD_00213	gene	573				
EFFLAMMD_00213	CDS	573				hypothetical protein
EFFLAMMD_00214	gene	465				
EFFLAMMD_00214	CDS	465				hypothetical protein
EFFLAMMD_00215	gene	702	pepE			
EFFLAMMD_00215	CDS	702	pepE	3.4.13.21	COG3340	Peptidase E
EFFLAMMD_00216	gene	237	acpA			
EFFLAMMD_00216	CDS	237	acpA		COG0236	Acyl carrier protein
EFFLAMMD_00217	gene	1248	fabF			
EFFLAMMD_00217	CDS	1248	fabF	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
EFFLAMMD_00218	gene	795	rnc			
EFFLAMMD_00218	CDS	795	rnc	3.1.26.3		Ribonuclease 3
EFFLAMMD_00219	gene	645				
EFFLAMMD_00219	CDS	645				hypothetical protein
EFFLAMMD_00220	gene	1341				
EFFLAMMD_00220	CDS	1341				hypothetical protein
EFFLAMMD_00221	gene	1557	glyQS			
EFFLAMMD_00221	CDS	1557	glyQS	6.1.1.14		Glycine--tRNA ligase
EFFLAMMD_00222	gene	414	yrrK			
EFFLAMMD_00222	CDS	414	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
EFFLAMMD_00223	gene	546	def			
EFFLAMMD_00223	CDS	546	def	3.5.1.88	COG0242	Peptide deformylase
EFFLAMMD_00224	gene	462				
EFFLAMMD_00224	CDS	462				hypothetical protein
EFFLAMMD_00225	gene	462				
EFFLAMMD_00225	CDS	462				hypothetical protein
EFFLAMMD_00226	gene	477				
EFFLAMMD_00226	CDS	477				hypothetical protein
EFFLAMMD_00227	gene	2820	ppdK			
EFFLAMMD_00227	CDS	2820	ppdK	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
EFFLAMMD_00228	gene	816				
EFFLAMMD_00228	CDS	816				hypothetical protein
EFFLAMMD_00229	gene	558				
EFFLAMMD_00229	CDS	558				hypothetical protein
EFFLAMMD_00230	gene	90				
EFFLAMMD_00230	CDS	90				hypothetical protein
EFFLAMMD_00231	gene	2595				
EFFLAMMD_00231	CDS	2595				hypothetical protein
EFFLAMMD_00232	gene	1617				
EFFLAMMD_00232	CDS	1617				hypothetical protein
EFFLAMMD_00233	gene	1173				
EFFLAMMD_00233	CDS	1173				hypothetical protein
EFFLAMMD_00234	gene	219				
EFFLAMMD_00234	CDS	219				hypothetical protein
EFFLAMMD_00235	gene	336				
EFFLAMMD_00235	CDS	336				hypothetical protein
EFFLAMMD_00236	gene	207				
EFFLAMMD_00236	CDS	207				hypothetical protein
EFFLAMMD_00237	gene	792				
EFFLAMMD_00237	CDS	792				hypothetical protein
EFFLAMMD_00238	gene	468				
EFFLAMMD_00238	CDS	468				hypothetical protein
EFFLAMMD_00239	gene	102				
EFFLAMMD_00239	CDS	102				hypothetical protein
EFFLAMMD_00240	gene	138				
EFFLAMMD_00240	CDS	138				hypothetical protein
EFFLAMMD_00241	gene	846				
EFFLAMMD_00241	CDS	846				hypothetical protein
EFFLAMMD_00242	gene	1032				
EFFLAMMD_00242	CDS	1032				hypothetical protein
EFFLAMMD_00243	gene	564				
EFFLAMMD_00243	CDS	564				hypothetical protein
EFFLAMMD_00244	gene	513	pinR_1			
EFFLAMMD_00244	CDS	513	pinR_1	3.1.22.-	COG1961	Serine recombinase PinR
EFFLAMMD_00245	gene	99				
EFFLAMMD_00245	CDS	99				hypothetical protein
EFFLAMMD_00246	gene	396				
