locus_tag	ftype	length_bp	gene	EC_number	COG	product
ELBIPDMA_00071	gene	975	ravA_1			
ELBIPDMA_00071	CDS	975	ravA_1	3.6.3.-		ATPase RavA
ELBIPDMA_00072	gene	1275				
ELBIPDMA_00072	CDS	1275				hypothetical protein
ELBIPDMA_00073	gene	615				
ELBIPDMA_00073	CDS	615				hypothetical protein
ELBIPDMA_00074	gene	933				
ELBIPDMA_00074	CDS	933				hypothetical protein
ELBIPDMA_00075	gene	1008				
ELBIPDMA_00075	CDS	1008				hypothetical protein
ELBIPDMA_00076	gene	1386				
ELBIPDMA_00076	CDS	1386				hypothetical protein
ELBIPDMA_00077	gene	399				
ELBIPDMA_00077	CDS	399				hypothetical protein
ELBIPDMA_00078	gene	1410				
ELBIPDMA_00078	CDS	1410				hypothetical protein
ELBIPDMA_00079	gene	1275				
ELBIPDMA_00079	CDS	1275				hypothetical protein
ELBIPDMA_00080	gene	318				
ELBIPDMA_00080	CDS	318				hypothetical protein
ELBIPDMA_00081	gene	1164				
ELBIPDMA_00081	CDS	1164				hypothetical protein
ELBIPDMA_00082	gene	1788				
ELBIPDMA_00082	CDS	1788				hypothetical protein
ELBIPDMA_00083	gene	726				
ELBIPDMA_00083	CDS	726				hypothetical protein
ELBIPDMA_00084	gene	606				
ELBIPDMA_00084	CDS	606				hypothetical protein
ELBIPDMA_00085	gene	846	rhaR_1			
ELBIPDMA_00085	CDS	846	rhaR_1			HTH-type transcriptional activator RhaR
ELBIPDMA_00086	gene	468				
ELBIPDMA_00086	CDS	468				hypothetical protein
ELBIPDMA_00087	gene	336				
ELBIPDMA_00087	CDS	336				hypothetical protein
ELBIPDMA_00088	gene	315	trxA_1			
ELBIPDMA_00088	CDS	315	trxA_1			Thioredoxin 1
ELBIPDMA_00089	gene	3804	dnaE			
ELBIPDMA_00089	CDS	3804	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
ELBIPDMA_00090	gene	687	psd			
ELBIPDMA_00090	CDS	687	psd	4.1.1.65		Phosphatidylserine decarboxylase proenzyme
ELBIPDMA_00091	gene	708				
ELBIPDMA_00091	CDS	708				hypothetical protein
ELBIPDMA_00092	gene	300				
ELBIPDMA_00092	CDS	300				hypothetical protein
ELBIPDMA_00093	gene	444	tadA_1			
ELBIPDMA_00093	CDS	444	tadA_1	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
ELBIPDMA_00094	gene	234				
ELBIPDMA_00094	CDS	234				hypothetical protein
ELBIPDMA_00095	gene	366				
ELBIPDMA_00095	CDS	366				hypothetical protein
ELBIPDMA_00096	gene	357	yjbR			
ELBIPDMA_00096	CDS	357	yjbR		COG2315	putative protein YjbR
ELBIPDMA_00097	gene	765	birA			
ELBIPDMA_00097	CDS	765	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
ELBIPDMA_00098	gene	1698				
ELBIPDMA_00098	CDS	1698				hypothetical protein
ELBIPDMA_00099	gene	684				
ELBIPDMA_00099	CDS	684				hypothetical protein
ELBIPDMA_00100	gene	1320	dinF			
ELBIPDMA_00100	CDS	1320	dinF		COG0534	DNA damage-inducible protein F
ELBIPDMA_00101	gene	711	pyrH			
ELBIPDMA_00101	CDS	711	pyrH	2.7.4.22	COG0528	Uridylate kinase
ELBIPDMA_00102	gene	2481				
ELBIPDMA_00102	CDS	2481				hypothetical protein
ELBIPDMA_00103	gene	1086				
ELBIPDMA_00103	CDS	1086				hypothetical protein
ELBIPDMA_00104	gene	1056				
ELBIPDMA_00104	CDS	1056				hypothetical protein
ELBIPDMA_00105	gene	2049				
ELBIPDMA_00105	CDS	2049				hypothetical protein
ELBIPDMA_00106	gene	303				
ELBIPDMA_00106	CDS	303				hypothetical protein
ELBIPDMA_00107	gene	912				
ELBIPDMA_00107	CDS	912				hypothetical protein
ELBIPDMA_00108	gene	561	frr			
ELBIPDMA_00108	CDS	561	frr		COG0233	Ribosome-recycling factor
ELBIPDMA_00109	gene	933	rsgA_1			
ELBIPDMA_00109	CDS	933	rsgA_1	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
ELBIPDMA_00110	gene	1083	mdtA_1			
ELBIPDMA_00110	CDS	1083	mdtA_1			Multidrug resistance protein MdtA
ELBIPDMA_00111	gene	3033	bepE_1			
ELBIPDMA_00111	CDS	3033	bepE_1			Efflux pump membrane transporter BepE
ELBIPDMA_00112	gene	1347				
ELBIPDMA_00112	CDS	1347				hypothetical protein
ELBIPDMA_00113	gene	1095				
ELBIPDMA_00113	CDS	1095				hypothetical protein
ELBIPDMA_00114	gene	1161	wecH_1			
ELBIPDMA_00114	CDS	1161	wecH_1	2.3.1.-		O-acetyltransferase WecH
ELBIPDMA_00115	gene	1635	fumB			
ELBIPDMA_00115	CDS	1635	fumB	4.2.1.2	COG1838	Fumarate hydratase class I, anaerobic
ELBIPDMA_00116	gene	1992				
ELBIPDMA_00116	CDS	1992				hypothetical protein
ELBIPDMA_00117	gene	1260	hflX			
ELBIPDMA_00117	CDS	1260	hflX			GTPase HflX
ELBIPDMA_00118	gene	1461				
ELBIPDMA_00118	CDS	1461				hypothetical protein
ELBIPDMA_00119	gene	2901	susC_2			
ELBIPDMA_00119	CDS	2901	susC_2			TonB-dependent receptor SusC
ELBIPDMA_00120	gene	501				
ELBIPDMA_00120	CDS	501				hypothetical protein
ELBIPDMA_00121	gene	693				
ELBIPDMA_00121	CDS	693				hypothetical protein
ELBIPDMA_00122	gene	1497				
ELBIPDMA_00122	CDS	1497				hypothetical protein
ELBIPDMA_00123	gene	2955				
ELBIPDMA_00123	CDS	2955				TonB-dependent receptor P3
ELBIPDMA_00124	gene	1191	xerC_1			
ELBIPDMA_00124	CDS	1191	xerC_1			Tyrosine recombinase XerC
ELBIPDMA_00125	gene	3096				
ELBIPDMA_00125	CDS	3096				TonB-dependent receptor P3
ELBIPDMA_00126	gene	1410				
ELBIPDMA_00126	CDS	1410				SusD-like protein P2
ELBIPDMA_00127	gene	660				
ELBIPDMA_00127	CDS	660				hypothetical protein
ELBIPDMA_00128	gene	693	yfnB			
ELBIPDMA_00128	CDS	693	yfnB	3.-.-.-	COG1011	Putative HAD-hydrolase YfnB
ELBIPDMA_00129	gene	855				
ELBIPDMA_00129	CDS	855				hypothetical protein
ELBIPDMA_00130	gene	675	rsmI_1			
ELBIPDMA_00130	CDS	675	rsmI_1	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
ELBIPDMA_00131	gene	720				
ELBIPDMA_00131	CDS	720				hypothetical protein
ELBIPDMA_00132	gene	528	tdk			
ELBIPDMA_00132	CDS	528	tdk	2.7.1.21	COG1435	Thymidine kinase
ELBIPDMA_00133	gene	1134				
ELBIPDMA_00133	CDS	1134				hypothetical protein
ELBIPDMA_00134	gene	74				
ELBIPDMA_00134	tRNA	74				tRNA-Lys(ttt)
ELBIPDMA_00135	gene	1260	xerC_2			
ELBIPDMA_00135	CDS	1260	xerC_2			Tyrosine recombinase XerC
ELBIPDMA_00136	gene	414				
ELBIPDMA_00136	CDS	414				hypothetical protein
ELBIPDMA_00137	gene	921				
ELBIPDMA_00137	CDS	921				hypothetical protein
ELBIPDMA_00138	gene	375				
ELBIPDMA_00138	CDS	375				hypothetical protein
ELBIPDMA_00139	gene	273				
ELBIPDMA_00139	CDS	273				hypothetical protein
ELBIPDMA_00140	gene	264				
ELBIPDMA_00140	CDS	264				hypothetical protein
ELBIPDMA_00141	gene	489				
ELBIPDMA_00141	CDS	489				hypothetical protein
ELBIPDMA_00142	gene	219				
ELBIPDMA_00142	CDS	219				hypothetical protein
ELBIPDMA_00143	gene	258				
ELBIPDMA_00143	CDS	258				hypothetical protein
ELBIPDMA_00144	gene	588				
ELBIPDMA_00144	CDS	588				hypothetical protein
ELBIPDMA_00145	gene	219				
ELBIPDMA_00145	CDS	219				hypothetical protein
ELBIPDMA_00146	gene	447				
ELBIPDMA_00146	CDS	447				hypothetical protein
ELBIPDMA_00147	gene	558				
ELBIPDMA_00147	CDS	558				hypothetical protein
ELBIPDMA_00148	gene	1020				
ELBIPDMA_00148	CDS	1020				hypothetical protein
ELBIPDMA_00149	gene	1326				
ELBIPDMA_00149	CDS	1326				hypothetical protein
ELBIPDMA_00150	gene	327				
ELBIPDMA_00150	CDS	327				hypothetical protein
ELBIPDMA_00151	gene	624				
ELBIPDMA_00151	CDS	624				hypothetical protein
ELBIPDMA_00152	gene	1008				
ELBIPDMA_00152	CDS	1008				hypothetical protein
ELBIPDMA_00153	gene	630				
ELBIPDMA_00153	CDS	630				hypothetical protein
ELBIPDMA_00154	gene	273				
ELBIPDMA_00154	CDS	273				hypothetical protein
ELBIPDMA_00155	gene	603				
ELBIPDMA_00155	CDS	603				hypothetical protein
ELBIPDMA_00156	gene	1659				
ELBIPDMA_00156	CDS	1659				hypothetical protein
ELBIPDMA_00157	gene	2028				
ELBIPDMA_00157	CDS	2028				hypothetical protein
ELBIPDMA_00158	gene	336				
ELBIPDMA_00158	CDS	336				hypothetical protein
ELBIPDMA_00159	gene	300				
ELBIPDMA_00159	CDS	300				hypothetical protein
ELBIPDMA_00160	gene	723				
ELBIPDMA_00160	CDS	723				hypothetical protein
ELBIPDMA_00161	gene	363				
ELBIPDMA_00161	CDS	363				hypothetical protein
ELBIPDMA_00162	gene	759				
ELBIPDMA_00162	CDS	759				hypothetical protein
ELBIPDMA_00163	gene	447				
ELBIPDMA_00163	CDS	447				hypothetical protein
ELBIPDMA_00164	gene	1227				
ELBIPDMA_00164	CDS	1227				hypothetical protein
ELBIPDMA_00165	gene	2010				
ELBIPDMA_00165	CDS	2010				hypothetical protein
ELBIPDMA_00166	gene	621				
ELBIPDMA_00166	CDS	621				hypothetical protein
ELBIPDMA_00167	gene	837				
ELBIPDMA_00167	CDS	837				hypothetical protein
ELBIPDMA_00168	gene	282				
ELBIPDMA_00168	CDS	282				hypothetical protein
ELBIPDMA_00169	gene	513	ybdM_1			
ELBIPDMA_00169	CDS	513	ybdM_1		COG1475	putative protein YbdM
ELBIPDMA_00170	gene	1275				
ELBIPDMA_00170	CDS	1275				hypothetical protein
ELBIPDMA_00171	gene	456				
ELBIPDMA_00171	CDS	456				hypothetical protein
ELBIPDMA_00172	gene	1185				
ELBIPDMA_00172	CDS	1185				hypothetical protein
ELBIPDMA_00173	gene	372				
ELBIPDMA_00173	CDS	372				hypothetical protein
ELBIPDMA_00174	gene	483				
ELBIPDMA_00174	CDS	483				hypothetical protein
ELBIPDMA_00175	gene	2667				
ELBIPDMA_00175	CDS	2667				hypothetical protein
ELBIPDMA_00176	gene	1149				
ELBIPDMA_00176	CDS	1149				hypothetical protein
ELBIPDMA_00177	gene	942				
ELBIPDMA_00177	CDS	942				Putative fimbrium anchoring subunit Fim4B
ELBIPDMA_00178	gene	1293				
ELBIPDMA_00178	CDS	1293				hypothetical protein
ELBIPDMA_00179	gene	876				
ELBIPDMA_00179	CDS	876				hypothetical protein
ELBIPDMA_00180	gene	195				
ELBIPDMA_00180	CDS	195				hypothetical protein
ELBIPDMA_00181	gene	999				
ELBIPDMA_00181	CDS	999				hypothetical protein
ELBIPDMA_00182	gene	1329				
ELBIPDMA_00182	CDS	1329				hypothetical protein
ELBIPDMA_00183	gene	2100	topB_1			
ELBIPDMA_00183	CDS	2100	topB_1	5.6.2.1	COG0550	DNA topoisomerase 3
ELBIPDMA_00184	gene	468				
ELBIPDMA_00184	CDS	468				hypothetical protein
ELBIPDMA_00185	gene	5727				
ELBIPDMA_00185	CDS	5727				hypothetical protein
ELBIPDMA_00186	gene	540				
ELBIPDMA_00186	CDS	540				hypothetical protein
ELBIPDMA_00187	gene	732				
ELBIPDMA_00187	CDS	732				hypothetical protein
ELBIPDMA_00188	gene	720				
ELBIPDMA_00188	CDS	720				hypothetical protein
ELBIPDMA_00189	gene	2718				
ELBIPDMA_00189	CDS	2718				hypothetical protein
ELBIPDMA_00190	gene	318	cpdA_1			
ELBIPDMA_00190	CDS	318	cpdA_1	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
ELBIPDMA_00191	gene	354				
ELBIPDMA_00191	CDS	354				hypothetical protein
ELBIPDMA_00192	gene	2046				
ELBIPDMA_00192	CDS	2046				hypothetical protein
ELBIPDMA_00193	gene	345				
ELBIPDMA_00193	CDS	345				hypothetical protein
ELBIPDMA_00194	gene	864				
ELBIPDMA_00194	CDS	864				hypothetical protein
ELBIPDMA_00195	gene	294				
ELBIPDMA_00195	CDS	294				hypothetical protein
ELBIPDMA_00196	gene	294				
ELBIPDMA_00196	CDS	294				hypothetical protein
ELBIPDMA_00197	gene	105				
ELBIPDMA_00197	CDS	105				hypothetical protein
ELBIPDMA_00198	gene	816				
ELBIPDMA_00198	CDS	816				hypothetical protein
ELBIPDMA_00199	gene	393				
ELBIPDMA_00199	CDS	393				hypothetical protein
ELBIPDMA_00200	gene	273				
ELBIPDMA_00200	CDS	273				hypothetical protein
ELBIPDMA_00201	gene	933				
ELBIPDMA_00201	CDS	933				hypothetical protein
ELBIPDMA_00202	gene	798				
ELBIPDMA_00202	CDS	798				hypothetical protein
ELBIPDMA_00203	gene	381				
ELBIPDMA_00203	CDS	381				hypothetical protein
ELBIPDMA_00204	gene	639				
ELBIPDMA_00204	CDS	639				hypothetical protein
ELBIPDMA_00205	gene	663	queG_1			
ELBIPDMA_00205	CDS	663	queG_1	1.17.99.6	COG1600	Epoxyqueuosine reductase
ELBIPDMA_00206	gene	237				
ELBIPDMA_00206	CDS	237				hypothetical protein
ELBIPDMA_00207	gene	366				
ELBIPDMA_00207	CDS	366				hypothetical protein
ELBIPDMA_00208	gene	366				
ELBIPDMA_00208	CDS	366				hypothetical protein
ELBIPDMA_00209	gene	1572				
ELBIPDMA_00209	CDS	1572				IS66 family transposase ISBthe5
ELBIPDMA_00210	gene	372				
ELBIPDMA_00210	CDS	372				hypothetical protein
ELBIPDMA_00211	gene	306				
ELBIPDMA_00211	CDS	306				hypothetical protein
ELBIPDMA_00212	gene	1572				
ELBIPDMA_00212	CDS	1572				IS66 family transposase ISBthe6
ELBIPDMA_00213	gene	117				
ELBIPDMA_00213	CDS	117				hypothetical protein
ELBIPDMA_00214	gene	1335				
ELBIPDMA_00214	CDS	1335				hypothetical protein
ELBIPDMA_00215	gene	2178				
ELBIPDMA_00215	CDS	2178				hypothetical protein
ELBIPDMA_00216	gene	1176	fokIM			
ELBIPDMA_00216	CDS	1176	fokIM	2.1.1.72		Modification methylase FokI
ELBIPDMA_00217	gene	804	rhaS_1			
ELBIPDMA_00217	CDS	804	rhaS_1			HTH-type transcriptional activator RhaS
ELBIPDMA_00218	gene	360				
ELBIPDMA_00218	CDS	360				hypothetical protein
ELBIPDMA_00219	gene	99				
ELBIPDMA_00219	CDS	99				hypothetical protein
ELBIPDMA_00220	gene	822	mutM_1			
ELBIPDMA_00220	CDS	822	mutM_1	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
ELBIPDMA_00221	gene	411				
ELBIPDMA_00221	CDS	411				hypothetical protein
ELBIPDMA_00222	gene	390				
ELBIPDMA_00222	CDS	390				hypothetical protein
ELBIPDMA_00223	gene	3087				
ELBIPDMA_00223	CDS	3087				TonB-dependent receptor P3
ELBIPDMA_00224	gene	1839				
ELBIPDMA_00224	CDS	1839				hypothetical protein
ELBIPDMA_00225	gene	3078				
ELBIPDMA_00225	CDS	3078				TonB-dependent receptor P3
ELBIPDMA_00226	gene	1494				
ELBIPDMA_00226	CDS	1494				SusD-like protein P2
ELBIPDMA_00227	gene	564				
ELBIPDMA_00227	CDS	564				hypothetical protein
ELBIPDMA_00228	gene	1149				
ELBIPDMA_00228	CDS	1149				hypothetical protein
ELBIPDMA_00229	gene	225				
ELBIPDMA_00229	CDS	225				hypothetical protein
ELBIPDMA_00230	gene	630				
ELBIPDMA_00230	CDS	630				hypothetical protein
ELBIPDMA_00231	gene	471				
ELBIPDMA_00231	CDS	471				hypothetical protein
ELBIPDMA_00232	gene	579				
ELBIPDMA_00232	CDS	579				hypothetical protein
ELBIPDMA_00233	gene	948	sbmC_1			
ELBIPDMA_00233	CDS	948	sbmC_1			DNA gyrase inhibitor
ELBIPDMA_00234	gene	1563				
ELBIPDMA_00234	CDS	1563				hypothetical protein
ELBIPDMA_00235	gene	1956				
ELBIPDMA_00235	CDS	1956				hypothetical protein
ELBIPDMA_00236	gene	531				
ELBIPDMA_00236	CDS	531				hypothetical protein
ELBIPDMA_00237	gene	1374	mepA_1			
ELBIPDMA_00237	CDS	1374	mepA_1			Multidrug export protein MepA
ELBIPDMA_00238	gene	1449				
ELBIPDMA_00238	CDS	1449				hypothetical protein
ELBIPDMA_00239	gene	735				
ELBIPDMA_00239	CDS	735				hypothetical protein
ELBIPDMA_00240	gene	723				
ELBIPDMA_00240	CDS	723		1.-.-.-		putative oxidoreductase
ELBIPDMA_00241	gene	528				
ELBIPDMA_00241	CDS	528				hypothetical protein
ELBIPDMA_00242	gene	1425	clsA_1			
ELBIPDMA_00242	CDS	1425	clsA_1	2.7.8.-	COG1502	Major cardiolipin synthase ClsA
ELBIPDMA_00243	gene	504	sigR			
ELBIPDMA_00243	CDS	504	sigR		COG1595	ECF RNA polymerase sigma factor SigR
ELBIPDMA_00244	gene	627	vat			
ELBIPDMA_00244	CDS	627	vat	2.3.1.-		Virginiamycin A acetyltransferase
ELBIPDMA_00245	gene	870	rlmJ			
ELBIPDMA_00245	CDS	870	rlmJ	2.1.1.266		Ribosomal RNA large subunit methyltransferase J
ELBIPDMA_00246	gene	471	lrp			
ELBIPDMA_00246	CDS	471	lrp		COG1522	Leucine-responsive regulatory protein
ELBIPDMA_00247	gene	1287				
ELBIPDMA_00247	CDS	1287		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
ELBIPDMA_00248	gene	240				
ELBIPDMA_00248	CDS	240				hypothetical protein
ELBIPDMA_00249	gene	912	mscS			
ELBIPDMA_00249	CDS	912	mscS		COG0668	Small-conductance mechanosensitive channel
ELBIPDMA_00250	gene	2232	btuB_1			
ELBIPDMA_00250	CDS	2232	btuB_1			Vitamin B12 transporter BtuB
ELBIPDMA_00251	gene	4134	rcsC_1			
ELBIPDMA_00251	CDS	4134	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
ELBIPDMA_00252	gene	1323				
ELBIPDMA_00252	CDS	1323				hypothetical protein
ELBIPDMA_00253	gene	3084				
ELBIPDMA_00253	CDS	3084				TonB-dependent receptor P39
ELBIPDMA_00254	gene	1980				
ELBIPDMA_00254	CDS	1980				hypothetical protein
ELBIPDMA_00255	gene	897				
ELBIPDMA_00255	CDS	897				hypothetical protein
ELBIPDMA_00256	gene	561	pnuC			
ELBIPDMA_00256	CDS	561	pnuC		COG3201	Nicotinamide riboside transporter PnuC
ELBIPDMA_00257	gene	624				
ELBIPDMA_00257	CDS	624				hypothetical protein
ELBIPDMA_00258	gene	363				
ELBIPDMA_00258	CDS	363				hypothetical protein
ELBIPDMA_00259	gene	894				
ELBIPDMA_00259	CDS	894				IS3 family transposase ISElsp1
ELBIPDMA_00260	gene	573	tag			
ELBIPDMA_00260	CDS	573	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
ELBIPDMA_00261	gene	1269	thrC			
ELBIPDMA_00261	CDS	1269	thrC	4.2.3.1	COG0498	Threonine synthase
ELBIPDMA_00262	gene	1224	apgM			
ELBIPDMA_00262	CDS	1224	apgM			2,3-bisphosphoglycerate-independent phosphoglycerate mutase
ELBIPDMA_00263	gene	2436	thrA			
ELBIPDMA_00263	CDS	2436	thrA		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 1
ELBIPDMA_00264	gene	1038	ansA_1			
ELBIPDMA_00264	CDS	1038	ansA_1	3.5.1.1	COG0252	L-asparaginase 1
ELBIPDMA_00265	gene	1200				
ELBIPDMA_00265	CDS	1200				hypothetical protein
ELBIPDMA_00266	gene	1368	radA			
ELBIPDMA_00266	CDS	1368	radA	3.6.4.-	COG1066	DNA repair protein RadA
ELBIPDMA_00267	gene	1650				
