locus_tag	ftype	length_bp	gene	EC_number	COG	product
DLODKJPP_00062	CDS	1830	glaB_2	3.2.1.-		Alpha-1,3-galactosidase B
DLODKJPP_00063	gene	1599				
DLODKJPP_00063	CDS	1599		3.1.6.-		Ulvan-active sulfatase
DLODKJPP_00064	gene	1713				
DLODKJPP_00064	CDS	1713				hypothetical protein
DLODKJPP_00065	gene	1569	atsA_1			
DLODKJPP_00065	CDS	1569	atsA_1	3.1.6.1	COG3119	Arylsulfatase
DLODKJPP_00066	gene	1794				
DLODKJPP_00066	CDS	1794				SusD-like protein P2
DLODKJPP_00067	gene	3282				
DLODKJPP_00067	CDS	3282				TonB-dependent receptor P3
DLODKJPP_00068	gene	4044	rcsC_2			
DLODKJPP_00068	CDS	4044	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
DLODKJPP_00069	gene	2361				
DLODKJPP_00069	CDS	2361		3.2.1.-		Beta-xylosidase
DLODKJPP_00070	gene	2262				
DLODKJPP_00070	CDS	2262				hypothetical protein
DLODKJPP_00071	gene	1398				
DLODKJPP_00071	CDS	1398				hypothetical protein
DLODKJPP_00072	gene	1293				
DLODKJPP_00072	CDS	1293				hypothetical protein
DLODKJPP_00073	gene	1476				
DLODKJPP_00073	CDS	1476				hypothetical protein
DLODKJPP_00074	gene	2844				
DLODKJPP_00074	CDS	2844				hypothetical protein
DLODKJPP_00075	gene	3399	lacZ_1			
DLODKJPP_00075	CDS	3399	lacZ_1	3.2.1.23		Beta-galactosidase
DLODKJPP_00076	gene	2595	xyl3A_1			
DLODKJPP_00076	CDS	2595	xyl3A_1	3.2.1.37	COG1472	Xylan 1,4-beta-xylosidase
DLODKJPP_00077	gene	858				
DLODKJPP_00077	CDS	858				hypothetical protein
DLODKJPP_00078	gene	366				
DLODKJPP_00078	CDS	366				hypothetical protein
DLODKJPP_00079	gene	1767				
DLODKJPP_00079	CDS	1767				hypothetical protein
DLODKJPP_00080	gene	3024				
DLODKJPP_00080	CDS	3024				TonB-dependent receptor P26
DLODKJPP_00081	gene	1377				
DLODKJPP_00081	CDS	1377				hypothetical protein
DLODKJPP_00082	gene	3690	lacZ_2			
DLODKJPP_00082	CDS	3690	lacZ_2	3.2.1.23		Beta-galactosidase
DLODKJPP_00083	gene	2571				
DLODKJPP_00083	CDS	2571				hypothetical protein
DLODKJPP_00084	gene	3228	lacZ_3			
DLODKJPP_00084	CDS	3228	lacZ_3	3.2.1.23		Beta-galactosidase
DLODKJPP_00085	gene	216				
DLODKJPP_00085	CDS	216				hypothetical protein
DLODKJPP_00086	gene	165				
DLODKJPP_00086	CDS	165				hypothetical protein
DLODKJPP_00087	gene	351				
DLODKJPP_00087	CDS	351				hypothetical protein
DLODKJPP_00088	gene	1638				
DLODKJPP_00088	CDS	1638				hypothetical protein
DLODKJPP_00089	gene	552				
DLODKJPP_00089	CDS	552				hypothetical protein
DLODKJPP_00090	gene	972				
DLODKJPP_00090	CDS	972				hypothetical protein
DLODKJPP_00091	gene	2628				
DLODKJPP_00091	CDS	2628				hypothetical protein
DLODKJPP_00092	gene	1293				
DLODKJPP_00092	CDS	1293				hypothetical protein
DLODKJPP_00093	gene	249				
DLODKJPP_00093	CDS	249				hypothetical protein
DLODKJPP_00094	gene	132				
DLODKJPP_00094	CDS	132				hypothetical protein
DLODKJPP_00095	gene	873	mscS			
DLODKJPP_00095	CDS	873	mscS		COG0668	Small-conductance mechanosensitive channel
DLODKJPP_00096	gene	2280				
DLODKJPP_00096	CDS	2280				hypothetical protein
DLODKJPP_00097	gene	606	pnuC			
DLODKJPP_00097	CDS	606	pnuC		COG3201	Nicotinamide riboside transporter PnuC
DLODKJPP_00098	gene	657				
DLODKJPP_00098	CDS	657				hypothetical protein
DLODKJPP_00099	gene	909				
DLODKJPP_00099	CDS	909				hypothetical protein
DLODKJPP_00100	gene	189				
DLODKJPP_00100	CDS	189				hypothetical protein
DLODKJPP_00101	gene	312				
DLODKJPP_00101	CDS	312				hypothetical protein
DLODKJPP_00102	gene	96				
DLODKJPP_00102	CDS	96				hypothetical protein
DLODKJPP_00103	gene	507				
DLODKJPP_00103	CDS	507				hypothetical protein
DLODKJPP_00104	gene	951	wecA_1			
DLODKJPP_00104	CDS	951	wecA_1	2.7.8.33		Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
DLODKJPP_00105	gene	981	gnu_1			
DLODKJPP_00105	CDS	981	gnu_1	5.1.3.26	COG0451	N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol 4-epimerase
DLODKJPP_00106	gene	192				
DLODKJPP_00106	CDS	192				hypothetical protein
DLODKJPP_00107	gene	1083	gmd_1			
DLODKJPP_00107	CDS	1083	gmd_1	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
DLODKJPP_00108	gene	855				
DLODKJPP_00108	CDS	855				hypothetical protein
DLODKJPP_00109	gene	564				
DLODKJPP_00109	CDS	564				hypothetical protein
DLODKJPP_00110	gene	1143				
DLODKJPP_00110	CDS	1143				hypothetical protein
DLODKJPP_00111	gene	741				
DLODKJPP_00111	CDS	741		2.4.1.187		N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase
DLODKJPP_00112	gene	1020	fcl_1			
DLODKJPP_00112	CDS	1020	fcl_1	1.1.1.271		GDP-L-fucose synthase
DLODKJPP_00113	gene	924				
DLODKJPP_00113	CDS	924				hypothetical protein
DLODKJPP_00114	gene	891	fcl_2			
DLODKJPP_00114	CDS	891	fcl_2	1.1.1.271		GDP-L-fucose synthase
DLODKJPP_00115	gene	1077	rfbG_1			
DLODKJPP_00115	CDS	1077	rfbG_1	4.2.1.45	COG0451	CDP-glucose 4,6-dehydratase
DLODKJPP_00116	gene	420				
DLODKJPP_00116	CDS	420				hypothetical protein
DLODKJPP_00117	gene	825	rfbF_1			
DLODKJPP_00117	CDS	825	rfbF_1	2.7.7.33	COG1208	Glucose-1-phosphate cytidylyltransferase
DLODKJPP_00118	gene	552	cysE			
DLODKJPP_00118	CDS	552	cysE	2.3.1.30		Serine acetyltransferase
DLODKJPP_00119	gene	1314				
DLODKJPP_00119	CDS	1314				hypothetical protein
DLODKJPP_00120	gene	1443				
DLODKJPP_00120	CDS	1443				hypothetical protein
DLODKJPP_00121	gene	1272				
DLODKJPP_00121	CDS	1272				hypothetical protein
DLODKJPP_00122	gene	1134				
DLODKJPP_00122	CDS	1134				hypothetical protein
DLODKJPP_00123	gene	1008	pseI			
DLODKJPP_00123	CDS	1008	pseI	2.5.1.97	COG2089	Pseudaminic acid synthase
DLODKJPP_00124	gene	525				
DLODKJPP_00124	CDS	525				hypothetical protein
DLODKJPP_00125	gene	969				
DLODKJPP_00125	CDS	969				hypothetical protein
DLODKJPP_00126	gene	1311	kat			
DLODKJPP_00126	CDS	1311	kat	2.6.1.111		3-aminobutyryl-CoA aminotransferase
DLODKJPP_00127	gene	768	kdsB			
DLODKJPP_00127	CDS	768	kdsB	2.7.7.38		8-amino-3,8-dideoxy-manno-octulosonate cytidylyltransferase
DLODKJPP_00128	gene	858	iolS_1			
DLODKJPP_00128	CDS	858	iolS_1	1.1.1.-	COG0667	Aldo-keto reductase IolS
DLODKJPP_00129	gene	156	neuA			
DLODKJPP_00129	CDS	156	neuA	2.7.7.82	COG1083	CMP-N,N'-diacetyllegionaminic acid synthase
DLODKJPP_00130	gene	174				
DLODKJPP_00130	CDS	174				hypothetical protein
DLODKJPP_00131	gene	1176	arnB_1			
DLODKJPP_00131	CDS	1176	arnB_1	2.6.1.87	COG0399	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
DLODKJPP_00132	gene	1023	pseB			
DLODKJPP_00132	CDS	1023	pseB	4.2.1.115	COG1086	UDP-N-acetylglucosamine 4,6-dehydratase (inverting)
DLODKJPP_00133	gene	489				
DLODKJPP_00133	CDS	489				hypothetical protein
DLODKJPP_00134	gene	537	rfaH_1			
DLODKJPP_00134	CDS	537	rfaH_1			Transcription antitermination protein RfaH
DLODKJPP_00135	gene	369				
DLODKJPP_00135	CDS	369				hypothetical protein
DLODKJPP_00136	gene	348				
DLODKJPP_00136	CDS	348				hypothetical protein
DLODKJPP_00137	gene	855				
DLODKJPP_00137	CDS	855				hypothetical protein
DLODKJPP_00138	gene	255				
DLODKJPP_00138	CDS	255				hypothetical protein
DLODKJPP_00139	gene	276	yoeB_1			
DLODKJPP_00139	CDS	276	yoeB_1	3.1.-.-	COG4115	Toxin YoeB
DLODKJPP_00140	gene	717				
DLODKJPP_00140	CDS	717				hypothetical protein
DLODKJPP_00141	gene	1302	thrC			
DLODKJPP_00141	CDS	1302	thrC	4.2.3.1	COG0498	Threonine synthase
DLODKJPP_00142	gene	1251	apgM			
DLODKJPP_00142	CDS	1251	apgM			2,3-bisphosphoglycerate-independent phosphoglycerate mutase
DLODKJPP_00143	gene	2433	thrA			
DLODKJPP_00143	CDS	2433	thrA		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 1
DLODKJPP_00144	gene	1044	ansA_1			
DLODKJPP_00144	CDS	1044	ansA_1	3.5.1.1	COG0252	L-asparaginase 1
DLODKJPP_00145	gene	1443				
DLODKJPP_00145	CDS	1443				hypothetical protein
DLODKJPP_00146	gene	1410				
DLODKJPP_00146	CDS	1410				hypothetical protein
DLODKJPP_00147	gene	1536				
DLODKJPP_00147	CDS	1536				hypothetical protein
DLODKJPP_00148	gene	2745				
DLODKJPP_00148	CDS	2745				hypothetical protein
DLODKJPP_00149	gene	3441	lacZ_4			
DLODKJPP_00149	CDS	3441	lacZ_4	3.2.1.23		Beta-galactosidase
DLODKJPP_00150	gene	2358				
DLODKJPP_00150	CDS	2358		3.2.1.23	COG3250	Beta-galactosidase BoGH2A
DLODKJPP_00151	gene	1554				
DLODKJPP_00151	CDS	1554				SusD-like protein P2
DLODKJPP_00152	gene	3078				
DLODKJPP_00152	CDS	3078				TonB-dependent receptor P3
DLODKJPP_00153	gene	123				
DLODKJPP_00153	CDS	123				hypothetical protein
DLODKJPP_00154	gene	3933	rcsC_3			
DLODKJPP_00154	CDS	3933	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
DLODKJPP_00155	gene	1797				
DLODKJPP_00155	CDS	1797				hypothetical protein
DLODKJPP_00156	gene	2202				
DLODKJPP_00156	CDS	2202		3.2.1.-		Beta-xylosidase
DLODKJPP_00157	gene	1440				
DLODKJPP_00157	CDS	1440				hypothetical protein
DLODKJPP_00158	gene	1533				
DLODKJPP_00158	CDS	1533				hypothetical protein
DLODKJPP_00159	gene	1368	radA			
DLODKJPP_00159	CDS	1368	radA	3.6.4.-	COG1066	DNA repair protein RadA
DLODKJPP_00160	gene	372				
DLODKJPP_00160	CDS	372				hypothetical protein
DLODKJPP_00161	gene	1605				
DLODKJPP_00161	CDS	1605				hypothetical protein
DLODKJPP_00162	gene	504	isiB			
DLODKJPP_00162	CDS	504	isiB			Flavodoxin
DLODKJPP_00163	gene	2037	dxs_1			
DLODKJPP_00163	CDS	2037	dxs_1	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
DLODKJPP_00164	gene	1374	pdhC			
DLODKJPP_00164	CDS	1374	pdhC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
DLODKJPP_00165	gene	750				
DLODKJPP_00165	CDS	750		6.3.1.20		Lipoate--protein ligase 1
DLODKJPP_00166	gene	1350	pdhD			
DLODKJPP_00166	CDS	1350	pdhD	1.8.1.4		Dihydrolipoyl dehydrogenase
DLODKJPP_00167	gene	630	rcsB			
DLODKJPP_00167	CDS	630	rcsB			Transcriptional regulatory protein RcsB
DLODKJPP_00168	gene	2424	btuB_1			
DLODKJPP_00168	CDS	2424	btuB_1			Vitamin B12 transporter BtuB
DLODKJPP_00169	gene	1050				
DLODKJPP_00169	CDS	1050				hypothetical protein
DLODKJPP_00170	gene	1899	rlhA			
DLODKJPP_00170	CDS	1899	rlhA		COG0826	23S rRNA 5-hydroxycytidine synthase
DLODKJPP_00171	gene	918	metAA			
DLODKJPP_00171	CDS	918	metAA	2.3.1.31	COG1897	Homoserine O-acetyltransferase
DLODKJPP_00172	gene	1908				
DLODKJPP_00172	CDS	1908				hypothetical protein
DLODKJPP_00173	gene	954	metF			
DLODKJPP_00173	CDS	954	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
DLODKJPP_00174	gene	1119				
DLODKJPP_00174	CDS	1119				hypothetical protein
DLODKJPP_00175	gene	1404				
DLODKJPP_00175	CDS	1404				hypothetical protein
DLODKJPP_00176	gene	486	gldH			
DLODKJPP_00176	CDS	486	gldH			Gliding motility lipoprotein GldH
DLODKJPP_00177	gene	1467	mrdB			
DLODKJPP_00177	CDS	1467	mrdB	2.4.1.129		Peptidoglycan glycosyltransferase MrdB
DLODKJPP_00178	gene	1866	mrdA			
DLODKJPP_00178	CDS	1866	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
DLODKJPP_00179	gene	501				
DLODKJPP_00179	CDS	501				hypothetical protein
DLODKJPP_00180	gene	843	mreC			
DLODKJPP_00180	CDS	843	mreC		COG1792	Cell shape-determining protein MreC
DLODKJPP_00181	gene	1023	mbl			
DLODKJPP_00181	CDS	1023	mbl		COG1077	Cell shape-determining protein Mbl
DLODKJPP_00182	gene	1524	purH_1			
DLODKJPP_00182	CDS	1524	purH_1		COG0138	Bifunctional purine biosynthesis protein PurH
DLODKJPP_00183	gene	2037	pepO			
DLODKJPP_00183	CDS	2037	pepO	3.4.24.-	COG3590	Neutral endopeptidase
DLODKJPP_00184	gene	1962	yheS_1			
DLODKJPP_00184	CDS	1962	yheS_1		COG0488	putative ABC transporter ATP-binding protein YheS
DLODKJPP_00185	gene	1494	rcsC_4			
DLODKJPP_00185	CDS	1494	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
DLODKJPP_00186	gene	846	rhaS_1			
DLODKJPP_00186	CDS	846	rhaS_1			HTH-type transcriptional activator RhaS
DLODKJPP_00187	gene	189				
DLODKJPP_00187	CDS	189				hypothetical protein
DLODKJPP_00188	gene	1479				
DLODKJPP_00188	CDS	1479				hypothetical protein
DLODKJPP_00189	gene	351				
DLODKJPP_00189	CDS	351				hypothetical protein
DLODKJPP_00190	gene	993				
DLODKJPP_00190	CDS	993				hypothetical protein
DLODKJPP_00191	gene	945				
DLODKJPP_00191	CDS	945				hypothetical protein
DLODKJPP_00192	gene	495				
DLODKJPP_00192	CDS	495				hypothetical protein
DLODKJPP_00193	gene	267				
DLODKJPP_00193	CDS	267				hypothetical protein
DLODKJPP_00194	gene	1116				
DLODKJPP_00194	CDS	1116				hypothetical protein
DLODKJPP_00195	gene	1662				
DLODKJPP_00195	CDS	1662			COG1132	putative ABC transporter ATP-binding protein
DLODKJPP_00196	gene	912				
DLODKJPP_00196	CDS	912				hypothetical protein
DLODKJPP_00197	gene	2349	bamA_1			
DLODKJPP_00197	CDS	2349	bamA_1			Outer membrane protein assembly factor BamA
DLODKJPP_00198	gene	4635				
DLODKJPP_00198	CDS	4635				hypothetical protein
DLODKJPP_00199	gene	1263				
DLODKJPP_00199	CDS	1263				hypothetical protein
DLODKJPP_00200	gene	2295	rcsC_5			
DLODKJPP_00200	CDS	2295	rcsC_5	2.7.13.3		Sensor histidine kinase RcsC
DLODKJPP_00201	gene	1341	norM_1			
DLODKJPP_00201	CDS	1341	norM_1		COG0534	Multidrug resistance protein NorM
DLODKJPP_00202	gene	1236				
DLODKJPP_00202	CDS	1236		3.4.24.-	COG0612	putative zinc protease
DLODKJPP_00203	gene	840				
DLODKJPP_00203	CDS	840		5.2.1.8		Putative peptidyl-prolyl cis-trans isomerase
DLODKJPP_00204	gene	1359	zraR_1			
DLODKJPP_00204	CDS	1359	zraR_1		COG2204	Transcriptional regulatory protein ZraR
DLODKJPP_00205	gene	1272				
DLODKJPP_00205	CDS	1272				hypothetical protein
DLODKJPP_00206	gene	1236	mshA_1			
DLODKJPP_00206	CDS	1236	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
DLODKJPP_00207	gene	681				
DLODKJPP_00207	CDS	681				hypothetical protein
DLODKJPP_00208	gene	1299				
DLODKJPP_00208	CDS	1299				hypothetical protein
DLODKJPP_00209	gene	2211	hlyB_1			
DLODKJPP_00209	CDS	2211	hlyB_1		COG2274	Alpha-hemolysin translocation ATP-binding protein HlyB
DLODKJPP_00210	gene	423	resA_1			
DLODKJPP_00210	CDS	423	resA_1			Thiol-disulfide oxidoreductase ResA
DLODKJPP_00211	gene	1560				
DLODKJPP_00211	CDS	1560				hypothetical protein
DLODKJPP_00212	gene	1071	resA_2			
DLODKJPP_00212	CDS	1071	resA_2			Thiol-disulfide oxidoreductase ResA
DLODKJPP_00213	gene	270				
DLODKJPP_00213	CDS	270				hypothetical protein
DLODKJPP_00214	gene	249				
DLODKJPP_00214	CDS	249				hypothetical protein
DLODKJPP_00215	gene	396				
DLODKJPP_00215	CDS	396				hypothetical protein
DLODKJPP_00216	gene	801				
DLODKJPP_00216	CDS	801				hypothetical protein
DLODKJPP_00217	gene	1803				
DLODKJPP_00217	CDS	1803				hypothetical protein
DLODKJPP_00218	gene	183				
DLODKJPP_00218	CDS	183				hypothetical protein
DLODKJPP_00219	gene	249				
DLODKJPP_00219	CDS	249				hypothetical protein
DLODKJPP_00220	gene	2127				
DLODKJPP_00220	CDS	2127				hypothetical protein
DLODKJPP_00221	gene	429				
DLODKJPP_00221	CDS	429				hypothetical protein
DLODKJPP_00222	gene	2775				
DLODKJPP_00222	CDS	2775				hypothetical protein
DLODKJPP_00223	gene	1281				
DLODKJPP_00223	CDS	1281				hypothetical protein
DLODKJPP_00224	gene	1530				
DLODKJPP_00224	CDS	1530				hypothetical protein
DLODKJPP_00225	gene	579				
DLODKJPP_00225	CDS	579				hypothetical protein
DLODKJPP_00226	gene	573				
DLODKJPP_00226	CDS	573				hypothetical protein
DLODKJPP_00227	gene	888	rbbA_1			
DLODKJPP_00227	CDS	888	rbbA_1		COG0842	Ribosome-associated ATPase
DLODKJPP_00228	gene	669				
DLODKJPP_00228	CDS	669				hypothetical protein
DLODKJPP_00229	gene	1032				
DLODKJPP_00229	CDS	1032				hypothetical protein
DLODKJPP_00230	gene	1623				
DLODKJPP_00230	CDS	1623		3.2.1.55	COG3507	Non-reducing end alpha-L-arabinofuranosidase BoGH43B
DLODKJPP_00231	gene	3969	rcsC_6			
DLODKJPP_00231	CDS	3969	rcsC_6	2.7.13.3		Sensor histidine kinase RcsC
DLODKJPP_00232	gene	1830	hypBA1_1			
DLODKJPP_00232	CDS	1830	hypBA1_1	3.2.1.185		Non-reducing end beta-L-arabinofuranosidase
DLODKJPP_00233	gene	2646	xyl3A_2			
DLODKJPP_00233	CDS	2646	xyl3A_2	3.2.1.37	COG1472	Xylan 1,4-beta-xylosidase
DLODKJPP_00234	gene	1542				
DLODKJPP_00234	CDS	1542				hypothetical protein
DLODKJPP_00235	gene	1485				
DLODKJPP_00235	CDS	1485				hypothetical protein
DLODKJPP_00236	gene	2736				
DLODKJPP_00236	CDS	2736				hypothetical protein
DLODKJPP_00237	gene	2730				
DLODKJPP_00237	CDS	2730				hypothetical protein
DLODKJPP_00238	gene	1500				
DLODKJPP_00238	CDS	1500				hypothetical protein
DLODKJPP_00239	gene	3114				
DLODKJPP_00239	CDS	3114				TonB-dependent receptor P3
DLODKJPP_00240	gene	1914				
DLODKJPP_00240	CDS	1914				hypothetical protein
DLODKJPP_00241	gene	2055				
DLODKJPP_00241	CDS	2055				hypothetical protein
DLODKJPP_00242	gene	672	truC			
DLODKJPP_00242	CDS	672	truC	5.4.99.26	COG0564	tRNA pseudouridine synthase C
DLODKJPP_00243	gene	747	fabG_1			
DLODKJPP_00243	CDS	747	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
DLODKJPP_00244	gene	663	kstR2			
DLODKJPP_00244	CDS	663	kstR2			HTH-type transcriptional repressor KstR2
DLODKJPP_00245	gene	74				
DLODKJPP_00245	tRNA	74				tRNA-Met(cat)
DLODKJPP_00246	gene	825				
DLODKJPP_00246	CDS	825				hypothetical protein
DLODKJPP_00247	gene	369	ytrA_1			
DLODKJPP_00247	CDS	369	ytrA_1		COG1725	HTH-type transcriptional repressor YtrA
DLODKJPP_00248	gene	840				
DLODKJPP_00248	CDS	840				hypothetical protein
DLODKJPP_00249	gene	855	btuD_1			
DLODKJPP_00249	CDS	855	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
DLODKJPP_00250	gene	1434	lapB_1			
DLODKJPP_00250	CDS	1434	lapB_1			Lipopolysaccharide assembly protein B
DLODKJPP_00251	gene	951				
DLODKJPP_00251	CDS	951				hypothetical protein
DLODKJPP_00252	gene	816				
DLODKJPP_00252	CDS	816				hypothetical protein
DLODKJPP_00253	gene	654				
DLODKJPP_00253	CDS	654				hypothetical protein
DLODKJPP_00254	gene	606	tolR_1			
DLODKJPP_00254	CDS	606	tolR_1			Tol-Pal system protein TolR
DLODKJPP_00255	gene	813	tolQ_1			
DLODKJPP_00255	CDS	813	tolQ_1			Tol-Pal system protein TolQ
DLODKJPP_00256	gene	450				
DLODKJPP_00256	CDS	450				hypothetical protein
DLODKJPP_00257	gene	105				
DLODKJPP_00257	rRNA	105				5S ribosomal RNA
DLODKJPP_00258	gene	2874				
DLODKJPP_00258	rRNA	2874				23S ribosomal RNA
DLODKJPP_00259	gene	75				
DLODKJPP_00259	tRNA	75				tRNA-Ala(tgc)
DLODKJPP_00260	gene	75				
DLODKJPP_00260	tRNA	75				tRNA-Ile(gat)
DLODKJPP_00261	gene	1519				
DLODKJPP_00261	rRNA	1519				16S ribosomal RNA
