locus_tag	ftype	length_bp	gene	EC_number	COG	product
HAOBHDNC_00047	gene	588	ygcP			
HAOBHDNC_00047	CDS	588	ygcP		COG1954	putative protein YgcP
HAOBHDNC_00048	gene	285				
HAOBHDNC_00048	CDS	285				hypothetical protein
HAOBHDNC_00049	gene	492	rpiB_2			
HAOBHDNC_00049	CDS	492	rpiB_2	5.3.1.6	COG0698	Ribose-5-P isomerase B
HAOBHDNC_00050	gene	987	iolU_1			
HAOBHDNC_00050	CDS	987	iolU_1	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
HAOBHDNC_00051	gene	768	srlR_1			
HAOBHDNC_00051	CDS	768	srlR_1		COG1349	Glucitol operon repressor
HAOBHDNC_00052	gene	585	pgsA_1			
HAOBHDNC_00052	CDS	585	pgsA_1	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
HAOBHDNC_00053	gene	837	nfo			
HAOBHDNC_00053	CDS	837	nfo	3.1.21.2	COG0648	putative endonuclease 4
HAOBHDNC_00054	gene	1599				
HAOBHDNC_00054	CDS	1599		3.1.-.-	COG1236	Ribonuclease
HAOBHDNC_00055	gene	876	pdxS			
HAOBHDNC_00055	CDS	876	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
HAOBHDNC_00056	gene	576	pdxT			
HAOBHDNC_00056	CDS	576	pdxT	4.3.3.6		Pyridoxal 5'-phosphate synthase subunit PdxT
HAOBHDNC_00057	gene	186				
HAOBHDNC_00057	CDS	186				hypothetical protein
HAOBHDNC_00058	gene	7257	srfAA			
HAOBHDNC_00058	CDS	7257	srfAA		COG0318	Surfactin synthase subunit 1
HAOBHDNC_00059	gene	1881	sasA_1			
HAOBHDNC_00059	CDS	1881	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
HAOBHDNC_00060	gene	1530				
HAOBHDNC_00060	CDS	1530				hypothetical protein
HAOBHDNC_00061	gene	1710	lcfB			
HAOBHDNC_00061	CDS	1710	lcfB	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
HAOBHDNC_00062	gene	237	acpP_1			
HAOBHDNC_00062	CDS	237	acpP_1		COG0236	Acyl carrier protein
HAOBHDNC_00063	gene	555				
HAOBHDNC_00063	CDS	555				hypothetical protein
HAOBHDNC_00064	gene	864				
HAOBHDNC_00064	CDS	864				hypothetical protein
HAOBHDNC_00065	gene	1131				
HAOBHDNC_00065	CDS	1131				hypothetical protein
HAOBHDNC_00066	gene	315				
HAOBHDNC_00066	CDS	315				hypothetical protein
HAOBHDNC_00067	gene	549	yfcE			
HAOBHDNC_00067	CDS	549	yfcE	3.1.4.-	COG0622	Phosphodiesterase YfcE
HAOBHDNC_00068	gene	357	ziaR			
HAOBHDNC_00068	CDS	357	ziaR			Transcriptional repressor SmtB 
HAOBHDNC_00069	gene	219				
HAOBHDNC_00069	CDS	219				hypothetical protein
HAOBHDNC_00070	gene	1863	cadA			
HAOBHDNC_00070	CDS	1863	cadA	3.6.3.3	COG2217	Cadmium, zinc and cobalt-transporting ATPase
HAOBHDNC_00071	gene	1557	treS			
HAOBHDNC_00071	CDS	1557	treS	3.2.1.1	COG0366	Trehalose synthase/amylase TreS
HAOBHDNC_00072	gene	354				
HAOBHDNC_00072	CDS	354				hypothetical protein
HAOBHDNC_00073	gene	768				
HAOBHDNC_00073	CDS	768				hypothetical protein
HAOBHDNC_00074	gene	906	bcrA_1			
HAOBHDNC_00074	CDS	906	bcrA_1			Bacitracin transport ATP-binding protein BcrA
HAOBHDNC_00075	gene	1038	auaH			
HAOBHDNC_00075	CDS	1038	auaH	1.1.1.394		Aurachin B dehydrogenase
HAOBHDNC_00076	gene	1386				
HAOBHDNC_00076	CDS	1386				hypothetical protein
HAOBHDNC_00077	gene	582				
HAOBHDNC_00077	CDS	582				hypothetical protein
HAOBHDNC_00078	gene	1152	fucO			
HAOBHDNC_00078	CDS	1152	fucO	1.1.1.77	COG1454	Lactaldehyde reductase
HAOBHDNC_00079	gene	153				
HAOBHDNC_00079	CDS	153				hypothetical protein
HAOBHDNC_00080	gene	174				
HAOBHDNC_00080	CDS	174				hypothetical protein
HAOBHDNC_00081	gene	186				
HAOBHDNC_00081	CDS	186				hypothetical protein
HAOBHDNC_00082	gene	336				
HAOBHDNC_00082	CDS	336				hypothetical protein
HAOBHDNC_00083	gene	1305	uraA			
HAOBHDNC_00083	CDS	1305	uraA		COG2233	Uracil permease
HAOBHDNC_00084	gene	720				
HAOBHDNC_00084	CDS	720				hypothetical protein
HAOBHDNC_00085	gene	789	srlR_2			
HAOBHDNC_00085	CDS	789	srlR_2		COG1349	Glucitol operon repressor
HAOBHDNC_00086	gene	546				
HAOBHDNC_00086	CDS	546				hypothetical protein
HAOBHDNC_00087	gene	1026	iolX_1			
HAOBHDNC_00087	CDS	1026	iolX_1	1.1.1.370	COG0673	scyllo-inositol 2-dehydrogenase (NAD(+))
HAOBHDNC_00088	gene	1038	gutB			
HAOBHDNC_00088	CDS	1038	gutB	1.1.1.-	COG1063	Sorbitol dehydrogenase
HAOBHDNC_00089	gene	1341				
HAOBHDNC_00089	CDS	1341				hypothetical protein
HAOBHDNC_00090	gene	1524	xylB_1			
HAOBHDNC_00090	CDS	1524	xylB_1	2.7.1.17	COG1070	Xylulose kinase
HAOBHDNC_00091	gene	684	deoC_1			
HAOBHDNC_00091	CDS	684	deoC_1	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
HAOBHDNC_00092	gene	1443				
HAOBHDNC_00092	CDS	1443				hypothetical protein
HAOBHDNC_00093	gene	219				
HAOBHDNC_00093	CDS	219				hypothetical protein
HAOBHDNC_00094	gene	945				
HAOBHDNC_00094	CDS	945				hypothetical protein
HAOBHDNC_00095	gene	474				
HAOBHDNC_00095	CDS	474				hypothetical protein
HAOBHDNC_00096	gene	2922				
HAOBHDNC_00096	CDS	2922				hypothetical protein
HAOBHDNC_00097	gene	378				
HAOBHDNC_00097	CDS	378				hypothetical protein
HAOBHDNC_00098	gene	285				
HAOBHDNC_00098	CDS	285				hypothetical protein
HAOBHDNC_00099	gene	1533				
HAOBHDNC_00099	CDS	1533				hypothetical protein
HAOBHDNC_00100	gene	525				
HAOBHDNC_00100	CDS	525				hypothetical protein
HAOBHDNC_00101	gene	360				
HAOBHDNC_00101	CDS	360				hypothetical protein
HAOBHDNC_00102	gene	1497				
HAOBHDNC_00102	CDS	1497				hypothetical protein
HAOBHDNC_00103	gene	1872	dnaG_1			
HAOBHDNC_00103	CDS	1872	dnaG_1	2.7.7.-		DNA primase
HAOBHDNC_00104	gene	159				
HAOBHDNC_00104	CDS	159				hypothetical protein
HAOBHDNC_00105	gene	753	virD4			
HAOBHDNC_00105	CDS	753	virD4			Protein VirD4
HAOBHDNC_00106	gene	216				
HAOBHDNC_00106	CDS	216				hypothetical protein
HAOBHDNC_00107	gene	864				
HAOBHDNC_00107	CDS	864				hypothetical protein
HAOBHDNC_00108	gene	897				
HAOBHDNC_00108	CDS	897				hypothetical protein
HAOBHDNC_00109	gene	393				
HAOBHDNC_00109	CDS	393				hypothetical protein
HAOBHDNC_00110	gene	2397				
HAOBHDNC_00110	CDS	2397				hypothetical protein
HAOBHDNC_00111	gene	957	dpnA			
HAOBHDNC_00111	CDS	957	dpnA	2.1.1.72		Modification methylase DpnIIB
HAOBHDNC_00112	gene	1971				
HAOBHDNC_00112	CDS	1971				hypothetical protein
HAOBHDNC_00113	gene	267				
HAOBHDNC_00113	CDS	267				hypothetical protein
HAOBHDNC_00114	gene	732				
HAOBHDNC_00114	CDS	732				hypothetical protein
HAOBHDNC_00115	gene	2076	topB_1			
HAOBHDNC_00115	CDS	2076	topB_1	5.6.2.1	COG0550	DNA topoisomerase 3
HAOBHDNC_00116	gene	369				
HAOBHDNC_00116	CDS	369				hypothetical protein
HAOBHDNC_00117	gene	3351				
HAOBHDNC_00117	CDS	3351				hypothetical protein
HAOBHDNC_00118	gene	210				
HAOBHDNC_00118	CDS	210				hypothetical protein
HAOBHDNC_00119	gene	1335				
HAOBHDNC_00119	CDS	1335				hypothetical protein
HAOBHDNC_00120	gene	330				
HAOBHDNC_00120	CDS	330				hypothetical protein
HAOBHDNC_00121	gene	357				
HAOBHDNC_00121	CDS	357				hypothetical protein
HAOBHDNC_00122	gene	186				
HAOBHDNC_00122	CDS	186				hypothetical protein
HAOBHDNC_00123	gene	984	rlmN_1			
HAOBHDNC_00123	CDS	984	rlmN_1	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
HAOBHDNC_00124	gene	438				
HAOBHDNC_00124	CDS	438				hypothetical protein
HAOBHDNC_00125	gene	243				
HAOBHDNC_00125	CDS	243				hypothetical protein
HAOBHDNC_00126	gene	174				
HAOBHDNC_00126	CDS	174				hypothetical protein
HAOBHDNC_00127	gene	1674				
HAOBHDNC_00127	CDS	1674				hypothetical protein
HAOBHDNC_00128	gene	201				
HAOBHDNC_00128	CDS	201				hypothetical protein
HAOBHDNC_00129	gene	258				
HAOBHDNC_00129	CDS	258				hypothetical protein
HAOBHDNC_00130	gene	1464	mdtK_1			
HAOBHDNC_00130	CDS	1464	mdtK_1			Multidrug resistance protein MdtK
HAOBHDNC_00131	gene	174				
HAOBHDNC_00131	CDS	174				hypothetical protein
HAOBHDNC_00132	gene	468				
HAOBHDNC_00132	CDS	468				hypothetical protein
HAOBHDNC_00133	gene	204				
HAOBHDNC_00133	CDS	204				hypothetical protein
HAOBHDNC_00134	gene	1134				
HAOBHDNC_00134	CDS	1134				hypothetical protein
HAOBHDNC_00135	gene	510				
HAOBHDNC_00135	CDS	510				hypothetical protein
HAOBHDNC_00136	gene	297	rhaM			
HAOBHDNC_00136	CDS	297	rhaM	5.1.3.32		L-rhamnose mutarotase
HAOBHDNC_00137	gene	168				
HAOBHDNC_00137	CDS	168				hypothetical protein
HAOBHDNC_00138	gene	954	ldh			
HAOBHDNC_00138	CDS	954	ldh	1.1.1.27	COG0039	L-lactate dehydrogenase
HAOBHDNC_00139	gene	813	pdaA_1			
HAOBHDNC_00139	CDS	813	pdaA_1	3.5.1.-	COG0726	Peptidoglycan-N-acetylmuramic acid deacetylase PdaA
HAOBHDNC_00140	gene	771	artP			
HAOBHDNC_00140	CDS	771	artP		COG0834	Arginine-binding extracellular protein ArtP
HAOBHDNC_00141	gene	735	artQ			
HAOBHDNC_00141	CDS	735	artQ		COG0765	Arginine transport system permease protein ArtQ
HAOBHDNC_00142	gene	723	artM			
HAOBHDNC_00142	CDS	723	artM		COG1126	Arginine transport ATP-binding protein ArtM
HAOBHDNC_00143	gene	1350	dinF			
HAOBHDNC_00143	CDS	1350	dinF		COG0534	DNA damage-inducible protein F
HAOBHDNC_00144	gene	828	folP			
HAOBHDNC_00144	CDS	828	folP	2.5.1.15	COG0294	Dihydropteroate synthase
HAOBHDNC_00145	gene	849	sulD			
HAOBHDNC_00145	CDS	849	sulD		COG0801	Bifunctional folate synthesis protein
HAOBHDNC_00146	gene	771	ydjF			
HAOBHDNC_00146	CDS	771	ydjF		COG1349	putative HTH-type transcriptional regulator YdjF
HAOBHDNC_00147	gene	681	sfsA			
HAOBHDNC_00147	CDS	681	sfsA		COG1489	Sugar fermentation stimulation protein A
HAOBHDNC_00148	gene	849				
HAOBHDNC_00148	CDS	849				hypothetical protein
HAOBHDNC_00149	gene	1320				
HAOBHDNC_00149	CDS	1320				hypothetical protein
HAOBHDNC_00150	gene	984				
HAOBHDNC_00150	CDS	984				hypothetical protein
HAOBHDNC_00151	gene	762				
HAOBHDNC_00151	CDS	762				hypothetical protein
HAOBHDNC_00152	gene	87				
HAOBHDNC_00152	tRNA	87				tRNA-Leu(caa)
HAOBHDNC_00153	gene	573				
HAOBHDNC_00153	CDS	573				hypothetical protein
HAOBHDNC_00154	gene	747				
HAOBHDNC_00154	CDS	747			COG0217	putative transcriptional regulatory protein
HAOBHDNC_00155	gene	1692				
HAOBHDNC_00155	CDS	1692				hypothetical protein
HAOBHDNC_00156	gene	711				
HAOBHDNC_00156	CDS	711				hypothetical protein
HAOBHDNC_00157	gene	714	gpmA			
HAOBHDNC_00157	CDS	714	gpmA	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
HAOBHDNC_00158	gene	1071	leuB			
HAOBHDNC_00158	CDS	1071	leuB	1.1.1.85		3-isopropylmalate dehydrogenase
HAOBHDNC_00159	gene	738	pflA			
HAOBHDNC_00159	CDS	738	pflA	1.97.1.4	COG1180	Pyruvate formate-lyase 1-activating enzyme
HAOBHDNC_00160	gene	2214	pflB			
HAOBHDNC_00160	CDS	2214	pflB	2.3.1.54		Formate acetyltransferase
HAOBHDNC_00161	gene	489				
HAOBHDNC_00161	CDS	489				hypothetical protein
HAOBHDNC_00162	gene	879	rsmA			
HAOBHDNC_00162	CDS	879	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
HAOBHDNC_00163	gene	273				
HAOBHDNC_00163	CDS	273				hypothetical protein
HAOBHDNC_00164	gene	705	walR_1			
HAOBHDNC_00164	CDS	705	walR_1		COG0745	Transcriptional regulatory protein WalR
HAOBHDNC_00165	gene	2049	sasA_2			
HAOBHDNC_00165	CDS	2049	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
HAOBHDNC_00166	gene	288				
HAOBHDNC_00166	CDS	288				hypothetical protein
HAOBHDNC_00167	gene	1227				
HAOBHDNC_00167	CDS	1227				hypothetical protein
HAOBHDNC_00168	gene	1692	argS			
HAOBHDNC_00168	CDS	1692	argS	6.1.1.19		Arginine--tRNA ligase
HAOBHDNC_00169	gene	438				
HAOBHDNC_00169	CDS	438				hypothetical protein
HAOBHDNC_00170	gene	816	racE			
HAOBHDNC_00170	CDS	816	racE	5.1.1.3	COG0796	Glutamate racemase 1
HAOBHDNC_00171	gene	1092	ddlA			
HAOBHDNC_00171	CDS	1092	ddlA	6.3.2.4	COG1181	D-alanine--D-alanine ligase A
HAOBHDNC_00172	gene	801				
HAOBHDNC_00172	CDS	801				hypothetical protein
HAOBHDNC_00173	gene	300				
HAOBHDNC_00173	CDS	300				hypothetical protein
HAOBHDNC_00174	gene	225	secE			
HAOBHDNC_00174	CDS	225	secE			Protein translocase subunit SecE
HAOBHDNC_00175	gene	522	nusG			
HAOBHDNC_00175	CDS	522	nusG		COG0250	Transcription termination/antitermination protein NusG
HAOBHDNC_00176	gene	426	rplK			
HAOBHDNC_00176	CDS	426	rplK		COG0080	50S ribosomal protein L11
HAOBHDNC_00177	gene	696	rplA			
HAOBHDNC_00177	CDS	696	rplA			50S ribosomal protein L1
HAOBHDNC_00178	gene	162				
HAOBHDNC_00178	CDS	162				hypothetical protein
HAOBHDNC_00179	gene	531	rplJ			
HAOBHDNC_00179	CDS	531	rplJ			50S ribosomal protein L10
HAOBHDNC_00180	gene	384	rplL			
HAOBHDNC_00180	CDS	384	rplL			50S ribosomal protein L7/L12
HAOBHDNC_00181	gene	390	bar			
HAOBHDNC_00181	CDS	390	bar	2.3.1.183		Phosphinothricin N-acetyltransferase
HAOBHDNC_00182	gene	942	rpsA			
HAOBHDNC_00182	CDS	942	rpsA			30S ribosomal protein S1
HAOBHDNC_00183	gene	798				
HAOBHDNC_00183	CDS	798		5.2.1.8		Putative peptidyl-prolyl cis-trans isomerase
HAOBHDNC_00184	gene	357				
HAOBHDNC_00184	CDS	357				hypothetical protein
HAOBHDNC_00185	gene	525				
HAOBHDNC_00185	CDS	525				hypothetical protein
HAOBHDNC_00186	gene	849	trxB_1			
HAOBHDNC_00186	CDS	849	trxB_1	1.8.1.9		Thioredoxin reductase
HAOBHDNC_00187	gene	327	trxA			
HAOBHDNC_00187	CDS	327	trxA		COG0526	Thioredoxin 1
HAOBHDNC_00188	gene	2613	adhE_1			
HAOBHDNC_00188	CDS	2613	adhE_1		COG1012	Aldehyde-alcohol dehydrogenase
HAOBHDNC_00189	gene	654	rex1			
HAOBHDNC_00189	CDS	654	rex1		COG2344	Redox-sensing transcriptional repressor Rex 1
HAOBHDNC_00190	gene	1218	icd			
HAOBHDNC_00190	CDS	1218	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
HAOBHDNC_00191	gene	1935	leuC			
HAOBHDNC_00191	CDS	1935	leuC	4.2.1.33		3-isopropylmalate dehydratase large subunit
HAOBHDNC_00192	gene	876				
HAOBHDNC_00192	CDS	876				hypothetical protein
HAOBHDNC_00193	gene	2715				
HAOBHDNC_00193	CDS	2715				hypothetical protein
HAOBHDNC_00194	gene	1890				
HAOBHDNC_00194	CDS	1890				hypothetical protein
HAOBHDNC_00195	gene	945				
HAOBHDNC_00195	CDS	945				hypothetical protein
HAOBHDNC_00196	gene	219				
HAOBHDNC_00196	CDS	219				hypothetical protein
HAOBHDNC_00197	gene	708	pyrH			
HAOBHDNC_00197	CDS	708	pyrH	2.7.4.22	COG0528	Uridylate kinase
HAOBHDNC_00198	gene	555	frr			
HAOBHDNC_00198	CDS	555	frr		COG0233	Ribosome-recycling factor
HAOBHDNC_00199	gene	669	uppS			
HAOBHDNC_00199	CDS	669	uppS	2.5.1.31		Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
HAOBHDNC_00200	gene	834				
HAOBHDNC_00200	CDS	834				hypothetical protein
HAOBHDNC_00201	gene	1149	dxr			
HAOBHDNC_00201	CDS	1149	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
HAOBHDNC_00202	gene	1125	rasP			
HAOBHDNC_00202	CDS	1125	rasP	3.4.24.-	COG0750	Regulator of sigma-W protease RasP
HAOBHDNC_00203	gene	1056	ispG			
HAOBHDNC_00203	CDS	1056	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
HAOBHDNC_00204	gene	4347	polC_1			
HAOBHDNC_00204	CDS	4347	polC_1	2.7.7.7	COG2176	DNA polymerase III PolC-type
HAOBHDNC_00205	gene	1197	hisZ			
HAOBHDNC_00205	CDS	1197	hisZ		COG3705	ATP phosphoribosyltransferase regulatory subunit
HAOBHDNC_00206	gene	660	hisG			
HAOBHDNC_00206	CDS	660	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
HAOBHDNC_00207	gene	1284	hisD			
HAOBHDNC_00207	CDS	1284	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
HAOBHDNC_00208	gene	1089	hisC			
HAOBHDNC_00208	CDS	1089	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
HAOBHDNC_00209	gene	576	hisB			
HAOBHDNC_00209	CDS	576	hisB	4.2.1.19	COG0131	Imidazoleglycerol-phosphate dehydratase
HAOBHDNC_00210	gene	1062	hisI			
HAOBHDNC_00210	CDS	1062	hisI	3.5.4.19		Phosphoribosyl-AMP cyclohydrolase
HAOBHDNC_00211	gene	333	hisE			
HAOBHDNC_00211	CDS	333	hisE	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
HAOBHDNC_00212	gene	423				
HAOBHDNC_00212	CDS	423				hypothetical protein
HAOBHDNC_00213	gene	4743				
HAOBHDNC_00213	CDS	4743				hypothetical protein
HAOBHDNC_00214	gene	681				
HAOBHDNC_00214	CDS	681				hypothetical protein
HAOBHDNC_00215	gene	720	rsxB_1			
HAOBHDNC_00215	CDS	720	rsxB_1	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
HAOBHDNC_00216	gene	1197				
HAOBHDNC_00216	CDS	1197				hypothetical protein
HAOBHDNC_00217	gene	873				
HAOBHDNC_00217	CDS	873				hypothetical protein
HAOBHDNC_00218	gene	513	ruvC			
HAOBHDNC_00218	CDS	513	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
HAOBHDNC_00219	gene	600	ruvA			
HAOBHDNC_00219	CDS	600	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
HAOBHDNC_00220	gene	1053	ruvB			
HAOBHDNC_00220	CDS	1053	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
HAOBHDNC_00221	gene	1350	glmM			
HAOBHDNC_00221	CDS	1350	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
HAOBHDNC_00222	gene	873	rlmL_1			
HAOBHDNC_00222	CDS	873	rlmL_1	2.1.1.264		Ribosomal RNA large subunit methyltransferase K/L
HAOBHDNC_00223	gene	861	ecfA1			
HAOBHDNC_00223	CDS	861	ecfA1	7.-.-.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA1
HAOBHDNC_00224	gene	873	ecfA2			
HAOBHDNC_00224	CDS	873	ecfA2	3.6.3.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA2
HAOBHDNC_00225	gene	816	ecfT_1			
HAOBHDNC_00225	CDS	816	ecfT_1			Energy-coupling factor transporter transmembrane protein EcfT
HAOBHDNC_00226	gene	756	truA			
HAOBHDNC_00226	CDS	756	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
HAOBHDNC_00227	gene	1263				
HAOBHDNC_00227	CDS	1263				hypothetical protein
HAOBHDNC_00228	gene	705				
HAOBHDNC_00228	CDS	705				hypothetical protein
HAOBHDNC_00229	gene	2313	clpC_1			
HAOBHDNC_00229	CDS	2313	clpC_1			ATP-dependent Clp protease ATP-binding subunit ClpC
HAOBHDNC_00230	gene	74				
HAOBHDNC_00230	tRNA	74				tRNA-Gly(tcc)
HAOBHDNC_00231	gene	77				
HAOBHDNC_00231	tRNA	77				tRNA-Arg(tct)
HAOBHDNC_00232	gene	77				
HAOBHDNC_00232	tRNA	77				tRNA-His(gtg)
HAOBHDNC_00233	gene	76				
HAOBHDNC_00233	tRNA	76				tRNA-Gln(ttg)
HAOBHDNC_00234	gene	76				
