locus_tag	ftype	length_bp	gene	EC_number	COG	product
GBJDJOBC_00131	CDS	5817				hypothetical protein
GBJDJOBC_00132	gene	588				
GBJDJOBC_00132	CDS	588				hypothetical protein
GBJDJOBC_00133	gene	2088	topB_1			
GBJDJOBC_00133	CDS	2088	topB_1	5.6.2.1	COG0550	DNA topoisomerase 3
GBJDJOBC_00134	gene	1572				
GBJDJOBC_00134	CDS	1572				hypothetical protein
GBJDJOBC_00135	gene	453				
GBJDJOBC_00135	CDS	453				hypothetical protein
GBJDJOBC_00136	gene	363				
GBJDJOBC_00136	CDS	363				hypothetical protein
GBJDJOBC_00137	gene	294				
GBJDJOBC_00137	CDS	294				hypothetical protein
GBJDJOBC_00138	gene	276				
GBJDJOBC_00138	CDS	276				hypothetical protein
GBJDJOBC_00139	gene	363				
GBJDJOBC_00139	CDS	363				hypothetical protein
GBJDJOBC_00140	gene	1236	xerC_2			
GBJDJOBC_00140	CDS	1236	xerC_2			Tyrosine recombinase XerC
GBJDJOBC_00141	gene	786				
GBJDJOBC_00141	CDS	786				hypothetical protein
GBJDJOBC_00142	gene	975	ykoT			
GBJDJOBC_00142	CDS	975	ykoT	2.4.-.-		putative glycosyltransferase YkoT
GBJDJOBC_00143	gene	1185				
GBJDJOBC_00143	CDS	1185				hypothetical protein
GBJDJOBC_00144	gene	411				
GBJDJOBC_00144	CDS	411				hypothetical protein
GBJDJOBC_00145	gene	1962				
GBJDJOBC_00145	CDS	1962				hypothetical protein
GBJDJOBC_00146	gene	1221				
GBJDJOBC_00146	CDS	1221				hypothetical protein
GBJDJOBC_00147	gene	1014				
GBJDJOBC_00147	CDS	1014				hypothetical protein
GBJDJOBC_00148	gene	1821	hisC_1			
GBJDJOBC_00148	CDS	1821	hisC_1	2.6.1.9		Histidinol-phosphate aminotransferase
GBJDJOBC_00149	gene	903				
GBJDJOBC_00149	CDS	903		1.5.1.49	COG2423	Delta(1)-pyrroline-2-carboxylate reductase
GBJDJOBC_00150	gene	795				
GBJDJOBC_00150	CDS	795				hypothetical protein
GBJDJOBC_00151	gene	978	epsJ			
GBJDJOBC_00151	CDS	978	epsJ	2.4.-.-	COG0463	putative glycosyltransferase EpsJ
GBJDJOBC_00152	gene	771				
GBJDJOBC_00152	CDS	771				hypothetical protein
GBJDJOBC_00153	gene	126				
GBJDJOBC_00153	CDS	126				hypothetical protein
GBJDJOBC_00154	gene	138				
GBJDJOBC_00154	CDS	138				hypothetical protein
GBJDJOBC_00155	gene	822				
GBJDJOBC_00155	CDS	822				hypothetical protein
GBJDJOBC_00156	gene	798	kfoC			
GBJDJOBC_00156	CDS	798	kfoC			Chondroitin synthase
GBJDJOBC_00157	gene	939				
GBJDJOBC_00157	CDS	939				hypothetical protein
GBJDJOBC_00158	gene	1812	msbA			
GBJDJOBC_00158	CDS	1812	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
GBJDJOBC_00159	gene	1239				
GBJDJOBC_00159	CDS	1239				hypothetical protein
GBJDJOBC_00160	gene	636	rnhA			
GBJDJOBC_00160	CDS	636	rnhA	3.1.26.4	COG3341	Ribonuclease H
GBJDJOBC_00161	gene	603				
GBJDJOBC_00161	CDS	603				hypothetical protein
GBJDJOBC_00162	gene	528	aroK			
GBJDJOBC_00162	CDS	528	aroK	2.7.1.71	COG0703	Shikimate kinase
GBJDJOBC_00163	gene	1893	speA			
GBJDJOBC_00163	CDS	1893	speA	4.1.1.19	COG1166	Biosynthetic arginine decarboxylase
GBJDJOBC_00164	gene	774	argB			
GBJDJOBC_00164	CDS	774	argB	2.7.2.8	COG0548	Acetylglutamate kinase
GBJDJOBC_00165	gene	510	sigH			
GBJDJOBC_00165	CDS	510	sigH		COG1595	ECF RNA polymerase sigma factor SigH
GBJDJOBC_00166	gene	510				
GBJDJOBC_00166	CDS	510				hypothetical protein
GBJDJOBC_00167	gene	483				
GBJDJOBC_00167	CDS	483				hypothetical protein
GBJDJOBC_00168	gene	720				
GBJDJOBC_00168	CDS	720				hypothetical protein
GBJDJOBC_00169	gene	741				
GBJDJOBC_00169	CDS	741				hypothetical protein
GBJDJOBC_00170	gene	708				
GBJDJOBC_00170	CDS	708				hypothetical protein
GBJDJOBC_00171	gene	396				
GBJDJOBC_00171	CDS	396				hypothetical protein
GBJDJOBC_00172	gene	2340				
GBJDJOBC_00172	CDS	2340		3.2.1.21	COG1472	Beta-glucosidase BoGH3B
GBJDJOBC_00173	gene	126				
GBJDJOBC_00173	CDS	126				hypothetical protein
GBJDJOBC_00174	gene	981				
GBJDJOBC_00174	CDS	981				hypothetical protein
GBJDJOBC_00175	gene	1773	fucI			
GBJDJOBC_00175	CDS	1773	fucI	5.3.1.25	COG2407	L-fucose isomerase
GBJDJOBC_00176	gene	1155	fucO_1			
GBJDJOBC_00176	CDS	1155	fucO_1	1.1.1.77	COG1454	Lactaldehyde reductase
GBJDJOBC_00177	gene	639	otnC			
GBJDJOBC_00177	CDS	639	otnC	4.1.1.104	COG0235	3-oxo-tetronate 4-phosphate decarboxylase
GBJDJOBC_00178	gene	1392	rhaB_1			
GBJDJOBC_00178	CDS	1392	rhaB_1	2.7.1.5	COG1070	L-Rhamnulokinase
GBJDJOBC_00179	gene	390				
GBJDJOBC_00179	CDS	390		5.1.3.29		L-fucose mutarotase
GBJDJOBC_00180	gene	1320	fucP_1			
GBJDJOBC_00180	CDS	1320	fucP_1		COG0738	L-fucose-proton symporter
GBJDJOBC_00181	gene	2250				
GBJDJOBC_00181	CDS	2250				hypothetical protein
GBJDJOBC_00182	gene	1341				
GBJDJOBC_00182	CDS	1341				hypothetical protein
GBJDJOBC_00183	gene	3117				
GBJDJOBC_00183	CDS	3117				TonB-dependent receptor P39
GBJDJOBC_00184	gene	2013				
GBJDJOBC_00184	CDS	2013				hypothetical protein
GBJDJOBC_00185	gene	987				
GBJDJOBC_00185	CDS	987				hypothetical protein
GBJDJOBC_00186	gene	2289				
GBJDJOBC_00186	CDS	2289				hypothetical protein
GBJDJOBC_00187	gene	1395				
GBJDJOBC_00187	CDS	1395				hypothetical protein
GBJDJOBC_00188	gene	2559	xyl3A_1			
GBJDJOBC_00188	CDS	2559	xyl3A_1	3.2.1.37	COG1472	Xylan 1,4-beta-xylosidase
GBJDJOBC_00189	gene	2589	xyl3A_2			
GBJDJOBC_00189	CDS	2589	xyl3A_2	3.2.1.37	COG1472	Xylan 1,4-beta-xylosidase
GBJDJOBC_00190	gene	1953				
GBJDJOBC_00190	CDS	1953				hypothetical protein
GBJDJOBC_00191	gene	1140				
GBJDJOBC_00191	CDS	1140				hypothetical protein
GBJDJOBC_00192	gene	3216				
GBJDJOBC_00192	CDS	3216				hypothetical protein
GBJDJOBC_00193	gene	3297				
GBJDJOBC_00193	CDS	3297				hypothetical protein
GBJDJOBC_00194	gene	735				
GBJDJOBC_00194	CDS	735				hypothetical protein
GBJDJOBC_00195	gene	279				
GBJDJOBC_00195	CDS	279				hypothetical protein
GBJDJOBC_00196	gene	225				
GBJDJOBC_00196	CDS	225				hypothetical protein
GBJDJOBC_00197	gene	180				
GBJDJOBC_00197	CDS	180				hypothetical protein
GBJDJOBC_00198	gene	318				
GBJDJOBC_00198	CDS	318				hypothetical protein
GBJDJOBC_00199	gene	549				
GBJDJOBC_00199	CDS	549				hypothetical protein
GBJDJOBC_00200	gene	219				
GBJDJOBC_00200	CDS	219				hypothetical protein
GBJDJOBC_00201	gene	120				
GBJDJOBC_00201	CDS	120				hypothetical protein
GBJDJOBC_00202	gene	534				
GBJDJOBC_00202	CDS	534				hypothetical protein
GBJDJOBC_00203	gene	120				
GBJDJOBC_00203	CDS	120				hypothetical protein
GBJDJOBC_00204	gene	435				
GBJDJOBC_00204	CDS	435				hypothetical protein
GBJDJOBC_00205	gene	537				
GBJDJOBC_00205	CDS	537				hypothetical protein
GBJDJOBC_00206	gene	705				
GBJDJOBC_00206	CDS	705				hypothetical protein
GBJDJOBC_00207	gene	198				
GBJDJOBC_00207	CDS	198				hypothetical protein
GBJDJOBC_00208	gene	471				
GBJDJOBC_00208	CDS	471				hypothetical protein
GBJDJOBC_00209	gene	102				
GBJDJOBC_00209	CDS	102				hypothetical protein
GBJDJOBC_00210	gene	102				
GBJDJOBC_00210	CDS	102				hypothetical protein
GBJDJOBC_00211	gene	204				
GBJDJOBC_00211	CDS	204				hypothetical protein
GBJDJOBC_00212	gene	4296	lacZ_1			
GBJDJOBC_00212	CDS	4296	lacZ_1	3.2.1.23		Beta-galactosidase
GBJDJOBC_00213	gene	1773				
GBJDJOBC_00213	CDS	1773				hypothetical protein
GBJDJOBC_00214	gene	4008	rcsC_3			
GBJDJOBC_00214	CDS	4008	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
GBJDJOBC_00215	gene	1011				
GBJDJOBC_00215	CDS	1011				hypothetical protein
GBJDJOBC_00216	gene	1977				
GBJDJOBC_00216	CDS	1977				hypothetical protein
GBJDJOBC_00217	gene	2928	lacZ_2			
GBJDJOBC_00217	CDS	2928	lacZ_2	3.2.1.23		Beta-galactosidase
GBJDJOBC_00218	gene	1566				
GBJDJOBC_00218	CDS	1566				hypothetical protein
GBJDJOBC_00219	gene	483				
GBJDJOBC_00219	CDS	483				hypothetical protein
GBJDJOBC_00220	gene	678				
GBJDJOBC_00220	CDS	678				hypothetical protein
GBJDJOBC_00221	gene	153				
GBJDJOBC_00221	CDS	153				hypothetical protein
GBJDJOBC_00222	gene	363				
GBJDJOBC_00222	CDS	363				hypothetical protein
GBJDJOBC_00223	gene	1947				
GBJDJOBC_00223	CDS	1947				hypothetical protein
GBJDJOBC_00224	gene	2238				
GBJDJOBC_00224	CDS	2238				hypothetical protein
GBJDJOBC_00225	gene	2022				
GBJDJOBC_00225	CDS	2022		3.2.1.31		Putative beta-glucuronidase
GBJDJOBC_00226	gene	2805				
GBJDJOBC_00226	CDS	2805				hypothetical protein
GBJDJOBC_00227	gene	2661				
GBJDJOBC_00227	CDS	2661				hypothetical protein
GBJDJOBC_00228	gene	468	rimP			
GBJDJOBC_00228	CDS	468	rimP			Ribosome maturation factor RimP
GBJDJOBC_00229	gene	1263	nusA			
GBJDJOBC_00229	CDS	1263	nusA		COG0195	Transcription termination/antitermination protein NusA
GBJDJOBC_00230	gene	3018	infB			
GBJDJOBC_00230	CDS	3018	infB			Translation initiation factor IF-2
GBJDJOBC_00231	gene	504				
GBJDJOBC_00231	CDS	504				hypothetical protein
GBJDJOBC_00232	gene	1458	sufB			
GBJDJOBC_00232	CDS	1458	sufB		COG0719	FeS cluster assembly protein SufB
GBJDJOBC_00233	gene	756	sufC			
GBJDJOBC_00233	CDS	756	sufC		COG0396	putative ATP-dependent transporter SufC
GBJDJOBC_00234	gene	1344	sufD			
GBJDJOBC_00234	CDS	1344	sufD		COG0719	FeS cluster assembly protein SufD
GBJDJOBC_00235	gene	1212	sufS			
GBJDJOBC_00235	CDS	1212	sufS	2.8.1.7	COG0520	Cysteine desulfurase
GBJDJOBC_00236	gene	2238				
GBJDJOBC_00236	CDS	2238				hypothetical protein
GBJDJOBC_00237	gene	321				
GBJDJOBC_00237	CDS	321				hypothetical protein
GBJDJOBC_00238	gene	489				
GBJDJOBC_00238	CDS	489				hypothetical protein
GBJDJOBC_00239	gene	1926	ziaA			
GBJDJOBC_00239	CDS	1926	ziaA	7.2.2.12		Zinc-transporting ATPase
GBJDJOBC_00240	gene	2205	hppA1			
GBJDJOBC_00240	CDS	2205	hppA1	7.2.3.-	COG3808	Putative K(+)-stimulated pyrophosphate-energized sodium pump
GBJDJOBC_00241	gene	420				
GBJDJOBC_00241	CDS	420				hypothetical protein
GBJDJOBC_00242	gene	603	rnhB			
GBJDJOBC_00242	CDS	603	rnhB	3.1.26.4	COG0164	Ribonuclease HII
GBJDJOBC_00243	gene	1476				
GBJDJOBC_00243	CDS	1476				hypothetical protein
GBJDJOBC_00244	gene	1773				
GBJDJOBC_00244	CDS	1773				hypothetical protein
GBJDJOBC_00245	gene	927	corA_1			
GBJDJOBC_00245	CDS	927	corA_1		COG0598	Cobalt/magnesium transport protein CorA
GBJDJOBC_00246	gene	1515	gpmI_2			
GBJDJOBC_00246	CDS	1515	gpmI_2	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
GBJDJOBC_00247	gene	582				
GBJDJOBC_00247	CDS	582				hypothetical protein
GBJDJOBC_00248	gene	2040				
GBJDJOBC_00248	CDS	2040				hypothetical protein
GBJDJOBC_00249	gene	1029				
GBJDJOBC_00249	CDS	1029				hypothetical protein
GBJDJOBC_00250	gene	561				
GBJDJOBC_00250	CDS	561				hypothetical protein
GBJDJOBC_00251	gene	1968	gyrB_1			
GBJDJOBC_00251	CDS	1968	gyrB_1	5.6.2.2	COG0187	DNA gyrase subunit B
GBJDJOBC_00252	gene	255	rpsT			
GBJDJOBC_00252	CDS	255	rpsT		COG0268	30S ribosomal protein S20
GBJDJOBC_00253	gene	73				
GBJDJOBC_00253	tRNA	73				tRNA-Glu(ttc)
GBJDJOBC_00254	gene	729	recO			
GBJDJOBC_00254	CDS	729	recO			DNA repair protein RecO
GBJDJOBC_00255	gene	450	yqeY			
GBJDJOBC_00255	CDS	450	yqeY		COG1610	putative protein YqeY
GBJDJOBC_00256	gene	1299	ftsZ_1			
GBJDJOBC_00256	CDS	1299	ftsZ_1			Cell division protein FtsZ
GBJDJOBC_00257	gene	1428	ftsA			
GBJDJOBC_00257	CDS	1428	ftsA			Cell division protein FtsA
GBJDJOBC_00258	gene	129				
GBJDJOBC_00258	CDS	129				hypothetical protein
