locus_tag	ftype	length_bp	gene	EC_number	COG	product
CFICGCGH_00044	gene	1320	mtaB			
CFICGCGH_00044	CDS	1320	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
CFICGCGH_00045	gene	1674				
CFICGCGH_00045	CDS	1674		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
CFICGCGH_00046	gene	219				
CFICGCGH_00046	CDS	219				hypothetical protein
CFICGCGH_00047	gene	711				
CFICGCGH_00047	CDS	711				hypothetical protein
CFICGCGH_00048	gene	450	rplI			
CFICGCGH_00048	CDS	450	rplI		COG0359	50S ribosomal protein L9
CFICGCGH_00049	gene	270				
CFICGCGH_00049	CDS	270				hypothetical protein
CFICGCGH_00050	gene	345				
CFICGCGH_00050	CDS	345				hypothetical protein
CFICGCGH_00051	gene	447	slyA			
CFICGCGH_00051	CDS	447	slyA			Transcriptional regulator SlyA
CFICGCGH_00052	gene	177				
CFICGCGH_00052	CDS	177				hypothetical protein
CFICGCGH_00053	gene	702	walR			
CFICGCGH_00053	CDS	702	walR		COG0745	Transcriptional regulatory protein WalR
CFICGCGH_00054	gene	1542	sasA_1			
CFICGCGH_00054	CDS	1542	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
CFICGCGH_00055	gene	2157	fusA_1			
CFICGCGH_00055	CDS	2157	fusA_1		COG0480	Elongation factor G
CFICGCGH_00056	gene	801				
CFICGCGH_00056	CDS	801		2.4.2.-	COG2071	Putative glutamine amidotransferase
CFICGCGH_00057	gene	618				
CFICGCGH_00057	CDS	618				hypothetical protein
CFICGCGH_00058	gene	3321				
CFICGCGH_00058	CDS	3321				hypothetical protein
CFICGCGH_00059	gene	2337				
CFICGCGH_00059	CDS	2337				hypothetical protein
CFICGCGH_00060	gene	1386				
CFICGCGH_00060	CDS	1386				hypothetical protein
CFICGCGH_00061	gene	1689				
CFICGCGH_00061	CDS	1689				hypothetical protein
CFICGCGH_00062	gene	2052				
CFICGCGH_00062	CDS	2052				hypothetical protein
CFICGCGH_00063	gene	3291				
CFICGCGH_00063	CDS	3291				TonB-dependent receptor P3
CFICGCGH_00064	gene	1953				
CFICGCGH_00064	CDS	1953				hypothetical protein
CFICGCGH_00065	gene	324				
CFICGCGH_00065	CDS	324				hypothetical protein
CFICGCGH_00066	gene	4044	rcsC_1			
CFICGCGH_00066	CDS	4044	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
CFICGCGH_00067	gene	981				
CFICGCGH_00067	CDS	981				hypothetical protein
CFICGCGH_00068	gene	3096	lacZ_1			
CFICGCGH_00068	CDS	3096	lacZ_1	3.2.1.23		Beta-galactosidase
CFICGCGH_00069	gene	1932				
CFICGCGH_00069	CDS	1932		3.2.1.55		Extracellular exo-alpha-L-arabinofuranosidase
CFICGCGH_00070	gene	2529				
CFICGCGH_00070	CDS	2529				hypothetical protein
CFICGCGH_00071	gene	2922				
CFICGCGH_00071	CDS	2922				hypothetical protein
CFICGCGH_00072	gene	1932				
CFICGCGH_00072	CDS	1932				hypothetical protein
CFICGCGH_00073	gene	1125				
CFICGCGH_00073	CDS	1125		3.2.1.-		Unsaturated 3S-rhamnoglycuronyl hydrolase
CFICGCGH_00074	gene	1290				
CFICGCGH_00074	CDS	1290				hypothetical protein
CFICGCGH_00075	gene	1251				
CFICGCGH_00075	CDS	1251				hypothetical protein
CFICGCGH_00076	gene	852	bglA			
CFICGCGH_00076	CDS	852	bglA	3.2.1.73		Beta-glucanase
CFICGCGH_00077	gene	1170				
CFICGCGH_00077	CDS	1170				hypothetical protein
CFICGCGH_00078	gene	1083				
CFICGCGH_00078	CDS	1083				hypothetical protein
CFICGCGH_00079	gene	2013				
CFICGCGH_00079	CDS	2013				hypothetical protein
CFICGCGH_00080	gene	3300	btuB_1			
CFICGCGH_00080	CDS	3300	btuB_1			Vitamin B12 transporter BtuB
CFICGCGH_00081	gene	4191	rcsC_2			
CFICGCGH_00081	CDS	4191	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
CFICGCGH_00082	gene	2016				
CFICGCGH_00082	CDS	2016				hypothetical protein
CFICGCGH_00083	gene	1131	hemW			
CFICGCGH_00083	CDS	1131	hemW		COG0635	Heme chaperone HemW
CFICGCGH_00084	gene	1092				
CFICGCGH_00084	CDS	1092				hypothetical protein
CFICGCGH_00085	gene	1779				
CFICGCGH_00085	CDS	1779				SusD-like protein P38
CFICGCGH_00086	gene	3264				
CFICGCGH_00086	CDS	3264				TonB-dependent receptor P3
CFICGCGH_00087	gene	543				
CFICGCGH_00087	CDS	543				hypothetical protein
CFICGCGH_00088	gene	4287	rcsC_3			
CFICGCGH_00088	CDS	4287	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
CFICGCGH_00089	gene	1590				
CFICGCGH_00089	CDS	1590		3.2.1.55	COG3507	Non-reducing end alpha-L-arabinofuranosidase BoGH43B
CFICGCGH_00090	gene	2859	lacZ_2			
CFICGCGH_00090	CDS	2859	lacZ_2	3.2.1.23		Beta-galactosidase
CFICGCGH_00091	gene	1734				
CFICGCGH_00091	CDS	1734				SusD-like protein P2
CFICGCGH_00092	gene	2817				
CFICGCGH_00092	CDS	2817				TonB-dependent receptor P26
CFICGCGH_00093	gene	2046				
CFICGCGH_00093	CDS	2046				hypothetical protein
CFICGCGH_00094	gene	3168				
CFICGCGH_00094	CDS	3168				hypothetical protein
CFICGCGH_00095	gene	759				
CFICGCGH_00095	CDS	759				hypothetical protein
CFICGCGH_00096	gene	672				
CFICGCGH_00096	CDS	672				hypothetical protein
CFICGCGH_00097	gene	894				
CFICGCGH_00097	CDS	894				hypothetical protein
CFICGCGH_00098	gene	1041				
CFICGCGH_00098	CDS	1041				hypothetical protein
CFICGCGH_00099	gene	1599				
CFICGCGH_00099	CDS	1599				hypothetical protein
CFICGCGH_00100	gene	420				
CFICGCGH_00100	CDS	420				hypothetical protein
CFICGCGH_00101	gene	882				
CFICGCGH_00101	CDS	882				hypothetical protein
CFICGCGH_00102	gene	2730	btuB_2			
CFICGCGH_00102	CDS	2730	btuB_2			Vitamin B12 transporter BtuB
CFICGCGH_00103	gene	1095				
CFICGCGH_00103	CDS	1095				hypothetical protein
CFICGCGH_00104	gene	750				
CFICGCGH_00104	CDS	750				hypothetical protein
CFICGCGH_00105	gene	354				
CFICGCGH_00105	CDS	354				hypothetical protein
CFICGCGH_00106	gene	753	btsR_1			
CFICGCGH_00106	CDS	753	btsR_1		COG3279	Transcriptional regulatory protein BtsR
CFICGCGH_00107	gene	2034				
CFICGCGH_00107	CDS	2034				hypothetical protein
CFICGCGH_00108	gene	1074	tri1_1			
CFICGCGH_00108	CDS	1074	tri1_1	3.2.2.19	COG1397	ADP-ribosylarginine hydrolase Tri1
CFICGCGH_00109	gene	504				
CFICGCGH_00109	CDS	504				hypothetical protein
CFICGCGH_00110	gene	753				
CFICGCGH_00110	CDS	753				hypothetical protein
CFICGCGH_00111	gene	1308				
CFICGCGH_00111	CDS	1308				hypothetical protein
CFICGCGH_00112	gene	1104				
CFICGCGH_00112	CDS	1104				hypothetical protein
CFICGCGH_00113	gene	1254	queA_1			
CFICGCGH_00113	CDS	1254	queA_1	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
CFICGCGH_00114	gene	507	idi			
CFICGCGH_00114	CDS	507	idi	5.3.3.2	COG1443	Isopentenyl-diphosphate Delta-isomerase
CFICGCGH_00115	gene	1389	algC			
CFICGCGH_00115	CDS	1389	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
CFICGCGH_00116	gene	606				
CFICGCGH_00116	CDS	606				hypothetical protein
CFICGCGH_00117	gene	1038	nrnA			
CFICGCGH_00117	CDS	1038	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
CFICGCGH_00118	gene	93				
CFICGCGH_00118	CDS	93				hypothetical protein
CFICGCGH_00119	gene	1179				
CFICGCGH_00119	CDS	1179		4.2.2.7		Heparin lyase I
CFICGCGH_00120	gene	1962				
CFICGCGH_00120	CDS	1962				hypothetical protein
CFICGCGH_00121	gene	1899				
CFICGCGH_00121	CDS	1899		4.2.2.-		Broad-specificity ulvan lyase
CFICGCGH_00122	gene	4044	rcsC_4			
CFICGCGH_00122	CDS	4044	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
CFICGCGH_00123	gene	1137	mro_1			
CFICGCGH_00123	CDS	1137	mro_1	5.1.3.3	COG2017	Aldose 1-epimerase
CFICGCGH_00124	gene	3180				
CFICGCGH_00124	CDS	3180				TonB-dependent receptor P3
CFICGCGH_00125	gene	1767				
CFICGCGH_00125	CDS	1767				SusD-like protein P2
CFICGCGH_00126	gene	1290				
CFICGCGH_00126	CDS	1290				hypothetical protein
CFICGCGH_00127	gene	1998	hepC			
CFICGCGH_00127	CDS	1998	hepC	4.2.2.8		Heparin-sulfate lyase
CFICGCGH_00128	gene	1611				
CFICGCGH_00128	CDS	1611		3.1.6.-	COG3119	N-acetylglucosamine-6-O-sulfatase
CFICGCGH_00129	gene	1629				
CFICGCGH_00129	CDS	1629				hypothetical protein
CFICGCGH_00130	gene	930	glkA			
CFICGCGH_00130	CDS	930	glkA	2.7.1.2		Glucokinase
CFICGCGH_00131	gene	1293	fucP_1			
CFICGCGH_00131	CDS	1293	fucP_1		COG0738	L-fucose-proton symporter
CFICGCGH_00132	gene	2607				
CFICGCGH_00132	CDS	2607				hypothetical protein
CFICGCGH_00133	gene	1419				
CFICGCGH_00133	CDS	1419		3.1.6.-	COG3119	Delta 4,5-hexuronate-2-O-sulfatase
CFICGCGH_00134	gene	1308				
CFICGCGH_00134	CDS	1308				hypothetical protein
CFICGCGH_00135	gene	2208	apxIB			
CFICGCGH_00135	CDS	2208	apxIB		COG2274	Toxin RTX-I translocation ATP-binding protein
CFICGCGH_00136	gene	1554				
CFICGCGH_00136	CDS	1554				hypothetical protein
CFICGCGH_00137	gene	1095				
CFICGCGH_00137	CDS	1095				hypothetical protein
CFICGCGH_00138	gene	1110				
CFICGCGH_00138	CDS	1110				hypothetical protein
CFICGCGH_00139	gene	234				
CFICGCGH_00139	CDS	234				hypothetical protein
CFICGCGH_00140	gene	1104				
CFICGCGH_00140	CDS	1104				hypothetical protein
CFICGCGH_00141	gene	207				
CFICGCGH_00141	CDS	207				hypothetical protein
CFICGCGH_00142	gene	1443				
CFICGCGH_00142	CDS	1443				hypothetical protein
CFICGCGH_00143	gene	3246	mdtC			
CFICGCGH_00143	CDS	3246	mdtC			Multidrug resistance protein MdtC
CFICGCGH_00144	gene	1476				
CFICGCGH_00144	CDS	1476				hypothetical protein
CFICGCGH_00145	gene	3066	mexB_1			
CFICGCGH_00145	CDS	3066	mexB_1		COG0841	Multidrug resistance protein MexB
CFICGCGH_00146	gene	1074	mdtA_1			
CFICGCGH_00146	CDS	1074	mdtA_1			Multidrug resistance protein MdtA
CFICGCGH_00147	gene	1230				
CFICGCGH_00147	CDS	1230				hypothetical protein
CFICGCGH_00148	gene	426				
CFICGCGH_00148	CDS	426				hypothetical protein
CFICGCGH_00149	gene	633				
CFICGCGH_00149	CDS	633				hypothetical protein
CFICGCGH_00150	gene	2148				
CFICGCGH_00150	CDS	2148				hypothetical protein
CFICGCGH_00151	gene	651	rpe			
CFICGCGH_00151	CDS	651	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
CFICGCGH_00152	gene	186				
CFICGCGH_00152	CDS	186				hypothetical protein
CFICGCGH_00153	gene	594	sigR			
CFICGCGH_00153	CDS	594	sigR		COG1595	ECF RNA polymerase sigma factor SigR
CFICGCGH_00154	gene	969	fmt			
CFICGCGH_00154	CDS	969	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
CFICGCGH_00155	gene	1791	clcB			
CFICGCGH_00155	CDS	1791	clcB			Voltage-gated ClC-type chloride channel ClcB
CFICGCGH_00156	gene	531	tsaC			
CFICGCGH_00156	CDS	531	tsaC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
CFICGCGH_00157	gene	435				
CFICGCGH_00157	CDS	435				hypothetical protein
CFICGCGH_00158	gene	720				
CFICGCGH_00158	CDS	720				hypothetical protein
CFICGCGH_00159	gene	309	clpS			
CFICGCGH_00159	CDS	309	clpS			ATP-dependent Clp protease adapter protein ClpS
CFICGCGH_00160	gene	2229	clpA			
CFICGCGH_00160	CDS	2229	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
CFICGCGH_00161	gene	639	aat			
CFICGCGH_00161	CDS	639	aat	2.3.2.6	COG2360	Leucyl/phenylalanyl-tRNA--protein transferase
CFICGCGH_00162	gene	765	yaaA			
CFICGCGH_00162	CDS	765	yaaA		COG3022	Peroxide stress resistance protein YaaA
CFICGCGH_00163	gene	123				
CFICGCGH_00163	CDS	123				hypothetical protein
CFICGCGH_00164	gene	1716	recJ			
CFICGCGH_00164	CDS	1716	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
CFICGCGH_00165	gene	1926	cshA_1			
CFICGCGH_00165	CDS	1926	cshA_1	3.6.4.13		DEAD-box ATP-dependent RNA helicase CshA
CFICGCGH_00166	gene	786	loiP			
CFICGCGH_00166	CDS	786	loiP	3.4.24.-	COG0501	Metalloprotease LoiP
CFICGCGH_00167	gene	954	bepA_1			
CFICGCGH_00167	CDS	954	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
CFICGCGH_00168	gene	1716				
CFICGCGH_00168	CDS	1716				hypothetical protein
CFICGCGH_00169	gene	3057				
CFICGCGH_00169	CDS	3057				TonB-dependent receptor P3
CFICGCGH_00170	gene	1794				
CFICGCGH_00170	CDS	1794				hypothetical protein
CFICGCGH_00171	gene	1389	dcuD			
CFICGCGH_00171	CDS	1389	dcuD		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
CFICGCGH_00172	gene	1146	iadA			
CFICGCGH_00172	CDS	1146	iadA	3.4.19.-		Isoaspartyl dipeptidase
CFICGCGH_00173	gene	3027				
CFICGCGH_00173	CDS	3027				hypothetical protein
CFICGCGH_00174	gene	477				
CFICGCGH_00174	CDS	477				hypothetical protein
CFICGCGH_00175	gene	849	pheA			
CFICGCGH_00175	CDS	849	pheA		COG0077	Bifunctional chorismate mutase/prephenate dehydratase
CFICGCGH_00176	gene	1182	dapL_1			
CFICGCGH_00176	CDS	1182	dapL_1	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
CFICGCGH_00177	gene	1068	kdsA_1			
CFICGCGH_00177	CDS	1068	kdsA_1	2.5.1.55		2-dehydro-3-deoxyphosphooctonate aldolase
CFICGCGH_00178	gene	774				
CFICGCGH_00178	CDS	774				hypothetical protein
CFICGCGH_00179	gene	2085	dnaG			
CFICGCGH_00179	CDS	2085	dnaG	2.7.7.-		DNA primase
CFICGCGH_00180	gene	594	folE			
CFICGCGH_00180	CDS	594	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
CFICGCGH_00181	gene	456				
CFICGCGH_00181	CDS	456				hypothetical protein
CFICGCGH_00182	gene	756	tpiA			
CFICGCGH_00182	CDS	756	tpiA	5.3.1.1		Triosephosphate isomerase
CFICGCGH_00183	gene	1269				
CFICGCGH_00183	CDS	1269				hypothetical protein
CFICGCGH_00184	gene	564				
CFICGCGH_00184	CDS	564				hypothetical protein
CFICGCGH_00185	gene	870				
CFICGCGH_00185	CDS	870				hypothetical protein
CFICGCGH_00186	gene	2097	recG			
CFICGCGH_00186	CDS	2097	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
CFICGCGH_00187	gene	672	ispD			
CFICGCGH_00187	CDS	672	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
CFICGCGH_00188	gene	549	yajL			
CFICGCGH_00188	CDS	549	yajL	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
CFICGCGH_00189	gene	831				
CFICGCGH_00189	CDS	831				hypothetical protein
CFICGCGH_00190	gene	414	tolR_1			
CFICGCGH_00190	CDS	414	tolR_1			Tol-Pal system protein TolR
CFICGCGH_00191	gene	717	tolQ_1			
CFICGCGH_00191	CDS	717	tolQ_1			Tol-Pal system protein TolQ
CFICGCGH_00192	gene	789	pdxJ			
CFICGCGH_00192	CDS	789	pdxJ	2.6.99.2	COG0854	Pyridoxine 5'-phosphate synthase
CFICGCGH_00193	gene	870	nadK			
CFICGCGH_00193	CDS	870	nadK	2.7.1.23	COG0061	NAD kinase
CFICGCGH_00194	gene	942	mdh_1			
CFICGCGH_00194	CDS	942	mdh_1	1.1.1.37		Malate dehydrogenase
CFICGCGH_00195	gene	864				
CFICGCGH_00195	CDS	864				hypothetical protein
CFICGCGH_00196	gene	1659	btuD_1			
CFICGCGH_00196	CDS	1659	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
CFICGCGH_00197	gene	1203				
CFICGCGH_00197	CDS	1203				hypothetical protein
CFICGCGH_00198	gene	2628				
CFICGCGH_00198	CDS	2628				hypothetical protein
CFICGCGH_00199	gene	144				
CFICGCGH_00199	CDS	144				hypothetical protein
CFICGCGH_00200	gene	1746				
CFICGCGH_00200	CDS	1746				hypothetical protein
CFICGCGH_00201	gene	864				
CFICGCGH_00201	CDS	864				hypothetical protein
CFICGCGH_00202	gene	1656	btuD_2			
CFICGCGH_00202	CDS	1656	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
CFICGCGH_00203	gene	1110				
CFICGCGH_00203	CDS	1110				hypothetical protein
CFICGCGH_00204	gene	2505				
CFICGCGH_00204	CDS	2505				hypothetical protein
CFICGCGH_00205	gene	150				
CFICGCGH_00205	CDS	150				hypothetical protein
CFICGCGH_00206	gene	1746				
CFICGCGH_00206	CDS	1746				hypothetical protein
CFICGCGH_00207	gene	864				
CFICGCGH_00207	CDS	864				hypothetical protein
CFICGCGH_00208	gene	1665	btuD_3			
CFICGCGH_00208	CDS	1665	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
CFICGCGH_00209	gene	1116				
CFICGCGH_00209	CDS	1116				hypothetical protein
CFICGCGH_00210	gene	2931				
CFICGCGH_00210	CDS	2931				hypothetical protein
CFICGCGH_00211	gene	132				
CFICGCGH_00211	CDS	132				hypothetical protein
CFICGCGH_00212	gene	1233	xerC_1			
CFICGCGH_00212	CDS	1233	xerC_1			Tyrosine recombinase XerC
CFICGCGH_00213	gene	267				
CFICGCGH_00213	CDS	267				hypothetical protein
CFICGCGH_00214	gene	117				
CFICGCGH_00214	CDS	117				hypothetical protein
CFICGCGH_00215	gene	2250				
CFICGCGH_00215	CDS	2250				hypothetical protein
CFICGCGH_00216	gene	1173				
CFICGCGH_00216	CDS	1173				hypothetical protein
CFICGCGH_00217	gene	1647	btuD_4			
CFICGCGH_00217	CDS	1647	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
CFICGCGH_00218	gene	864				
CFICGCGH_00218	CDS	864				hypothetical protein
CFICGCGH_00219	gene	483				
CFICGCGH_00219	CDS	483				hypothetical protein
CFICGCGH_00220	gene	1122				
CFICGCGH_00220	CDS	1122				hypothetical protein
CFICGCGH_00221	gene	870				
CFICGCGH_00221	CDS	870				hypothetical protein
CFICGCGH_00222	gene	1488				
CFICGCGH_00222	CDS	1488				hypothetical protein
CFICGCGH_00223	gene	987				
CFICGCGH_00223	CDS	987				hypothetical protein
CFICGCGH_00224	gene	1179				
CFICGCGH_00224	CDS	1179				hypothetical protein
CFICGCGH_00225	gene	1233				
CFICGCGH_00225	CDS	1233				hypothetical protein
CFICGCGH_00226	gene	2304				
CFICGCGH_00226	CDS	2304				hypothetical protein
CFICGCGH_00227	gene	1065				
CFICGCGH_00227	CDS	1065				hypothetical protein
CFICGCGH_00228	gene	1902	resA_1			
CFICGCGH_00228	CDS	1902	resA_1			Thiol-disulfide oxidoreductase ResA
CFICGCGH_00229	gene	1533				
CFICGCGH_00229	CDS	1533		3.2.1.-		Glycosyl hydrolase family 109 protein 1
CFICGCGH_00230	gene	2115				
CFICGCGH_00230	CDS	2115		3.2.1.31		Putative beta-glucuronidase
CFICGCGH_00231	gene	1095				
CFICGCGH_00231	CDS	1095		3.2.1.-		Unsaturated 3S-rhamnoglycuronyl hydrolase
CFICGCGH_00232	gene	1848				
CFICGCGH_00232	CDS	1848				hypothetical protein
CFICGCGH_00233	gene	3357	susC_1			
CFICGCGH_00233	CDS	3357	susC_1			TonB-dependent receptor SusC
CFICGCGH_00234	gene	969				
CFICGCGH_00234	CDS	969				hypothetical protein
CFICGCGH_00235	gene	549	sigW_1			
CFICGCGH_00235	CDS	549	sigW_1		COG1595	ECF RNA polymerase sigma factor SigW
CFICGCGH_00236	gene	363				
CFICGCGH_00236	CDS	363				hypothetical protein
CFICGCGH_00237	gene	2031				
CFICGCGH_00237	CDS	2031				hypothetical protein
CFICGCGH_00238	gene	1188	resA_2			
CFICGCGH_00238	CDS	1188	resA_2			Thiol-disulfide oxidoreductase ResA
CFICGCGH_00239	gene	1101				
CFICGCGH_00239	CDS	1101				Iron-sulfur cluster carrier protein
CFICGCGH_00240	gene	759	trmB			
CFICGCGH_00240	CDS	759	trmB	2.1.1.33		tRNA (guanine-N(7)-)-methyltransferase
CFICGCGH_00241	gene	1020	ilvE			
CFICGCGH_00241	CDS	1020	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
CFICGCGH_00242	gene	216	xseB			
CFICGCGH_00242	CDS	216	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
CFICGCGH_00243	gene	1239	xseA			
CFICGCGH_00243	CDS	1239	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
CFICGCGH_00244	gene	1386				
CFICGCGH_00244	CDS	1386				hypothetical protein
CFICGCGH_00245	gene	1080	mnmA_1			
CFICGCGH_00245	CDS	1080	mnmA_1	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
CFICGCGH_00246	gene	2151				
CFICGCGH_00246	CDS	2151			COG2382	Endo-1,4-beta-xylanase/feruloyl esterase
CFICGCGH_00247	gene	1056				
CFICGCGH_00247	CDS	1056				hypothetical protein
CFICGCGH_00248	gene	243				
CFICGCGH_00248	CDS	243				hypothetical protein
CFICGCGH_00249	gene	1335				
CFICGCGH_00249	CDS	1335				hypothetical protein
CFICGCGH_00250	gene	1725				
CFICGCGH_00250	CDS	1725				hypothetical protein
CFICGCGH_00251	gene	1089				
CFICGCGH_00251	CDS	1089				hypothetical protein
CFICGCGH_00252	gene	852				
CFICGCGH_00252	CDS	852				hypothetical protein
CFICGCGH_00253	gene	621	thiE_1			
CFICGCGH_00253	CDS	621	thiE_1	2.5.1.3	COG0352	Thiamine-phosphate synthase
CFICGCGH_00254	gene	1698	thiC			
CFICGCGH_00254	CDS	1698	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
CFICGCGH_00255	gene	774	thi4			
